network,gridIndex,alpha,betaNormalized,prIntact,prBlock,deltaPR,observedPct,expectedPct,deficitPP,kControl,captureControl,beforeControl,captureBlock,denominator
6,5,0.1,1,3.69905883968804,6.74177856185568,3.04271972216765,7.54538858015923,47.0496135436111,39.5042249634518,6,0.952601955324432,0.917137397750572,0.879442535457213,125.676124607811
6,6,0.1,1.25,3.69905883968804,6.72640556369484,3.02734672400681,6.46033945071179,47.0496135436111,40.5892740928993,6,0.952601955324432,0.917137397750572,0.881224632030579,125.676124607811
6,7,0.2,0.1,3.69905883968804,4.60061285847293,0.901554018784895,64.7956782975118,47.0496135436111,-17.7460647539008,6,0.952601955324432,0.917137397750572,0.904708386602948,125.676124607811
6,8,0.2,0.25,3.69905883968804,5.55344314360367,1.85438430391563,50.0757228062868,47.0496135436111,-3.02610926267575,6,0.952601955324432,0.917137397750572,0.893322392418575,125.676124607811
6,9,0.2,0.5,3.69905883968804,6.43680093594419,2.73774209625615,31.207911370836,47.0496135436111,15.841702172775,6,0.952601955324432,0.917137397750572,0.887095833702962,125.676124607811
6,10,0.2,0.75,3.69905883968804,6.63788467311908,2.93882583343105,20.9179164049853,47.0496135436111,26.1316971386257,6,0.952601955324432,0.917137397750572,0.883542763073556,125.676124607811
6,11,0.2,1,3.69905883968804,6.68202841196339,2.98296957227535,15.2824782342472,47.0496135436111,31.7671353093639,6,0.952601955324432,0.917137397750572,0.881345884397427,125.676124607811
6,12,0.2,1.25,3.69905883968804,6.68981213237395,2.99075329268591,11.675837546016,47.0496135436111,35.3737759975951,6,0.952601955324432,0.917137397750572,0.880900768968501,125.676124607811
6,13,0.35,0.1,3.69905883968804,3.58419865599556,-0.114860183692481,75.7521054763677,47.0496135436111,-28.7024919327566,6,0.952601955324432,0.917137397750572,0.927270198733304,125.676124607811
6,14,0.35,0.25,3.69905883968804,4.20602421401973,0.506965374331689,65.3717709332349,47.0496135436111,-18.3221573896239,6,0.952601955324432,0.917137397750572,0.91477305325651,125.676124607811
6,15,0.35,0.5,3.69905883968804,5.4647005398628,1.76564170017476,48.3260947501867,47.0496135436111,-1.27648120657566,6,0.952601955324432,0.917137397750572,0.901706482983696,125.676124607811
6,16,0.35,0.75,3.69905883968804,6.16214432785489,2.46308548816685,35.994237722552,47.0496135436111,11.0553758210591,6,0.952601955324432,0.917137397750572,0.893556771984818,125.676124607811
6,17,0.35,1,3.69905883968804,6.44197874973095,2.74291991004292,27.5627018606057,47.0496135436111,19.4869116830054,6,0.952601955324432,0.917137397750572,0.888498668879359,125.676124607811
6,18,0.35,1.25,3.69905883968804,6.55365086279904,2.85459202311101,21.8852613713569,47.0496135436111,25.1643521722542,6,0.952601955324432,0.917137397750572,0.885896109631173,125.676124607811
6,19,0.5,0.1,3.69905883968804,3.27094376141598,-0.428115078272055,79.8112574605457,47.0496135436111,-32.7616439169346,6,0.952601955324432,0.917137397750572,0.937009922169804,125.676124607811
6,20,0.5,0.25,3.69905883968804,3.62499918381738,-0.0740596558706619,72.61170711613,47.0496135436111,-25.5620935725189,6,0.952601955324432,0.917137397750572,0.927409910658158,125.676124607811
6,21,0.5,0.5,3.69905883968804,4.59836986003142,0.899311020343387,58.4529700900234,47.0496135436111,-11.4033565464123,6,0.952601955324432,0.917137397750572,0.913709722988818,125.676124607811
