network,s_init,s_temporal,policy,shuffle,R2,penaltyIndex1,penaltyIndex2,penaltyIndex3,fullPenaltyIndex
4,0.10000000000000001,0.20000000000000001,4,48,-0.010027755123769966,23,25,25,23
4,0.10000000000000001,0.20000000000000001,4,49,-0.0084172447256227745,25,24,25,25
4,0.10000000000000001,0.20000000000000001,4,50,-0.014523837008309615,25,25,24,25
4,0.10000000000000001,0.20000000000000001,4,51,-0.014351113391618542,25,25,23,24
4,0.10000000000000001,0.20000000000000001,4,52,-0.0086251642157149089,25,22,22,22
4,0.10000000000000001,0.20000000000000001,4,53,-0.0097290503358027358,25,25,25,25
4,0.10000000000000001,0.20000000000000001,4,54,-0.01389333191362474,21,25,22,22
4,0.10000000000000001,0.20000000000000001,4,55,-0.0084206024211801456,21,22,25,22
4,0.10000000000000001,0.20000000000000001,4,56,-0.014608240759306224,23,25,23,24
4,0.10000000000000001,0.20000000000000001,4,57,-0.0079491579193542439,22,25,25,23
4,0.10000000000000001,0.20000000000000001,4,58,-0.0117549767460432,23,22,25,23
4,0.10000000000000001,0.20000000000000001,4,59,-0.011137904534649357,23,22,23,23
4,0.10000000000000001,0.20000000000000001,4,60,-0.015500678267909462,23,23,22,23
4,0.10000000000000001,0.20000000000000001,4,61,-0.0092515845647920258,25,22,22,22
4,0.10000000000000001,0.20000000000000001,4,62,-0.0093086907761981141,22,22,25,23
4,0.10000000000000001,0.20000000000000001,4,63,-0.0075867097293775831,25,25,23,25
4,0.10000000000000001,0.20000000000000001,4,64,-0.013307363417257356,23,25,25,25
4,0.10000000000000001,0.20000000000000001,4,65,-0.011417204089779975,25,25,23,25
4,0.10000000000000001,0.20000000000000001,4,66,-0.007428929294815978,22,24,22,22
4,0.10000000000000001,0.20000000000000001,4,67,-0.012893465654886693,25,25,25,25
4,0.10000000000000001,0.20000000000000001,4,68,-0.011311024662056246,25,25,25,25
4,0.10000000000000001,0.20000000000000001,4,69,-0.012900343555992011,25,22,22,23
4,0.10000000000000001,0.20000000000000001,4,70,-0.016184677810326953,25,22,23,23
4,0.10000000000000001,0.20000000000000001,4,71,-0.010053263048910299,22,22,23,22
4,0.10000000000000001,0.20000000000000001,4,72,-0.010519290883965304,25,25,22,24
4,0.10000000000000001,0.20000000000000001,4,73,-0.012271975896781084,23,23,25,23
4,0.10000000000000001,0.20000000000000001,4,74,-0.01250106521266936,25,25,25,25
4,0.10000000000000001,0.20000000000000001,4,75,-0.0056053849033661507,25,25,25,25
4,0.10000000000000001,0.20000000000000001,4,76,-0.012869473417237653,25,22,25,23
4,0.10000000000000001,0.20000000000000001,4,77,-0.014240463444473939,23,25,25,25
4,0.10000000000000001,0.20000000000000001,4,78,-0.010605693397072846,22,24,24,23
4,0.10000000000000001,0.20000000000000001,4,79,-0.010673408221532732,22,23,22,22
4,0.10000000000000001,0.20000000000000001,4,80,-0.009637118215399143,23,25,24,24
4,0.10000000000000001,0.20000000000000001,4,81,-0.0090190182724891876,22,25,25,25
4,0.10000000000000001,0.20000000000000001,4,82,-0.01362705454810631,25,24,22,25
4,0.10000000000000001,0.20000000000000001,4,83,-0.012476061347799217,25,23,25,24
4,0.10000000000000001,0.20000000000000001,4,84,-0.010316300800311096,25,25,24,25
4,0.10000000000000001,0.20000000000000001,4,85,-0.010815104769820172,25,23,23,23
4,0.10000000000000001,0.20000000000000001,4,86,-0.0099669097631160941,22,25,23,23
4,0.10000000000000001,0.20000000000000001,4,87,-0.0082939553821144152,25,25,23,25
4,0.10000000000000001,0.20000000000000001,4,88,-0.011539495460751947,25,22,22,23
4,0.10000000000000001,0.20000000000000001,4,89,-0.010769511962237521,25,25,23,25
4,0.10000000000000001,0.20000000000000001,4,90,-0.0097333065371956184,25,25,23,25
4,0.10000000000000001,0.20000000000000001,4,91,-0.011321152683682945,23,25,25,25
4,0.10000000000000001,0.20000000000000001,4,92,-0.0089550321520099896,22,25,25,25
4,0.10000000000000001,0.20000000000000001,4,93,-0.014638257177320924,25,22,22,24
4,0.10000000000000001,0.20000000000000001,4,94,-0.010117443555444083,25,24,25,25
4,0.10000000000000001,0.20000000000000001,4,95,-0.0097843724083883643,22,25,22,24
4,0.10000000000000001,0.20000000000000001,4,96,-0.012087226886645652,22,25,25,25
4,0.10000000000000001,0.20000000000000001,4,97,-0.008389949885722725,25,25,25,25
4,0.10000000000000001,0.20000000000000001,4,98,-0.010129441619539881,23,24,25,24
4,0.10000000000000001,0.20000000000000001,4,99,-0.0080685220269063329,25,25,25,25
4,0.10000000000000001,0.20000000000000001,4,100,-0.0080239745295636045,25,25,23,25
5,0.050000000000000003,0.10000000000000001,1,1,-0.0023125570891304736,25,25,25,25
5,0.050000000000000003,0.10000000000000001,1,2,-0.0069108110122948485,21,21,20,21
5,0.050000000000000003,0.10000000000000001,1,3,-0.022039700780736249,20,25,25,23
5,0.050000000000000003,0.10000000000000001,1,4,-0.0079127943984080851,25,25,25,25
5,0.050000000000000003,0.10000000000000001,1,5,-0.0067767029216780905,22,22,25,25
5,0.050000000000000003,0.10000000000000001,1,6,-0.0089954612629818964,25,25,25,25
5,0.050000000000000003,0.10000000000000001,1,7,-0.010646144445882744,25,21,22,22
5,0.050000000000000003,0.10000000000000001,1,8,-0.011945183054465236,25,25,25,25
5,0.050000000000000003,0.10000000000000001,1,9,-0.0071679489855955847,25,25,25,25
5,0.050000000000000003,0.10000000000000001,1,10,-0.019556192033173492,25,22,25,25
5,0.050000000000000003,0.10000000000000001,1,11,-0.0065833047463801364,25,25,25,25
5,0.050000000000000003,0.10000000000000001,1,12,-0.024421818565949494,23,25,22,25
5,0.050000000000000003,0.10000000000000001,1,13,-0.0039437156070496471,25,25,25,25
5,0.050000000000000003,0.10000000000000001,1,14,-0.01268303248779068,25,25,25,25
5,0.050000000000000003,0.10000000000000001,1,15,-0.027188603422925395,25,23,25,25
5,0.050000000000000003,0.10000000000000001,1,16,-0.0098868267174778701,24,20,25,22
5,0.050000000000000003,0.10000000000000001,1,17,-0.010203616819889127,20,25,25,22
5,0.050000000000000003,0.10000000000000001,1,18,-0.0096471720678579231,23,25,22,25
5,0.050000000000000003,0.10000000000000001,1,19,-0.0053277798621049755,25,25,25,25
5,0.050000000000000003,0.10000000000000001,1,20,-0.0091360352048279747,21,21,20,20
5,0.050000000000000003,0.10000000000000001,1,21,-0.011970682812131983,21,25,25,25
5,0.050000000000000003,0.10000000000000001,1,22,-0.01747788697066599,25,25,22,24
5,0.050000000000000003,0.10000000000000001,1,23,-0.018380729525901085,25,25,25,25
5,0.050000000000000003,0.10000000000000001,1,24,-0.0068852811466961761,25,25,25,25
5,0.050000000000000003,0.10000000000000001,1,25,-0.027152486164124134,19,21,19,20
5,0.050000000000000003,0.10000000000000001,1,26,-0.0079344338800053649,23,22,21,22
5,0.050000000000000003,0.10000000000000001,1,27,-0.011240175509375394,21,25,20,24
5,0.050000000000000003,0.10000000000000001,1,28,-0.0090022856902123305,22,25,22,22
5,0.050000000000000003,0.10000000000000001,1,29,-0.0087915649793430806,25,25,25,25
5,0.050000000000000003,0.10000000000000001,1,30,-0.028916027102090736,25,25,20,22
5,0.050000000000000003,0.10000000000000001,1,31,-0.010928909505265372,21,25,20,22
5,0.050000000000000003,0.10000000000000001,1,32,-0.0027848526194702572,22,22,20,21
5,0.050000000000000003,0.10000000000000001,1,33,-0.0096323450855069215,22,20,22,21
5,0.050000000000000003,0.10000000000000001,1,34,-0.013461754708070428,21,20,25,21
5,0.050000000000000003,0.10000000000000001,1,35,-0.0042719940332744955,20,20,25,20
5,0.050000000000000003,0.10000000000000001,1,36,-0.010076315825960691,25,25,25,25
5,0.050000000000000003,0.10000000000000001,1,37,-0.008732381333817596,25,25,23,25
5,0.050000000000000003,0.10000000000000001,1,38,-0.011813051813388098,25,25,20,25
5,0.050000000000000003,0.10000000000000001,1,39,-0.0040039833906233557,25,21,20,21
5,0.050000000000000003,0.10000000000000001,1,40,-0.0089161789314304851,24,25,25,25
5,0.050000000000000003,0.10000000000000001,1,41,-0.010324486384495124,21,25,25,25
5,0.050000000000000003,0.10000000000000001,1,42,-0.0097954038218717177,22,25,21,22
5,0.050000000000000003,0.10000000000000001,1,43,-0.009752360043216779,25,22,20,22
5,0.050000000000000003,0.10000000000000001,1,44,-0.0066702357125589806,25,23,24,25
5,0.050000000000000003,0.10000000000000001,1,45,-0.0066773518266991516,21,21,22,21
5,0.050000000000000003,0.10000000000000001,1,46,-0.0083040662683970812,25,25,25,25
5,0.050000000000000003,0.10000000000000001,1,47,-0.0056490499089778545,25,21,25,25
5,0.050000000000000003,0.10000000000000001,1,48,-0.0032395807849501246,25,22,25,25
5,0.050000000000000003,0.10000000000000001,1,49,-0.0086205937053285275,25,22,25,25
5,0.050000000000000003,0.10000000000000001,1,50,-0.020355395251708375,25,23,25,25
5,0.050000000000000003,0.10000000000000001,1,51,-0.013182427752818304,21,25,25,25
5,0.050000000000000003,0.10000000000000001,1,52,-0.032442605776221933,25,19,25,25
5,0.050000000000000003,0.10000000000000001,1,53,-0.01406007244185381,25,22,25,25
5,0.050000000000000003,0.10000000000000001,1,54,-0.030220156323061298,23,21,20,21
5,0.050000000000000003,0.10000000000000001,1,55,-0.014277372652139464,22,25,22,25
5,0.050000000000000003,0.10000000000000001,1,56,-0.0036311963742536868,22,25,21,25
5,0.050000000000000003,0.10000000000000001,1,57,-0.011062002108020996,25,22,25,25
5,0.050000000000000003,0.10000000000000001,1,58,-0.0095027316473568213,25,20,25,22
5,0.050000000000000003,0.10000000000000001,1,59,-0.019135560649703676,25,20,20,21
5,0.050000000000000003,0.10000000000000001,1,60,-0.019119525569641027,25,21,25,25
5,0.050000000000000003,0.10000000000000001,1,61,-0.010433345184945653,25,25,21,25
5,0.050000000000000003,0.10000000000000001,1,62,-0.021029559962177702,25,19,20,20
5,0.050000000000000003,0.10000000000000001,1,63,-0.017638748696809037,21,20,25,25
5,0.050000000000000003,0.10000000000000001,1,64,-0.016775295793463707,25,25,23,25
5,0.050000000000000003,0.10000000000000001,1,65,-0.0096336546152608893,21,22,25,23
5,0.050000000000000003,0.10000000000000001,1,66,-0.015128722455047372,23,25,25,25
5,0.050000000000000003,0.10000000000000001,1,67,-0.0206406131079091,21,25,25,23
5,0.050000000000000003,0.10000000000000001,1,68,-0.0074476151273201729,21,21,21,21
5,0.050000000000000003,0.10000000000000001,1,69,-0.032514227796267114,25,25,25,25
5,0.050000000000000003,0.10000000000000001,1,70,-0.014310431418376401,21,20,25,22
5,0.050000000000000003,0.10000000000000001,1,71,-0.0075162173134795118,22,25,22,23
5,0.050000000000000003,0.10000000000000001,1,72,-0.017366854634006224,20,25,19,21
5,0.050000000000000003,0.10000000000000001,1,73,-0.0056134808325258856,21,22,25,22
5,0.050000000000000003,0.10000000000000001,1,74,-0.016279761983462482,25,25,20,25
5,0.050000000000000003,0.10000000000000001,1,75,-0.0093615072920423259,25,25,21,25
5,0.050000000000000003,0.10000000000000001,1,76,-0.018783776452230949,25,25,25,25
5,0.050000000000000003,0.10000000000000001,1,77,-0.0096318609749721507,21,25,25,25
5,0.050000000000000003,0.10000000000000001,1,78,-0.0071254601832853037,25,25,25,25
5,0.050000000000000003,0.10000000000000001,1,79,-0.0032347420567615526,25,25,25,25
5,0.050000000000000003,0.10000000000000001,1,80,-0.0078772319554389902,25,21,25,25
5,0.050000000000000003,0.10000000000000001,1,81,-0.008498949756319929,25,21,21,22
5,0.050000000000000003,0.10000000000000001,1,82,-0.016292717953296565,25,21,20,22
5,0.050000000000000003,0.10000000000000001,1,83,-0.0032325675711366575,25,25,25,25
5,0.050000000000000003,0.10000000000000001,1,84,-0.0056076102416995344,25,23,25,25
5,0.050000000000000003,0.10000000000000001,1,85,-0.019344209481974461,25,25,25,25
5,0.050000000000000003,0.10000000000000001,1,86,-0.015925293837389054,25,20,25,23
5,0.050000000000000003,0.10000000000000001,1,87,-0.0059276471634188699,25,25,25,25
5,0.050000000000000003,0.10000000000000001,1,88,-0.0040008732944627479,25,25,22,25
5,0.050000000000000003,0.10000000000000001,1,89,-0.02500181805388757,25,23,25,25
5,0.050000000000000003,0.10000000000000001,1,90,-0.017107239701555033,21,22,25,25
5,0.050000000000000003,0.10000000000000001,1,91,-0.01054639298427329,25,21,25,23
5,0.050000000000000003,0.10000000000000001,1,92,-0.004518721475716303,22,21,25,22
5,0.050000000000000003,0.10000000000000001,1,93,-0.010454086511659577,21,25,22,25
5,0.050000000000000003,0.10000000000000001,1,94,-0.006691629820579692,21,25,25,25
5,0.050000000000000003,0.10000000000000001,1,95,-0.015445230005257882,19,25,25,25
5,0.050000000000000003,0.10000000000000001,1,96,-0.0067204381905840993,25,25,25,25
5,0.050000000000000003,0.10000000000000001,1,97,-0.0085654139357187464,19,22,25,20
5,0.050000000000000003,0.10000000000000001,1,98,-0.0075953945886126917,24,20,22,22
5,0.050000000000000003,0.10000000000000001,1,99,-0.0093308992018390491,25,25,21,25
5,0.050000000000000003,0.10000000000000001,1,100,-0.0092739888759580946,25,25,25,25
5,0.050000000000000003,0.10000000000000001,4,1,-0.0041312044977894757,25,25,25,25
5,0.050000000000000003,0.10000000000000001,4,2,-0.0082074752881982072,22,21,21,21
5,0.050000000000000003,0.10000000000000001,4,3,-0.012335554157305362,21,25,25,25
5,0.050000000000000003,0.10000000000000001,4,4,-0.0086129206352376642,22,25,23,23
5,0.050000000000000003,0.10000000000000001,4,5,-0.0047605649203121825,25,24,25,25
5,0.050000000000000003,0.10000000000000001,4,6,-0.0066938060809700328,25,25,25,25
5,0.050000000000000003,0.10000000000000001,4,7,-0.011473652729933503,25,22,25,25
5,0.050000000000000003,0.10000000000000001,4,8,-0.017354111817883044,21,25,25,25
5,0.050000000000000003,0.10000000000000001,4,9,-0.0080906375796698793,25,25,25,25
5,0.050000000000000003,0.10000000000000001,4,10,-0.011214609687275834,25,25,25,25
5,0.050000000000000003,0.10000000000000001,4,11,-0.007119317126462521,22,25,24,24
5,0.050000000000000003,0.10000000000000001,4,12,-0.015682953696186885,23,25,25,25
5,0.050000000000000003,0.10000000000000001,4,13,-0.0054475586994267022,25,23,25,25
5,0.050000000000000003,0.10000000000000001,4,14,-0.010728963977982398,25,25,25,25
5,0.050000000000000003,0.10000000000000001,4,15,-0.017452019077479841,23,23,25,24
5,0.050000000000000003,0.10000000000000001,4,16,-0.0091634594509351075,25,22,25,25
5,0.050000000000000003,0.10000000000000001,4,17,-0.0059813942315030122,23,22,23,23
5,0.050000000000000003,0.10000000000000001,4,18,-0.0092137412821531317,25,25,23,25
5,0.050000000000000003,0.10000000000000001,4,19,-0.0093043886079593463,25,25,25,25
5,0.050000000000000003,0.10000000000000001,4,20,-0.016707975284813159,22,21,21,22
5,0.050000000000000003,0.10000000000000001,4,21,-0.0078054164318110963,23,22,22,22
5,0.050000000000000003,0.10000000000000001,4,22,-0.014486534420498742,24,25,25,25
5,0.050000000000000003,0.10000000000000001,4,23,-0.014512908066572017,25,23,25,25
5,0.050000000000000003,0.10000000000000001,4,24,-0.0082146280048622788,25,25,25,25
5,0.050000000000000003,0.10000000000000001,4,25,-0.0089518897431772881,21,22,22,22
5,0.050000000000000003,0.10000000000000001,4,26,-0.010257708588031544,23,24,25,25
5,0.050000000000000003,0.10000000000000001,4,27,-0.012119459810200572,23,25,21,25
5,0.050000000000000003,0.10000000000000001,4,28,-0.007619740757123461,23,25,23,25
5,0.050000000000000003,0.10000000000000001,4,29,-0.0093668431567583976,25,23,22,23
5,0.050000000000000003,0.10000000000000001,4,30,-0.011077852010325628,25,25,23,25
5,0.050000000000000003,0.10000000000000001,4,31,-0.0095780729691985478,25,25,21,22
5,0.050000000000000003,0.10000000000000001,4,32,-0.00083209620627000547,21,22,21,22
5,0.050000000000000003,0.10000000000000001,4,33,-0.0090385434829416411,25,21,23,22
5,0.050000000000000003,0.10000000000000001,4,34,-0.0092234298490248001,22,21,23,21
5,0.050000000000000003,0.10000000000000001,4,35,-0.0048640056617017535,21,20,21,21
5,0.050000000000000003,0.10000000000000001,4,36,-0.0073058723831433969,22,25,25,25
5,0.050000000000000003,0.10000000000000001,4,37,-0.010651591693984441,25,21,25,22
5,0.050000000000000003,0.10000000000000001,4,38,-0.012489245958893891,25,23,22,25
5,0.050000000000000003,0.10000000000000001,4,39,-0.0079399720157895537,25,23,21,24
5,0.050000000000000003,0.10000000000000001,4,40,-0.011078480527576096,22,25,25,25
5,0.050000000000000003,0.10000000000000001,4,41,-0.0069022413187316278,22,22,23,22
5,0.050000000000000003,0.10000000000000001,4,42,-0.010208855142841866,22,23,24,23
5,0.050000000000000003,0.10000000000000001,4,43,-0.0067513190593240235,25,24,22,23
5,0.050000000000000003,0.10000000000000001,4,44,-0.01043866149406214,23,25,22,23
5,0.050000000000000003,0.10000000000000001,4,45,-0.014909124708663901,23,22,22,22
5,0.050000000000000003,0.10000000000000001,4,46,-0.0068432453589573061,23,22,25,23
5,0.050000000000000003,0.10000000000000001,4,47,-0.0084036240090747949,25,21,25,25
5,0.050000000000000003,0.10000000000000001,4,48,-0.0065802542628778937,25,21,25,25
5,0.050000000000000003,0.10000000000000001,4,49,-0.010592971242115334,25,21,25,24
5,0.050000000000000003,0.10000000000000001,4,50,-0.018335230388948132,25,25,25,25
5,0.050000000000000003,0.10000000000000001,4,51,-0.0081205478812829135,24,25,25,25
5,0.050000000000000003,0.10000000000000001,4,52,-0.01515838700984129,25,22,25,25
5,0.050000000000000003,0.10000000000000001,4,53,-0.010046003458068054,25,23,25,25
5,0.050000000000000003,0.10000000000000001,4,54,-0.022487206743582622,25,25,21,25
5,0.050000000000000003,0.10000000000000001,4,55,-0.011661729379232044,25,23,22,24
5,0.050000000000000003,0.10000000000000001,4,56,-0.00937245384289076,21,25,22,22
5,0.050000000000000003,0.10000000000000001,4,57,-0.011188703953026957,25,23,25,25
5,0.050000000000000003,0.10000000000000001,4,58,-0.0091352647906777218,25,21,24,23
5,0.050000000000000003,0.10000000000000001,4,59,-0.0094921610863112349,25,21,22,22
5,0.050000000000000003,0.10000000000000001,4,60,-0.011856520631464473,25,22,24,24
5,0.050000000000000003,0.10000000000000001,4,61,-0.011634238580817691,25,22,22,22
5,0.050000000000000003,0.10000000000000001,4,62,-0.012767818959175559,24,21,24,22
5,0.050000000000000003,0.10000000000000001,4,63,-0.012372245047502339,23,23,25,25
5,0.050000000000000003,0.10000000000000001,4,64,-0.016593275465107915,23,25,25,25
5,0.050000000000000003,0.10000000000000001,4,65,-0.010546764868692327,22,25,25,25
5,0.050000000000000003,0.10000000000000001,4,66,-0.015751087951968445,21,21,25,22
5,0.050000000000000003,0.10000000000000001,4,67,-0.01537431403189693,21,25,25,25
5,0.050000000000000003,0.10000000000000001,4,68,-0.0070269817488697317,22,24,25,23
5,0.050000000000000003,0.10000000000000001,4,69,-0.024480680897287721,25,25,23,25
5,0.050000000000000003,0.10000000000000001,4,70,-0.013548366528102873,21,25,25,25
5,0.050000000000000003,0.10000000000000001,4,71,-0.0094583877726965859,25,25,22,25
5,0.050000000000000003,0.10000000000000001,4,72,-0.0091558404203906374,23,25,22,23
5,0.050000000000000003,0.10000000000000001,4,73,-0.010191688185102521,21,25,25,24
5,0.050000000000000003,0.10000000000000001,4,74,-0.016441747083542513,25,23,22,25
5,0.050000000000000003,0.10000000000000001,4,75,-0.0070857534156114621,25,25,24,25
5,0.050000000000000003,0.10000000000000001,4,76,-0.011878727801917455,25,25,25,25
5,0.050000000000000003,0.10000000000000001,4,77,-0.0097150391872289354,25,25,25,25
5,0.050000000000000003,0.10000000000000001,4,78,-0.010945067529664509,22,25,25,25
5,0.050000000000000003,0.10000000000000001,4,79,-0.00875043478509685,25,25,25,25
5,0.050000000000000003,0.10000000000000001,4,80,-0.0090186609387754579,23,21,25,23
5,0.050000000000000003,0.10000000000000001,4,81,-0.0066054950991913941,25,22,21,22
5,0.050000000000000003,0.10000000000000001,4,82,-0.0062692056326896228,25,22,21,22
5,0.050000000000000003,0.10000000000000001,4,83,-0.012886488466055113,25,25,21,25
5,0.050000000000000003,0.10000000000000001,4,84,-0.013487736705803277,25,22,25,25
5,0.050000000000000003,0.10000000000000001,4,85,-0.013682093684907581,25,25,25,25
5,0.050000000000000003,0.10000000000000001,4,86,-0.013626373667980696,24,21,23,22
5,0.050000000000000003,0.10000000000000001,4,87,-0.0068311806137308917,25,24,25,25
5,0.050000000000000003,0.10000000000000001,4,88,-0.0054279749657308862,25,25,25,25
5,0.050000000000000003,0.10000000000000001,4,89,-0.020714204933107938,25,23,25,25
5,0.050000000000000003,0.10000000000000001,4,90,-0.010993308423626003,25,25,25,25
5,0.050000000000000003,0.10000000000000001,4,91,-0.0098262607795394086,22,22,25,22
5,0.050000000000000003,0.10000000000000001,4,92,-0.011148847091088765,25,24,25,25
5,0.050000000000000003,0.10000000000000001,4,93,-0.010412283022163793,22,25,22,23
5,0.050000000000000003,0.10000000000000001,4,94,-0.010241420073474172,21,25,25,25
5,0.050000000000000003,0.10000000000000001,4,95,-0.0090155719914182253,22,25,25,25
5,0.050000000000000003,0.10000000000000001,4,96,-0.013580748871416803,23,25,23,25
5,0.050000000000000003,0.10000000000000001,4,97,-0.011967362831066808,21,25,23,25
5,0.050000000000000003,0.10000000000000001,4,98,-0.0061377376062705657,22,21,25,22
5,0.050000000000000003,0.10000000000000001,4,99,-0.010916485620108496,23,22,21,21
5,0.050000000000000003,0.10000000000000001,4,100,-0.0092980794975987546,25,25,25,25
5,0.10000000000000001,0.10000000000000001,1,1,-0.0023299100634781578,25,25,25,25
5,0.10000000000000001,0.10000000000000001,1,2,-0.0058635239751643198,21,21,21,21
5,0.10000000000000001,0.10000000000000001,1,3,-0.034584895127992121,19,25,25,23
5,0.10000000000000001,0.10000000000000001,1,4,-0.0081021541147152654,25,25,25,25
5,0.10000000000000001,0.10000000000000001,1,5,-0.0068916128240579244,22,22,25,25
5,0.10000000000000001,0.10000000000000001,1,6,-0.0094698751138584392,23,25,25,25
5,0.10000000000000001,0.10000000000000001,1,7,-0.010317054827215344,25,21,22,22
5,0.10000000000000001,0.10000000000000001,1,8,-0.012278123627115889,25,25,25,25
5,0.10000000000000001,0.10000000000000001,1,9,-0.0072949289299253373,25,25,25,25
5,0.10000000000000001,0.10000000000000001,1,10,-0.019350533469816966,25,23,25,25
5,0.10000000000000001,0.10000000000000001,1,11,-0.006652030078005744,24,25,25,25
5,0.10000000000000001,0.10000000000000001,1,12,-0.024144319827549054,25,25,25,25
5,0.10000000000000001,0.10000000000000001,1,13,-0.0040493349267607393,25,25,25,25
5,0.10000000000000001,0.10000000000000001,1,14,-0.012558317684390197,25,25,25,25
5,0.10000000000000001,0.10000000000000001,1,15,-0.026941463128125509,23,23,25,25
5,0.10000000000000001,0.10000000000000001,1,16,-0.0099407435232887753,25,20,25,23
5,0.10000000000000001,0.10000000000000001,1,17,-0.01066136988588684,20,25,25,22
5,0.10000000000000001,0.10000000000000001,1,18,-0.0099868065382129334,25,25,22,25
5,0.10000000000000001,0.10000000000000001,1,19,-0.0055106386106775762,25,25,25,25
5,0.10000000000000001,0.10000000000000001,1,20,-0.0092763295567610538,21,21,20,20
5,0.10000000000000001,0.10000000000000001,1,21,-0.012083494595706901,21,25,25,25
5,0.10000000000000001,0.10000000000000001,1,22,-0.017673069022321686,25,25,22,24
5,0.10000000000000001,0.10000000000000001,1,23,-0.018253946856199743,25,25,25,25
5,0.10000000000000001,0.10000000000000001,1,24,-0.0067199929060532959,25,24,25,25
5,0.10000000000000001,0.10000000000000001,1,25,-0.027503144271190827,19,21,21,20
5,0.10000000000000001,0.10000000000000001,1,26,-0.0076963589084018125,22,22,21,22
5,0.10000000000000001,0.10000000000000001,1,27,-0.012264958270603143,22,25,20,24
5,0.10000000000000001,0.10000000000000001,1,28,-0.0087035395667083293,22,25,22,23
5,0.10000000000000001,0.10000000000000001,1,29,-0.0086524011942523682,25,25,25,25
5,0.10000000000000001,0.10000000000000001,1,30,-0.028968312602135393,25,25,20,22
5,0.10000000000000001,0.10000000000000001,1,31,-0.010824908467401917,21,25,20,22
5,0.10000000000000001,0.10000000000000001,1,32,-0.0022262259457392908,22,22,21,21
5,0.10000000000000001,0.10000000000000001,1,33,-0.006569624856277656,21,20,22,21
5,0.10000000000000001,0.10000000000000001,1,34,-0.013747673938369287,22,20,23,21
5,0.10000000000000001,0.10000000000000001,1,35,-0.0055590373894813805,20,20,25,20
5,0.10000000000000001,0.10000000000000001,1,36,-0.010035282925408451,25,25,25,25
5,0.10000000000000001,0.10000000000000001,1,37,-0.0089228939088659143,25,25,23,25
5,0.10000000000000001,0.10000000000000001,1,38,-0.011143947132170373,25,25,20,25
5,0.10000000000000001,0.10000000000000001,1,39,-0.0047032110592666321,25,21,20,21
5,0.10000000000000001,0.10000000000000001,1,40,-0.0091824456771549823,25,25,25,25
5,0.10000000000000001,0.10000000000000001,1,41,-0.0084802206784577727,22,25,25,25
5,0.10000000000000001,0.10000000000000001,1,42,-0.010169099181975394,22,25,21,23
5,0.10000000000000001,0.10000000000000001,1,43,-0.0097301222884798033,23,22,20,22
5,0.10000000000000001,0.10000000000000001,1,44,-0.0070089201141532165,25,24,21,25
5,0.10000000000000001,0.10000000000000001,1,45,-0.007071431230595282,21,21,22,21
5,0.10000000000000001,0.10000000000000001,1,46,-0.0082069214092532761,25,25,25,25
5,0.10000000000000001,0.10000000000000001,1,47,-0.0058622016668523624,25,21,25,25
5,0.10000000000000001,0.10000000000000001,1,48,-0.0030716308049039132,25,22,25,25
5,0.10000000000000001,0.10000000000000001,1,49,-0.010418472028714598,25,21,25,25
5,0.10000000000000001,0.10000000000000001,1,50,-0.020257610277850002,25,23,25,25
5,0.10000000000000001,0.10000000000000001,1,51,-0.013315094324540144,21,25,25,25
5,0.10000000000000001,0.10000000000000001,1,52,-0.021203582347883332,25,20,25,25
5,0.10000000000000001,0.10000000000000001,1,53,-0.014271665564274727,25,22,25,25
5,0.10000000000000001,0.10000000000000001,1,54,-0.030169759444589994,23,21,20,21
5,0.10000000000000001,0.10000000000000001,1,55,-0.014349082086031695,23,25,22,25
5,0.10000000000000001,0.10000000000000001,1,56,-0.0027718727800365439,22,25,22,25
5,0.10000000000000001,0.10000000000000001,1,57,-0.011346088232497831,25,22,25,25
5,0.10000000000000001,0.10000000000000001,1,58,-0.010357969070083684,25,20,25,23
5,0.10000000000000001,0.10000000000000001,1,59,-0.026972635178250437,25,20,19,21
5,0.10000000000000001,0.10000000000000001,1,60,-0.019227083200830553,25,21,25,25
5,0.10000000000000001,0.10000000000000001,1,61,-0.010511154993371852,25,25,21,25
5,0.10000000000000001,0.10000000000000001,1,62,-0.022001021669901144,25,19,20,20
5,0.10000000000000001,0.10000000000000001,1,63,-0.017221712202904582,21,20,25,25
5,0.10000000000000001,0.10000000000000001,1,64,-0.016802992278667661,25,25,24,25
5,0.10000000000000001,0.10000000000000001,1,65,-0.0095909835774348196,21,22,25,23
5,0.10000000000000001,0.10000000000000001,1,66,-0.014848779969340642,23,25,25,25
5,0.10000000000000001,0.10000000000000001,1,67,-0.020547268556628806,21,25,25,24
5,0.10000000000000001,0.10000000000000001,1,68,-0.0075536842126513459,21,21,21,21
5,0.10000000000000001,0.10000000000000001,1,69,-0.032697913878099172,25,25,25,25
5,0.10000000000000001,0.10000000000000001,1,70,-0.014615400456795768,21,20,25,22
5,0.10000000000000001,0.10000000000000001,1,71,-0.0079529015222834509,22,25,22,22
5,0.10000000000000001,0.10000000000000001,1,72,-0.019945679275744421,20,25,19,20
5,0.10000000000000001,0.10000000000000001,1,73,-0.0057543720765729223,21,22,25,22
5,0.10000000000000001,0.10000000000000001,1,74,-0.012845143888615018,25,25,21,25
5,0.10000000000000001,0.10000000000000001,1,75,-0.0080084149088555101,25,25,22,25
