network,s_init,s_temporal,policy,target,trial,fold,K95,capture,beforeCapture,d_precue,d_prego,ratio,C,undefinedC,moMs,peakMs,peakSpeedMps,nearZero,missingWindow,boundaryPeak,largePeakCount,denominatorGuard,peakPositionX_M,peakPositionY_M
4,0.20000000000000001,0.10000000000000001,1,4,18,1,52,0.950219196195909,0.94806853785460798,5.4505392861173236,9.0239117075474002,1.6555997918465712,-0.65559979184657124,0,55,201,0.40369809842275711,0,0,0,1,2.2737367544323206e-13,0.030718239861769858,0.22783931773935018
4,0.20000000000000001,0.10000000000000001,1,4,19,1,52,0.950219196195909,0.94806853785460798,6.2465945139943129,8.9892462340800634,1.4390635111565764,-0.43906351115657638,0,57,200,0.45055326137255147,0,0,0,1,2.2737367544323206e-13,0.0355553266026018,0.22855708828409785
4,0.20000000000000001,0.10000000000000001,1,4,20,3,54,0.9518112908711498,0.94967410283286469,5.460780750574874,7.9732605535339651,1.460095344918324,-0.46009534491832405,0,62,212,0.52352816234567645,0,0,0,1,2.2737367544323206e-13,0.042203614097533593,0.23635874283976266
4,0.20000000000000001,0.10000000000000001,1,4,21,1,52,0.950219196195909,0.94806853785460798,6.0711457278467487,9.3256515516098535,1.5360612262748927,-0.53606122627489272,0,50,193,0.44475495963346495,0,0,0,1,2.2737367544323206e-13,0.032465837226416716,0.23072790684834996
4,0.20000000000000001,0.10000000000000001,1,4,22,3,54,0.9518112908711498,0.94967410283286469,5.5881673807949852,9.1539868098584734,1.6381017578890429,-0.63810175788904289,0,58,199,0.39090872564296197,0,0,0,1,2.2737367544323206e-13,0.028509127653019717,0.22623714590511262
4,0.20000000000000001,0.10000000000000001,1,4,23,2,53,0.95060713896169746,0.94831495040724734,5.9396841107636602,7.6738384226393537,1.2919606968210864,-0.29196069682108639,0,52,200,0.45559783934306758,0,0,0,1,2.2737367544323206e-13,0.03096796128570245,0.23619228581328219
4,0.20000000000000001,0.10000000000000001,1,4,24,1,52,0.950219196195909,0.94806853785460798,5.5234458293207158,10.050336228932668,1.8195772239824208,-0.81957722398242083,0,57,199,0.44287136694427143,0,0,0,1,2.2737367544323206e-13,0.03315822287223491,0.22922330728213225
4,0.20000000000000001,0.10000000000000001,1,4,25,3,54,0.9518112908711498,0.94967410283286469,5.4575586494206609,8.2462155422381453,1.5109714932909626,-0.51097149329096259,0,71,199,0.31573990515022426,0,0,0,1,2.2737367544323206e-13,0.01896250377602382,0.22045273688901174
4,0.20000000000000001,0.10000000000000001,1,4,26,2,53,0.95060713896169746,0.94831495040724734,6.4828056803502507,10.100987774303507,1.5581197821369488,-0.55811978213694879,0,52,196,0.44987660249579142,0,0,0,1,2.2737367544323206e-13,0.033468341511721678,0.23148729237108978
4,0.20000000000000001,0.10000000000000001,1,4,27,2,53,0.95060713896169746,0.94831495040724734,6.3430984779119237,13.162762193958111,2.0751313005455883,-1.0751313005455883,0,59,199,0.372658899661099,0,0,0,1,2.2737367544323206e-13,0.027788687826647229,0.22413596033224259
