network,direction,gridIndex,alphaIndex,betaIndex,alpha,betaNormalized,beta,rho,rank,normalizedVarianceRatio,rawVarianceRatio,minimumRate,endpointRateMax,endpointStateMax,endpointInputMax,analytical,rhoMargin,rateRealizable,modulationOK,endpointBoundsOK,tested,physical,finitePhenotype,feasible,settle,rateMax,stateMax,corticalMax,sustainedMax,feedbackMax,cbMax,totalMax,prIntact,prBlock,analyticPRBlock,analyticAI,kIntact,kBlock,commonK,intactCapture,blockCapture,blockGap,observed,expected,nullSE,nullHalfDifference,alignmentMargin,equilibriumResidual,localMaxReal,localEulerRadius,reason
6,3,8,2,2,0.2,0.25,0.930605226755959,21.6506522016378,7,0.1025,0.0893723334655857,0.408169599506397,1.5160381561321,14.3066059635447,153.829133407135,0,-9.84634713347995,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.81324198718586,NaN,6.20969094490484,0.492993821853786,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
6,3,9,2,3,0.2,0.5,1.86121045351192,86.602608806551,7,0.29,0.236315082941297,0.391578538366956,1.58363995717539,14.4214642019642,153.829133407135,1,55.1056094714333,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.81324198718586,NaN,6.89044654590359,0.215267737350355,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
6,3,10,2,4,0.2,0.75,2.79181568026788,194.85586981474,7,0.6025,0.480828248427133,0.355234205497504,1.65311727393923,14.5616049910115,153.829133407135,1,163.358870479622,1,1,1,1,1,1,1,9.8688233124592e-15,1.65311727442324,14.5620646117583,133.243552177693,134.271726641924,10.0063007917654,143.558961595793,153.829133407135,3.81324198718586,6.97431013299635,6.97431013299635,0.112094557757657,6,7,7,1,1,6.99658051962175,0.112094557757657,0.590265257785427,0.000688409132758896,0.00161258326159275,0.446236838683243,0,-284.379110841591,0.943124177904853,certified_feasible
6,3,11,2,5,0.2,1,3.72242090702384,346.410435226204,7,1.04,0.822911829923095,0.290171812491508,1.79309311467854,14.726306555049,163.102320346145,1,314.913435891086,1,1,1,1,1,1,1,7.69915256956968e-15,1.79309311467854,14.7264018689198,151.821746957953,152.583940379128,10.5494816683185,163.102320346145,153.829133407135,3.81324198718586,6.99135690080917,6.99135690080917,0.0671712564949841,6,7,7,1,1,12.3619605364874,0.0671712564949843,0.590265257785427,0.000688409132758896,0.00161258326159275,0.491160139945916,0,-284.379110841591,0.943124177904853,certified_feasible
6,3,12,2,6,0.2,1.25,4.6530261337798,541.266305040944,7,1.6025,1.26256582742918,0.152675640821889,1.94581237404416,14.9147552526223,185.17663969293,1,509.769305705826,1,1,1,1,1,1,1,6.22102128216129e-15,1.94581237404416,14.9147601427587,172.721696551153,173.267896927121,11.9460986919003,185.17663969293,153.829133407135,3.81324198718586,6.99635707195802,6.99635707195802,0.044342271356912,6,7,7,1,1,19.2603062724574,0.044342271356912,0.590265257785427,0.000688409132758896,0.00161258326159275,0.513989125083988,0,-284.379110841591,0.943124177904853,certified_feasible
6,3,13,3,1,0.35,0.1,0.372242090702384,1.13113611502434,7,0.1325,0.130716621103176,0.338057109545969,1.56043331164497,14.2937894667659,153.829133407135,0,-30.3658632200934,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.81324198718586,NaN,4.08324253619447,0.929900738990715,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
6,3,14,3,2,0.35,0.25,0.930605226755959,7.06960071890213,7,0.185,0.172312677560978,0.328719931441211,1.59512413038926,14.3498952328314,153.829133407135,0,-24.4273986162156,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.81324198718586,NaN,5.12286232820074,0.720322083052015,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
6,3,15,3,3,0.35,0.5,1.86121045351192,28.2784028756085,7,0.3725,0.319695771132081,0.31315796793328,1.65294216162973,14.464010394916,153.829133407135,0,-3.21859645950919,1,1,1,1,1,1,0,1.24184992450356e-14,1.65294216162973,14.4645826156917,101.107933818376,102.182242988573,10.0063007917654,110.622388693273,153.829133407135,3.81324198718586,6.41977780175272,6.41977780175272,0.43405205976372,6,7,7,1,1,3.36677546314224,0.434052059763719,0.590265257785427,0.000688409132758896,0.00161258326159275,0.124279336677181,0,-284.379110841591,0.943124177904853,outside_sufficient_bound;
6,3,16,3,4,0.35,0.75,2.79181568026788,63.6264064701192,7,0.684999999999999,0.56464928071331,0.272515856989663,1.71076019287021,14.6033473857384,153.829133407135,1,32.1294071350015,1,1,1,1,1,1,1,9.31575518259971e-15,1.71076019287021,14.6036013628376,118.417675467298,119.155805557326,10.0063007917654,127.378114527668,153.829133407135,3.81324198718586,6.81778298507581,6.81778298507582,0.268006252686264,6,7,7,1,1,7.19918976090339,0.268006252686264,0.590265257785427,0.000688409132758896,0.00161258326159275,0.290325143754636,0,-284.379110841591,0.943124177904853,certified_feasible
6,3,17,3,5,0.35,1,3.72242090702384,113.113611502434,7,1.1225,0.907173206304664,0.229064206323976,1.79625577050903,14.7671922749784,153.829133407135,1,81.6166121673163,1,1,1,1,1,1,1,7.33486658334075e-15,1.79625577050902,14.7672479510371,138.959060168252,139.434372274427,10.0063007917654,149.019743645576,153.829133407135,3.81324198718586,6.93101557118663,6.93101557118663,0.175578472973817,6,7,7,1,1,12.564569777769,0.175578472973817,0.590265257785427,0.000688409132758896,0.00161258326159275,0.382752923467083,0,-284.379110841591,0.943124177904853,certified_feasible
6,3,18,3,6,0.35,1.25,4.6530261337798,176.740017972553,7,1.685,1.34726754790614,0.0944598094942271,1.94897502987465,14.9547395549748,172.868196813634,1,145.243018637435,1,1,1,1,1,1,1,6.12109458599166e-15,1.94897502987464,14.9547423598317,161.50367766809,161.779866803073,11.1251060630982,172.868196813634,153.829133407135,3.81324198718586,6.96921699067685,6.96921699067685,0.121846633767873,6,7,7,1,1,19.4629155137391,0.121846633767873,0.590265257785427,0.000688409132758896,0.00161258326159275,0.436484762673027,0,-284.379110841591,0.943124177904853,certified_feasible
6,3,19,4,1,0.5,0.1,0.372242090702384,0.554256696361927,7,0.26,0.258392758741333,0.258607441480783,1.65501617251371,14.3521200209304,153.829133407135,0,-30.9427426387558,1,1,1,1,1,0,0,1.44237378028492e-14,1.65501617251371,14.3521584022452,80.4995492172889,67.1033979982478,10.0063007917654,76.8306849865936,153.829133407135,3.81324198718586,3.94886934175826,3.94886934175826,0.963091148378285,6,6,6,0.971392175582476,0.966997971027106,0.254911479254457,0.966907354471029,0.54450455420854,0.000768310383616139,0.00108773888425884,-0.454336661607016,0,-284.379110841591,0.943124177904853,finite_geometry;outside_sufficient_bound;
6,3,20,4,2,0.5,0.25,0.930605226755959,3.46410435226204,7,0.3125,0.30025302165637,0.249270263376024,1.689706991258,14.4077581099685,153.829133407135,0,-28.0328949828557,1,1,1,1,1,0,0,1.32586885542595e-14,1.689706991258,14.4078702010345,84.3456429964285,71.7330488024036,10.0063007917654,80.9207089034017,153.829133407135,3.81324198718586,4.5606963995075,4.56069639950751,0.827600983919669,6,7,7,1,1,1.38045025737537,0.827600983919669,0.590265257785427,0.000688409132758896,0.00161258326159275,-0.269269587478769,0,-284.379110841591,0.943124177904853,finite_geometry;outside_sufficient_bound;
6,3,21,4,3,0.5,0.5,1.86121045351192,13.8564174090482,7,0.5,0.448076459322866,0.227055382746348,1.74752502249847,14.5210208058856,153.829133407135,0,-17.6405819260695,1,1,1,1,1,0,0,1.08471271687355e-14,1.74752502249847,14.5211762714607,96.7492909834736,86.0607833798266,10.0063007917654,93.8779018306707,153.829133407135,3.81324198718586,5.79025826434707,5.79025826434707,0.589785156913931,6,7,7,1,1,3.67989883603205,0.589785156913931,0.590265257785427,0.000688409132758896,0.00161258326159275,-0.0314537604730311,0,-284.379110841591,0.943124177904853,finite_geometry;outside_sufficient_bound;
6,3,22,4,4,0.5,0.75,2.79181568026788,31.1769391703584,7,0.812499999999999,0.693470312999487,0.183603732080661,1.80534305373895,14.659421932255,153.829133407135,0,-0.320060164759326,1,1,1,1,1,1,0,8.66730455502964e-15,1.80534305373895,14.659502800511,114.427296030437,105.613585959001,10.0063007917654,112.876448855258,153.829133407135,3.81324198718586,6.48676511217972,6.48676511217972,0.412710525526569,6,7,7,1,1,7.51231313379319,0.412710525526569,0.590265257785427,0.000688409132758896,0.00161258326159275,0.145620870914332,0,-284.379110841591,0.943124177904853,outside_sufficient_bound;
6,3,23,4,5,0.5,1,3.72242090702384,55.4256696361927,7,1.25,1.03643458268623,0.140152081414975,1.86316108497942,14.8222573241766,153.829133407135,1,23.928670301075,1,1,1,1,1,1,1,6.94194486364238e-15,1.86316108497942,14.8222743631703,135.328229891542,128.019309481022,10.0063007917654,136.789258092433,153.829133407135,3.81324198718586,6.77357082326339,6.7735708232634,0.29382740452496,6,7,7,1,1,12.8776931506588,0.29382740452496,0.590265257785427,0.000688409132758896,0.00161258326159275,0.26450399191594,0,-284.379110841591,0.943124177904853,certified_feasible
6,3,24,4,6,0.5,1.25,4.6530261337798,86.602608806551,7,1.8125,1.4769692683831,0.0362439781665655,1.95213768570513,15.0087317130279,162.407940355814,1,55.1056094714333,1,1,1,1,1,1,1,5.79752314947646e-15,1.95213768570512,15.0087322254507,158.17963361959,152.021711010581,10.4316016661734,162.407940355814,158.17963361959,3.81324198718586,6.89044654590359,6.89044654590359,0.215267737350355,6,7,7,1,1,19.7760388866289,0.215267737350355,0.590265257785427,0.000688409132758896,0.00161258326159275,0.343063659090545,0,-284.379110841591,0.943124177904853,certified_feasible
6,3,25,5,1,0.75,0.1,0.372242090702384,0.24633630949419,7,0.572499999999999,0.571186321471594,0.126191328038805,1.81265427396162,14.4813433607277,153.829133407135,0,-31.2506630256235,1,1,1,1,1,0,0,1.03403185410406e-14,1.81265427396161,14.4813434092605,112.027968222895,34.899490742419,10.0063007917654,44.3722411378387,153.829133407135,3.81324198718586,3.87432093103425,3.87432093103425,0.98287448670667,6,6,6,0.971392175582476,0.969396554299688,0.573550828322531,0.984771434344822,0.54450455420854,0.000768310383616139,0.00108773888425884,-0.472200741480808,0,-284.379110841591,0.943124177904853,finite_geometry;outside_sufficient_bound;
6,3,26,5,2,0.75,0.25,0.930605226755959,1.53960193433869,7,0.625,0.613486928482024,0.116854149934047,1.8473450927059,14.5360895075003,153.829133407135,0,-29.957397400779,1,1,1,1,1,0,0,9.98682722415129e-15,1.8473450927059,14.5360898831232,114.783063296701,43.0303916899133,10.0063007917654,51.0389914168062,153.829133407135,3.81324198718586,4.17431030025577,4.17431030025578,0.908825278757343,6,6,6,0.971392175582476,0.959967243738514,0.573550828322543,0.91664952311082,0.54450455420854,0.000768310383616139,0.00108773888425884,-0.404078830246807,0,-284.379110841591,0.943124177904853,finite_geometry;outside_sufficient_bound;
6,3,27,5,3,0.75,0.5,1.86121045351192,6.15840773735474,7,0.812499999999999,0.762044272974173,0.078868507898012,1.90516312394638,14.6477027649615,153.829133407135,0,-25.338591597763,1,1,1,1,1,0,0,8.74091072243851e-15,1.90516312394637,14.6477045308592,124.121644279509,64.0096547405112,10.0063007917654,69.675469952455,153.829133407135,3.81324198718586,4.9980486691313,4.99804866913129,0.743765835413636,6,7,7,1,1,4.44735808331097,0.743765835413636,0.590265257785427,0.000688409132758896,0.00161258326159275,-0.185434438972736,0,-284.379110841591,0.943124177904853,finite_geometry;outside_sufficient_bound;
6,3,28,5,4,0.75,0.75,2.79181568026788,13.8564174090482,7,1.125,1.00817203347645,0.0354168572323251,1.96298115518685,14.7842669437675,153.829133407135,0,-17.6405819260695,1,1,1,1,1,0,0,7.50452845596001e-15,1.96298115518685,14.7842682238948,138.290117127842,88.4861579498175,10.0063007917654,94.5201123962409,153.829133407135,3.81324198718586,5.79025826434707,5.79025826434707,0.589785156913931,6,7,7,1,1,8.27977238107213,0.589785156913931,0.590265257785427,0.000688409132758896,0.00161258326159275,-0.0314537604730305,0,-284.379110841591,0.943124177904853,finite_geometry;outside_sufficient_bound;
6,3,29,5,5,0.75,1,3.72242090702384,24.633630949419,7,1.5625,1.35187020998885,-0.00803479343336166,2.02079918642733,14.9450980756837,155.985883315661,0,-6.86336838569874,0,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.81324198718586,NaN,6.31593499562163,0.464466425527289,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,negative_rate;
6,3,30,5,6,0.75,1.25,4.6530261337798,38.4900483584671,7,2.125,1.79313880251137,-0.0607824073795372,2.0786172176678,15.1294222815132,176.180385501058,1,6.99304902334943,0,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.81324198718586,NaN,6.61277309425785,0.367491572959282,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,negative_rate;modulation_envelope;
6,3,31,6,1,1,0.1,0.372242090702384,0.138564174090482,7,1.01,1.00897988420186,-0.00622478540317184,2.03235661235809,14.6496279696109,153.829133407135,0,-31.3584351610272,0,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.81324198718586,NaN,3.84775731710861,0.990211511506922,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,negative_rate;
6,3,32,6,2,1,0.25,0.930605226755959,0.866026088065511,7,1.0625,1.05172083530768,-0.0258667162846374,2.03135766434858,14.7033547282712,153.829133407135,0,-30.6309732470522,0,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.81324198718586,NaN,4.02233797663234,0.944597215496436,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,negative_rate;
6,3,33,6,3,1,0.5,1.86121045351192,3.46410435226204,7,1.25,1.20101208662548,-0.0693183669503242,2.06280122539428,14.8130579225552,153.829133407135,0,-28.0328949828557,0,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.81324198718586,NaN,4.56069639950751,0.827600983919669,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,negative_rate;
6,3,34,6,4,1,0.75,2.79181568026788,7.7942347925896,7,1.5625,1.44787375395341,-0.112770017616011,2.12061925663475,14.9474674919161,165.456944019067,0,-23.7027645425281,0,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.81324198718586,NaN,5.21490580889493,0.702997206889605,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,negative_rate;
6,3,35,6,5,1,1,3.72242090702384,13.8564174090482,7,2,1.79230583729146,-0.156221668281698,2.17843728787523,15.1059239532085,180.517966300564,0,-17.6405819260695,0,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.81324198718586,NaN,5.79025826434707,0.589785156913931,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,negative_rate;
6,3,36,6,6,1,1.25,4.6530261337798,21.6506522016378,7,2.5625,2.23430833663964,-0.199673318947385,2.2362553191157,15.2876795882063,198.213317023697,0,-9.84634713347995,0,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.81324198718586,NaN,6.20969094490484,0.492993821853786,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,negative_rate;modulation_envelope;
7,1,1,1,1,0.1,0.1,0.354900522852731,12.5954381121142,7,0.02,0.0179321395270126,0.629034506837967,1.44173313969575,14.2780524491032,149.722004827908,0,-21.2755691159033,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.43103117576405,NaN,5.55533183058176,0.605487869234774,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
7,1,2,1,2,0.1,0.25,0.887251307131826,78.7214882007134,7,0.0725,0.0587752569353353,0.604603070063646,1.46920026865588,14.3261573647,149.722004827908,1,44.8504809726959,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.43103117576405,NaN,6.86415944725464,0.230494635117839,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
7,1,3,1,3,0.1,0.5,1.77450261426365,314.885952802854,7,0.26,0.204033540930017,0.561264015988238,1.56035091780871,14.4359467893943,149.722004827908,1,281.014945574836,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.43103117576405,NaN,6.98924521650512,0.0737112922031179,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
7,1,4,1,4,0.1,0.75,2.66175392139548,708.493393806421,7,0.5725,0.445774851984045,0.491402788789625,1.65930460911834,14.57137322694,160.533787189887,1,674.622386578404,1,1,1,1,1,1,1,1.02788150648561e-14,1.65930460911834,14.5713732492121,148.791127718339,150.166498099635,10.398838704561,160.533787189887,149.722004827908,3.43103117576405,6.99777910852276,6.99777910852276,0.0346116082667146,5,7,7,1,1,6.28548166969014,0.0346116082667149,0.579206562625205,0.000727828287699411,0.00270615813053321,0.512661093013963,0,-284.71064681924,0.943058366691745,certified_feasible
7,1,5,1,5,0.1,1,3.54900522852731,1259.54381121142,7,1.01,0.783999190097419,0.39693557037058,1.76687944764384,14.7317296634112,175.994916192779,1,1225.6728039834,1,1,1,1,1,1,1,7.99099167754398e-15,1.76687944764384,14.7317296647934,163.472804231065,164.633108909035,11.394847559983,175.994916192779,149.722004827908,3.43103117576405,6.99928627797426,6.99928627797427,0.0198652741537925,5,7,7,1,1,11.1625945593665,0.0198652741537926,0.579206562625205,0.000727828287699411,0.00270615813053321,0.527407427126885,0,-284.71064681924,0.943058366691745,certified_feasible
7,1,6,1,6,0.1,1.25,4.43625653565913,1968.03720501784,7,1.5725,1.21870655527014,0.302468351951535,1.90516412695206,14.9162120921286,194.167003893526,1,1934.16619778982,1,1,1,1,1,1,1,6.44856895225872e-15,1.90516412695205,14.9162120922281,180.668392052403,181.635062900202,12.5665634230954,194.167003893526,149.722004827908,3.43103117576405,6.99970554661387,6.99970554661386,0.0128351000706309,5,7,7,1,1,17.4331682746647,0.012835100070631,0.579206562625205,0.000727828287699411,0.00270615813053321,0.534437601210046,0,-284.71064681924,0.943058366691745,certified_feasible
7,1,7,2,1,0.2,0.1,0.354900522852731,3.14885952802854,7,0.05,0.0481456368892775,0.604033934216739,1.49071206444354,14.2956153559847,149.722004827908,0,-30.722147699989,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.43103117576405,NaN,4.2023619751825,0.834777901900332,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
7,1,8,2,2,0.2,0.25,0.887251307131826,19.6803720501784,7,0.1025,0.0893090003409975,0.576057768595626,1.51296788715566,14.3413652337936,149.722004827908,0,-14.1906351778391,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.43103117576405,NaN,6.04275077261261,0.510439587604392,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
7,1,9,2,3,0.2,0.5,1.77450261426365,78.7214882007134,7,0.29,0.235101027741341,0.529430825893772,1.55874643542254,14.4436336715909,149.722004827908,1,44.8504809726959,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.43103117576405,NaN,6.86415944725464,0.230494635117839,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
7,1,10,2,4,0.2,0.75,2.66175392139548,177.123348451605,7,0.6025,0.477376082201031,0.482803883191918,1.65503501663282,14.5789296984497,149.722004827908,1,143.252341223588,1,1,1,1,1,1,1,9.96111373254091e-15,1.65503501663282,14.5789296990032,136.758766833044,137.997043190564,9.71926022343887,147.522698272548,149.722004827908,3.43103117576405,6.96805260943164,6.96805260943164,0.122033575827475,5,7,7,1,1,6.33020553286609,0.122033575827475,0.579206562625205,0.000727828287699411,0.00270615813053321,0.425239125453202,0,-284.71064681924,0.943058366691745,certified_feasible
7,1,11,2,5,0.2,1,3.54900522852731,314.885952802854,7,1.04,0.816134163720068,0.401546067206848,1.77922513620253,14.7391455590224,164.257143340964,1,281.014945574836,1,1,1,1,1,1,1,7.90819373560719e-15,1.77922513620252,14.7391455591204,152.643234781676,153.654502408262,10.6327005867147,164.257143340964,149.722004827908,3.43103117576405,6.98924521650512,6.98924521650512,0.0737112922031179,5,7,7,1,1,11.2073184225425,0.0737112922031183,0.579206562625205,0.000727828287699411,0.00270615813053321,0.473561409077559,0,-284.71064681924,0.943058366691745,certified_feasible
7,1,12,2,6,0.2,1.25,4.43625653565913,492.009301254459,7,1.6025,1.25137527229845,0.307078848787803,1.91750981551074,14.923478669943,183.633801220159,1,458.138294026441,1,1,1,1,1,1,1,6.37496306238617e-15,1.91750981551074,14.9234786699567,170.968143441088,171.782945659582,11.8825656249929,183.633801220159,149.722004827908,3.43103117576405,6.99546623859302,6.99546623859302,0.0488649219161816,5,7,7,1,1,17.4778921378407,0.0488649219161818,0.579206562625205,0.000727828287699411,0.00270615813053321,0.498407779364496,0,-284.71064681924,0.943058366691745,certified_feasible
7,1,13,3,1,0.35,0.1,0.354900522852731,1.02819902956034,7,0.1325,0.130965882932675,0.544027612746385,1.57041138662431,14.3294206918582,149.722004827908,0,-32.8428081984572,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.43103117576405,NaN,3.70543648614876,0.931893517792513,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
7,1,14,3,2,0.35,0.25,0.887251307131826,6.42624393475212,7,0.185,0.172609615449491,0.516051447125272,1.57861931490533,14.3750862826521,149.722004827908,0,-27.4447632932654,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.43103117576405,NaN,4.80740811336371,0.732158197325951,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
7,1,15,3,3,0.35,0.5,1.77450261426365,25.7049757390085,7,0.3725,0.319202257958328,0.469424504423419,1.62439786317221,14.4710785140772,149.722004827908,0,-8.16603148900902,1,1,1,1,1,1,0,1.21655209152199e-14,1.62439786317221,14.4710785425501,105.111784510849,106.361434478721,9.71926022343887,114.826393505288,149.722004827908,3.43103117576405,6.29215652800982,6.29215652800983,0.452059358411804,5,7,7,1,1,2.9695440925454,0.452059358411805,0.579206562625205,0.000727828287699411,0.00270615813053321,0.0952133428688724,0,-284.71064681924,0.943058366691745,outside_sufficient_bound;
7,1,16,3,4,0.35,0.75,2.66175392139548,57.8361954127691,7,0.685000000000001,0.562277927526511,0.422797561721565,1.6701764114391,14.5981367868297,149.722004827908,1,23.9651881847516,1,1,1,1,1,1,1,9.12551859421138e-15,1.67017641143909,14.5981367868312,119.712113459679,120.684642653374,9.71926022343887,129.013051457565,149.722004827908,3.43103117576405,6.77463070273819,6.77463070273819,0.284793023605491,5,7,7,1,1,6.45319615659996,0.284793023605492,0.579206562625205,0.000727828287699411,0.00270615813053321,0.262479677675186,0,-284.71064681924,0.943058366691745,certified_feasible
7,1,17,3,5,0.35,1,3.54900522852731,102.819902956034,7,1.1225,0.90183662415404,0.376170619019711,1.79774366904055,14.7580566998402,149.722004827908,1,68.9488957280164,1,1,1,1,1,1,1,7.52233284393721e-15,1.79774366904055,14.7580566998416,137.646812905605,138.383392531524,9.71926022343887,147.93023181362,149.722004827908,3.43103117576405,6.9143419035413,6.91434190354131,0.189150799646216,5,7,7,1,1,11.3303090462763,0.189150799646217,0.579206562625205,0.000727828287699411,0.00270615813053321,0.358121901634461,0,-284.71064681924,0.943058366691745,certified_feasible
7,1,18,3,6,0.35,1.25,4.43625653565913,160.656098368803,7,1.685,1.33787834784092,0.308538884809818,1.93602834834876,14.9420701580768,169.250821863826,1,126.785091140785,1,1,1,1,1,1,1,6.24021718785232e-15,1.93602834834876,14.9420701580774,157.974565144932,158.329706034133,10.9603257108795,169.250821863826,149.722004827908,3.43103117576405,6.96172569053308,6.96172569053308,0.132429069314824,5,7,7,1,1,17.6008827615745,0.132429069314825,0.579206562625205,0.000727828287699411,0.00270615813053321,0.414843631965853,0,-284.71064681924,0.943058366691745,certified_feasible
7,1,19,4,1,0.5,0.1,0.354900522852731,0.503817524484566,7,0.26,0.258786128976072,0.481214477739172,1.65011070880507,14.3721218012989,149.722004827908,0,-33.3671897035329,1,1,1,1,1,0,0,1.47080965935171e-14,1.65011070880509,14.3721218088958,72.8005823654938,72.7578205094333,9.71926022343887,82.2326711242946,149.722004827908,3.43103117576405,3.5682860764186,3.56828607641861,0.963757618423114,5,6,6,0.980895518094913,0.976135800365988,0.215327680783298,0.96753603688434,0.529472638096525,0.000812014550577267,0.000825546963063806,-0.469997260132342,0,-284.71064681924,0.943058366691745,finite_geometry;outside_sufficient_bound;
7,1,20,4,2,0.5,0.25,0.887251307131826,3.14885952802854,7,0.3125,0.300910230557984,0.456045125654919,1.65729900827504,14.4176753759907,149.722004827908,0,-30.722147699989,1,1,1,1,1,0,0,1.33577479990569e-14,1.65729900827512,14.4176753889778,77.460874454764,76.264723095101,9.71926022343887,85.3312508735688,149.722004827908,3.43103117576405,4.20236197518249,4.2023619751825,0.834777901900332,5,6,6,0.980895518094913,0.956144985904502,0.2153276807833,0.844248878096712,0.529472638096525,0.000812014550577267,0.000825546963063806,-0.346710101344714,0,-284.71064681924,0.943058366691745,finite_geometry;outside_sufficient_bound;
7,1,21,4,3,0.5,0.5,1.77450261426365,12.5954381121142,7,0.5,0.448303488175314,0.409418182953065,1.69004929092188,14.513424388662,149.722004827908,0,-21.2755691159033,1,1,1,1,1,0,0,1.07391847530063e-14,1.69004929092188,14.5134243999508,91.2362552015702,88.0559041960436,9.71926022343887,95.9859071454157,149.722004827908,3.43103117576405,5.55533183058175,5.55533183058176,0.605487869234774,5,7,7,1,1,3.15962051104318,0.605487869234775,0.579206562625205,0.000727828287699411,0.00270615813053321,-0.0582151679540979,0,-284.71064681924,0.943058366691745,finite_geometry;outside_sufficient_bound;
7,1,22,4,4,0.5,0.75,2.66175392139548,28.3397357522568,7,0.8125,0.692179772851991,0.362791240251211,1.73582783918877,14.6335238688655,149.722004827908,0,-5.53127147576066,1,1,1,1,1,1,0,8.46676588064125e-15,1.73582783918876,14.6335238705672,110.198867936602,104.99775553293,9.71926022343887,112.241543552966,149.722004827908,3.43103117576405,6.37243754164918,6.37243754164919,0.430812806573174,5,7,7,1,1,6.64327257509772,0.430812806573175,0.579206562625205,0.000727828287699411,0.00270615813053321,0.116459894707503,0,-284.71064681924,0.943058366691745,outside_sufficient_bound;
