network,direction,gridIndex,alphaIndex,betaIndex,alpha,betaNormalized,beta,rho,rank,normalizedVarianceRatio,rawVarianceRatio,minimumRate,endpointRateMax,endpointStateMax,endpointInputMax,analytical,rhoMargin,rateRealizable,modulationOK,endpointBoundsOK,tested,physical,finitePhenotype,feasible,settle,rateMax,stateMax,corticalMax,sustainedMax,feedbackMax,cbMax,totalMax,prIntact,prBlock,analyticPRBlock,analyticAI,kIntact,kBlock,commonK,intactCapture,blockCapture,blockGap,observed,expected,nullSE,nullHalfDifference,alignmentMargin,equilibriumResidual,localMaxReal,localEulerRadius,reason
2,1,20,4,2,0.5,0.25,0.91315413206544,3.33540187563275,7,0.3125,0.297304351871318,0.250445719356204,1.82117849978419,14.3960945249165,49.0115461958147,0,-27.0793801896583,1,1,1,1,1,0,0,0.0661348589225698,1.86064379432424,14.6619906474065,7.72468834314332,6.22248371245205,46.4947406186679,47.4457168472759,49.0115461958147,3.84767556896995,4.57367878251466,4.61961489788306,0.831278081176473,5,6,6,0.982281958845609,0.957648427507112,0.298418236848122,0.836941781944778,0.530132821429733,0.000774623628232719,-0.00180404924519662,-0.338742821859573,0,-6.80694594356299,0.998639178789757,finite_geometry;outside_sufficient_bound;
2,1,21,4,3,0.5,0.5,1.82630826413088,13.341607502531,7,0.5,0.442918724539155,0.25364644643824,1.86959879064246,14.4821468559435,49.0115461958147,0,-17.07317456276,1,1,1,1,1,0,0,0.0632530467266935,1.94113570276254,14.8073380637169,11.6546413703659,9.42360137787481,46.4947406186679,47.5852418754091,49.0115461958147,3.84767556896995,5.78285895905893,5.82711580495035,0.593128071279917,5,7,7,0.999792112776712,0.999270857178165,3.25857609350966,0.593166587241238,0.582902388100092,0.000701387652504889,-0.00105108043878521,-0.0421980604856732,0,-6.80694594356299,0.998639178789757,finite_geometry;outside_sufficient_bound;
2,1,22,4,4,0.5,0.75,2.73946239619632,30.0186168806947,7,0.8125,0.68684311800351,0.256847173520276,1.94829574904343,14.5940912908402,49.0115461958147,0,-0.396165184596303,1,1,1,1,1,1,0,0.0613019034328163,2.02302575433092,14.9835969743107,15.883507809783,13.5387032844193,46.4947406186679,47.8796279067404,49.0115461958147,3.84767556896995,6.47815069710375,6.50421896717606,0.413374515759523,5,7,7,0.999792112776712,0.99939030267603,6.88781913346375,0.415142792750765,0.582902388100092,0.000701387652504889,-0.00105108043878521,0.135825734004799,0,-6.80694594356299,0.998639178789757,outside_sufficient_bound;
2,1,23,4,5,0.5,1,3.65261652826176,53.3664300101239,7,1.25,1.02907753226438,0.260047900602312,2.04025274759755,14.7313375738636,49.0115461958147,1,22.9516479448329,1,1,1,1,1,1,1,0.0589665324178243,2.10602604761059,15.2343355580522,20.2246452283711,17.8349098600597,46.4947406186679,48.3260449405084,49.0115461958147,3.84767556896995,6.76861428848749,6.78159951098062,0.293029794597532,5,7,7,0.999792112776712,0.999461743752822,11.9476992982914,0.295252641656578,0.582902388100092,0.000701387652504889,-0.00105108043878521,0.255715885098987,0,-6.80694594356299,0.998639178789757,certified_feasible
2,1,24,4,6,0.5,1.25,4.5657706603272,83.3850468908187,7,1.8125,1.46962196732177,0.263248627684348,2.13220974615167,14.8931862234498,49.0115461958147,1,52.9702648255276,1,1,1,1,1,1,1,0.0568946974905536,2.1899349277203,15.4903489024754,24.6187332793943,22.2073598657699,46.4947406186679,48.9203311277998,49.0115461958147,3.84767556896995,6.88833946956797,6.89439568398798,0.213960175997724,5,7,7,0.999792112776712,0.999504787932845,18.4309039355214,0.216096481131088,0.582902388100092,0.000701387652504889,-0.00105108043878521,0.334872045624477,0,-6.80694594356299,0.998639178789757,certified_feasible
2,1,25,5,1,0.75,0.1,0.365261652826176,0.237184133378329,7,0.5725,0.569254406547557,0.129883046978187,1.98382563917783,14.4747701996168,49.0115461958147,0,-30.1775979319127,1,1,1,1,1,0,0,0.0752907740351758,2.03838970966941,14.7926093699268,8.7300348888834,3.02515345113712,46.4947406186679,46.8947651850985,49.0115461958147,3.84767556896995,3.90540604438768,3.93868984887193,0.982996292856947,5,6,6,0.982281958845609,0.979710843187657,0.671873059501761,0.980153737269519,0.530132821429733,0.000774623628232719,-0.00180404924519662,-0.481954777184313,0,-6.80694594356299,0.998639178789757,finite_geometry;outside_sufficient_bound;
2,1,26,5,2,0.75,0.25,0.91315413206544,1.48240083361455,7,0.625,0.608879022607848,0.131803483227409,2.0128778136928,14.4847171542657,49.0115461958147,0,-28.9323812316765,1,1,1,1,1,0,0,0.0726030522499838,2.07001971843429,14.8544914039076,9.43712278068505,4.7118006889374,46.4947406186679,46.9290549985762,49.0115461958147,3.84767556896995,4.19670639167886,4.23690729299873,0.910715596818807,5,6,6,0.982281958845609,0.969782345806646,0.672352582797876,0.913396594416903,0.530132821429733,0.000774623628232719,-0.00180404924519662,-0.415197634331697,0,-6.80694594356299,0.998639178789757,finite_geometry;outside_sufficient_bound;
2,1,27,5,3,0.75,0.5,1.82630826413088,5.92960333445822,7,0.8125,0.753568066012214,0.135004210309445,2.06129810455106,14.5708467043481,49.0115461958147,0,-24.4851787308328,1,1,1,1,1,0,0,0.0659082622122004,2.14125858830594,14.9772934674931,12.9541860401209,8.91745493002985,46.4947406186679,47.1123515310131,49.0115461958147,3.84767556896995,5.00191696661902,5.05091800724579,0.748163999426409,5,7,7,0.999792112776712,0.999161200423776,3.69341508454726,0.746138333252692,0.582902388100092,0.000701387652504889,-0.00105108043878521,-0.195169806497127,0,-6.80694594356299,0.998639178789757,finite_geometry;outside_sufficient_bound;
2,1,28,5,4,0.75,0.75,2.73946239619632,13.341607502531,7,1.125,0.996567130213098,0.138204937391481,2.10971839540933,14.6827109004307,49.0115461958147,0,-17.07317456276,1,1,1,1,1,0,0,0.0630887770443693,2.2229882381267,15.1211766583931,16.9525544751958,13.3092538680574,46.4947406186679,47.4516117477745,49.0115461958147,3.84767556896995,5.78285895905893,5.82711580495035,0.593128071279917,5,7,7,0.999792112776712,0.999270857178165,7.33179621039674,0.593166587241238,0.582902388100092,0.000701387652504889,-0.00105108043878521,-0.0421980604856738,0,-6.80694594356299,0.998639178789757,finite_geometry;outside_sufficient_bound;
2,1,29,5,5,0.75,1,3.65261652826176,23.7184133378329,7,1.5625,1.3378762152105,0.141405664473517,2.18178533373373,14.8197269931374,49.0115461958147,0,-6.69636872745815,1,1,1,1,1,1,0,0.0611774643103279,2.30549872430253,15.281514480011,21.1485831654355,17.7495570090673,46.4947406186679,47.9435248505856,49.0115461958147,3.84767556896995,6.30655581251692,6.33860602144921,0.465921527991526,5,7,7,0.999792112776712,0.999356843858333,12.4164669644163,0.467297289682711,0.582902388100092,0.000701387652504889,-0.00105108043878521,0.0836712370728537,0,-6.80694594356299,0.998639178789757,outside_sufficient_bound;
