network,policy,target,trial,MOms,peakMs,peakMps,nearZero,boundaryPeak,missingWindow,numberLargePeaks
6,3,3,4,40,177,0.271059307664548,0,0,0,1
6,3,3,5,42,189,0.287056248412904,0,0,0,1
6,3,3,6,39,179,0.272048055113179,0,0,0,1
6,3,3,7,42,186,0.252175376657449,0,0,0,1
6,3,3,8,43,186,0.251879461881286,0,0,0,1
6,3,3,9,42,184,0.265211973559602,0,0,0,1
6,3,3,10,40,179,0.232163890598777,0,0,0,1
6,3,3,11,43,188,0.274420591888348,0,0,0,1
6,3,3,12,43,185,0.275909491214163,0,0,0,1
6,3,3,13,41,179,0.24391647550292,0,0,0,1
6,3,3,14,42,186,0.296461556999896,0,0,0,1
6,3,3,15,44,184,0.263115997379002,0,0,0,1
6,3,3,16,36,176,0.255837198489829,0,0,0,1
6,3,3,17,48,191,0.313677882166623,0,0,0,1
6,3,3,18,46,184,0.257937484334162,0,0,0,1
6,3,3,19,42,182,0.274017919019361,0,0,0,1
6,3,3,20,45,185,0.276821169630767,0,0,0,1
6,3,3,21,40,183,0.272242013192601,0,0,0,1
6,3,3,22,43,184,0.267258086600235,0,0,0,1
6,3,3,23,43,184,0.277523931396784,0,0,0,1
6,3,3,24,42,179,0.250441833792171,0,0,0,1
6,3,3,25,42,182,0.26096703558216,0,0,0,1
6,3,3,26,40,186,0.280109055032366,0,0,0,1
6,3,3,27,46,192,0.262415929665833,0,0,0,1
6,3,3,28,44,184,0.267381200058311,0,0,0,1
6,3,3,29,41,185,0.277540759871807,0,0,0,1
6,3,3,30,41,178,0.239913124978117,0,0,0,2
6,3,4,1,51,203,0.264079492918158,0,0,0,1
6,3,4,2,44,192,0.319670137657309,0,0,0,1
6,3,4,3,41,190,0.245320194491826,0,0,0,1
6,3,4,4,52,209,0.316495410097708,0,0,0,1
6,3,4,5,46,203,0.301363019916509,0,0,0,1
6,3,4,6,42,186,0.261308363374873,0,0,0,1
6,3,4,7,53,210,0.318353622712296,0,0,0,1
6,3,4,8,54,198,0.272598872174997,0,0,0,1
6,3,4,9,51,188,0.209373141158858,0,0,0,1
6,3,4,10,43,186,0.293632439216502,0,0,0,1
6,3,4,11,41,187,0.270101755319454,0,0,0,1
6,3,4,12,46,193,0.297547645980053,0,0,0,1
6,3,4,13,53,201,0.291104335154082,0,0,0,1
6,3,4,14,53,189,0.213511554829436,0,0,0,1
6,3,4,15,48,195,0.235519735030293,0,0,0,1
6,3,4,16,50,202,0.316910578197231,0,0,0,1
6,3,4,17,53,199,0.281391869206071,0,0,0,1
6,3,4,18,50,201,0.314863798416764,0,0,0,1
6,3,4,19,49,192,0.236146319307419,0,0,0,1
6,3,4,20,53,213,0.305405508718972,0,0,0,1
6,3,4,21,40,184,0.245466735235896,0,0,0,1
6,3,4,22,44,194,0.29554434020568,0,0,0,1
6,3,4,23,42,182,0.247314992318844,0,0,0,1
6,3,4,24,47,186,0.216491028914212,0,0,0,1
6,3,4,25,45,193,0.277379594667941,0,0,0,1
6,3,4,26,53,201,0.267782992420039,0,0,0,1
6,3,4,27,51,204,0.297488100946994,0,0,0,1
6,3,4,28,55,208,0.263995728138981,0,0,0,1
6,3,4,29,48,200,0.256002650062231,0,0,0,1
6,3,4,30,47,201,0.311433917026034,0,0,0,1
6,3,5,1,41,192,0.309646614964647,0,0,0,1
6,3,5,2,47,192,0.229654303604376,0,0,0,1
6,3,5,3,46,197,0.302068414493159,0,0,0,1
6,3,5,4,44,189,0.27655492784032,0,0,0,1
6,3,5,5,48,196,0.253676652459203,0,0,0,1
6,3,5,6,50,206,0.319688125031679,0,0,0,1
6,3,5,7,49,204,0.260597017081283,0,0,0,1
6,3,5,8,45,189,0.256914944718081,0,0,0,1
6,3,5,9,51,201,0.303070542266555,0,0,0,1
6,3,5,10,47,195,0.25899214221175,0,0,0,1
6,3,5,11,40,182,0.279427411340652,0,0,0,1
6,3,5,12,47,199,0.275488859476058,0,0,0,1
6,3,5,13,58,207,0.269633982390537,0,0,0,1
6,3,5,14,53,207,0.313454362479932,0,0,0,1
6,3,5,15,47,200,0.295084736724087,0,0,0,1
6,3,5,16,49,197,0.253476384287551,0,0,0,1
6,3,5,17,47,189,0.216429767568432,0,0,0,2
6,3,5,18,46,196,0.282165778384867,0,0,0,1
6,3,5,19,49,194,0.232198769537632,0,0,0,1
6,3,5,20,50,203,0.31623947478193,0,0,0,1
6,3,5,21,50,202,0.292239327022599,0,0,0,1
6,3,5,22,44,198,0.308217514994786,0,0,0,1
6,3,5,23,45,189,0.263058193348701,0,0,0,1
6,3,5,24,48,194,0.29381720151721,0,0,0,1
6,3,5,25,53,196,0.245592364987966,0,0,0,1
6,3,5,26,53,208,0.270623009268151,0,0,0,1
6,3,5,27,50,199,0.272894421574779,0,0,0,1
6,3,5,28,45,195,0.294528445872591,0,0,0,1
6,3,5,29,43,186,0.269934724949082,0,0,0,1
6,3,5,30,47,199,0.274859165620649,0,0,0,1
6,3,6,1,40,186,0.274252014250206,0,0,0,1
6,3,6,2,45,193,0.292855404387194,0,0,0,1
6,3,6,3,45,200,0.330965824991257,0,0,0,1
6,3,6,4,43,197,0.291616345649779,0,0,0,1
6,3,6,5,44,197,0.315276490937304,0,0,0,1
6,3,6,6,42,199,0.31797959881357,0,0,0,1
6,3,6,7,47,206,0.308917507813173,0,0,0,1
6,3,6,8,44,204,0.317933419051751,0,0,0,1
6,3,6,9,45,199,0.312363576162741,0,0,0,1
6,3,6,10,45,196,0.311778325879352,0,0,0,1
6,3,6,11,41,190,0.262628098249102,0,0,0,1
6,3,6,12,43,187,0.25909793712907,0,0,0,1
6,3,6,13,42,195,0.281141182528628,0,0,0,1
6,3,6,14,39,189,0.28089228545086,0,0,0,1
6,3,6,15,40,189,0.29781508502482,0,0,0,1
6,3,6,16,42,199,0.308678094697308,0,0,0,1
6,3,6,17,41,202,0.322920559345,0,0,0,1
6,3,6,18,44,201,0.326854643468677,0,0,0,1
6,3,6,19,40,188,0.28600654286395,0,0,0,1
6,3,6,20,40,191,0.269112190173155,0,0,0,1
6,3,6,21,42,193,0.313840232209556,0,0,0,1
6,3,6,22,42,198,0.334966890877912,0,0,0,1
6,3,6,23,45,199,0.284097471438848,0,0,0,1
6,3,6,24,43,193,0.293028071261355,0,0,0,1
6,3,6,25,42,191,0.278976249774442,0,0,0,1
6,3,6,26,42,192,0.305652108214174,0,0,0,1
6,3,6,27,40,189,0.288810683602291,0,0,0,1
6,3,6,28,41,185,0.275062734230713,0,0,0,1
6,3,6,29,44,208,0.33264348427864,0,0,0,1
6,3,6,30,38,182,0.264513131260671,0,0,0,1
6,3,7,1,42,189,0.318123781063618,0,0,0,1
6,3,7,2,43,189,0.291019194102236,0,0,0,1
6,3,7,3,43,194,0.318874680989998,0,0,0,1
6,3,7,4,40,186,0.30014917690938,0,0,0,2
6,3,7,5,41,191,0.306196308930869,0,0,0,1
6,3,7,6,40,187,0.330550412459374,0,0,0,1
6,3,7,7,44,190,0.287037650813536,0,0,0,1
6,3,7,8,41,186,0.300733860303507,0,0,0,1
6,3,7,9,41,185,0.305819652307244,0,0,0,1
6,3,7,10,41,186,0.300709320799285,0,0,0,1
6,3,7,11,40,186,0.307765038722835,0,0,0,1
6,3,7,12,40,187,0.300018770201824,0,0,0,1
6,3,7,13,42,190,0.308739478449089,0,0,0,1
6,3,7,14,44,189,0.282529781531053,0,0,0,1
6,3,7,15,39,185,0.283374056844955,0,0,0,1
6,3,7,16,40,189,0.302879979580746,0,0,0,1
6,3,7,17,42,191,0.319691526884751,0,0,0,1
6,3,7,18,39,180,0.308864153493065,0,0,0,1
6,3,7,19,39,183,0.290617963837844,0,0,0,1
6,3,7,20,44,195,0.341679684613666,0,0,0,1
6,3,7,21,38,183,0.292078461376161,0,0,0,1
6,3,7,22,39,184,0.294833778731737,0,0,0,1
6,3,7,23,42,193,0.310853363689835,0,0,0,1
6,3,7,24,38,185,0.292787805745966,0,0,0,1
6,3,7,25,40,185,0.299828010081433,0,0,0,1
6,3,7,26,44,187,0.274272944722691,0,0,0,1
6,3,7,27,42,188,0.305634636318608,0,0,0,1
6,3,7,28,40,188,0.322078091387206,0,0,0,1
6,3,7,29,42,189,0.312767853007824,0,0,0,1
6,3,7,30,41,187,0.317724425764474,0,0,0,1
6,3,8,1,57,210,0.28730464720047,0,0,0,1
6,3,8,2,56,214,0.291501137624764,0,0,0,1
6,3,8,3,44,203,0.262119021878411,0,0,0,1
6,3,8,4,53,209,0.286225004192913,0,0,0,1
6,3,8,5,52,207,0.277456680855327,0,0,0,1
6,3,8,6,49,202,0.276094599622146,0,0,0,1
6,3,8,7,41,192,0.296686531616787,0,0,0,1
6,3,8,8,49,206,0.259957313087311,0,0,0,1
6,3,8,9,47,196,0.272700627439563,0,0,0,1
6,3,8,10,45,198,0.294410308730781,0,0,0,1
6,3,8,11,52,209,0.292854363171841,0,0,0,1
6,3,8,12,48,206,0.270976895717539,0,0,0,1
6,3,8,13,55,213,0.331734336231306,0,0,0,1
6,3,8,14,46,202,0.280378332675449,0,0,0,1
6,3,8,15,50,210,0.260184207800789,0,0,0,1
6,3,8,16,52,201,0.28935512156422,0,0,0,1
6,3,8,17,56,211,0.267496733059205,0,0,0,1
6,3,8,18,52,213,0.336413139112096,0,0,0,1
6,3,8,19,52,207,0.311040782848786,0,0,0,1
6,3,8,20,52,208,0.337034523448277,0,0,0,1
6,3,8,21,55,207,0.308003780020144,0,0,0,1
6,3,8,22,47,204,0.233423412047151,0,0,0,1
6,3,8,23,49,202,0.265993939321737,0,0,0,1
6,3,8,24,45,202,0.260266814906418,0,0,0,1
6,3,8,25,47,201,0.257231210172134,0,0,0,1
6,3,8,26,49,196,0.256175323520499,0,0,0,1
6,3,8,27,50,202,0.269801145378798,0,0,0,1
6,3,8,28,44,200,0.300142773182558,0,0,0,1
6,3,8,29,48,196,0.269098709527133,0,0,0,1
6,3,8,30,53,205,0.258420761068059,0,0,0,1
6,4,1,1,53,191,0.153044368762109,0,0,0,1
6,4,1,2,70,599,0.148818866968584,0,1,0,1
6,4,1,3,53,201,0.219027637196724,0,0,0,1
6,4,1,4,68,222,0.280973520743154,0,0,0,1
6,4,1,5,47,179,0.165433738293902,0,0,0,1
6,4,1,6,61,204,0.235292401510679,0,0,0,1
6,4,1,7,54,203,0.264809086759504,0,0,0,1
6,4,1,8,59,195,0.179665007756581,0,0,0,1
6,4,1,9,49,182,0.166641404939863,0,0,0,1
6,4,1,10,69,223,0.179901165185135,0,0,0,1
6,4,1,11,81,201,0.142120766681501,0,0,0,1
6,4,1,12,56,200,0.212086552609154,0,0,0,1
6,4,1,13,62,197,0.225120122885852,0,0,0,1
6,4,1,14,61,221,0.28347081872331,0,0,0,1
6,4,1,15,65,182,0.1440820369457,0,0,0,1
6,4,1,16,76,218,0.177238122846345,0,0,0,1
6,4,1,17,58,191,0.202300403750537,0,0,0,1
6,4,1,18,51,214,0.307776360212787,0,0,0,1
6,4,1,19,62,210,0.235512830291543,0,0,0,1
6,4,1,20,58,199,0.210006113187956,0,0,0,1
6,4,1,21,53,208,0.275271675276722,0,0,0,1
6,4,1,22,66,205,0.141651816303335,0,0,0,1
6,4,1,23,58,202,0.24680700744736,0,0,0,1
6,4,1,24,58,209,0.18718535087502,0,0,0,1
6,4,1,25,58,208,0.198770968954429,0,0,0,1
6,4,1,26,64,213,0.215204711567213,0,0,0,1
6,4,1,27,97,231,0.107677743939537,0,0,0,1
6,4,1,28,66,212,0.20727748711456,0,0,0,1
6,4,1,29,65,198,0.136334235031053,0,0,0,1
6,4,1,30,63,193,0.171543092896437,0,0,0,1
6,4,2,1,61,231,0.230250053263884,0,0,0,1
6,4,2,2,62,218,0.271531789527597,0,0,0,1
6,4,2,3,61,210,0.212838491226863,0,0,0,1
6,4,2,4,63,214,0.236399511249078,0,0,0,1
6,4,2,5,64,208,0.203680991414911,0,0,0,1
6,4,2,6,63,214,0.221084902623337,0,0,0,1
6,4,2,7,62,236,0.216362358892832,0,0,0,1
6,4,2,8,63,221,0.245830882654418,0,0,0,1
6,4,2,9,63,221,0.243632811031443,0,0,0,1
6,4,2,10,60,212,0.221461466639411,0,0,0,1
6,4,2,11,60,220,0.218203421960827,0,0,0,1
6,4,2,12,64,212,0.205046951402366,0,0,0,1
6,4,2,13,52,200,0.244057932757808,0,0,0,1
6,4,2,14,63,218,0.257276628294975,0,0,0,1
6,4,2,15,58,215,0.202350080707912,0,0,0,1
6,4,2,16,62,218,0.226598277829985,0,0,0,1
6,4,2,17,73,229,0.220404174166449,0,0,0,1
6,4,2,18,56,216,0.209861127350429,0,0,0,1
6,4,2,19,58,203,0.199442890536126,0,0,0,1
6,4,2,20,69,227,0.203812528877388,0,0,0,1
6,4,2,21,65,220,0.235086876822893,0,0,0,1
6,4,2,22,70,218,0.178644804525446,0,0,0,1
6,4,2,23,49,225,0.23596346029375,0,0,0,1
6,4,2,24,63,223,0.233934379866444,0,0,0,1
6,4,2,25,70,221,0.224740941807003,0,0,0,1
6,4,2,26,56,220,0.240845861869138,0,0,0,1
6,4,2,27,65,220,0.19790934957971,0,0,0,1
6,4,2,28,61,222,0.233740392013074,0,0,0,1
6,4,2,29,65,203,0.189317304845986,0,0,0,1
6,4,2,30,63,212,0.262190792860801,0,0,0,1
6,4,3,1,55,198,0.167475183451757,0,0,0,1
6,4,3,2,66,202,0.1791889832324,0,0,0,1
6,4,3,3,61,211,0.237933360761812,0,0,0,1
6,4,3,4,52,190,0.199149950655917,0,0,0,2
6,4,3,5,54,207,0.226517464126403,0,0,0,1
6,4,3,6,51,429,0.209539213407207,0,0,0,2
6,4,3,7,56,206,0.175447519769461,0,0,0,1
6,4,3,8,62,212,0.204624835887773,0,0,0,1
6,4,3,9,51,197,0.188811789784723,0,0,0,1
6,4,3,10,36,201,0.158463132763548,0,0,0,1
6,4,3,11,58,207,0.210535586763163,0,0,0,1
6,4,3,12,58,199,0.197733704176034,0,0,0,1
6,4,3,13,59,197,0.175027788128549,0,0,0,2
6,4,3,14,51,199,0.238862462219428,0,0,0,1
6,4,3,15,62,205,0.213367433134236,0,0,0,1
6,4,3,16,45,195,0.186839323757517,0,0,0,2
6,4,3,17,67,210,0.278899720709,0,0,0,1
6,4,3,18,67,203,0.185292997733862,0,0,0,1
6,4,3,19,53,190,0.199175981488812,0,0,0,2
6,4,3,20,62,201,0.201738839315471,0,0,0,2
6,4,3,21,51,192,0.194327474303352,0,0,0,1
6,4,3,22,59,203,0.183307921254823,0,0,0,1
6,4,3,23,59,203,0.20618969200864,0,0,0,2
6,4,3,24,57,192,0.178492834082214,0,0,0,2
6,4,3,25,60,194,0.177879929983309,0,0,0,1
6,4,3,26,54,205,0.202614777315051,0,0,0,1
6,4,3,27,75,230,0.206822716995325,0,0,0,1
6,4,3,28,63,194,0.178632348103413,0,0,0,2
6,4,3,29,55,206,0.223223522557707,0,0,0,1
6,4,3,30,59,434,0.197665555781196,0,0,0,2
6,4,4,1,66,217,0.230634385713908,0,0,0,1
6,4,4,2,52,202,0.292769806971351,0,0,0,1
6,4,4,3,45,192,0.182129521788266,0,0,0,1
6,4,4,4,63,223,0.302912979272053,0,0,0,1
6,4,4,5,57,222,0.263125198740036,0,0,0,1
6,4,4,6,50,197,0.231253849262153,0,0,0,1
6,4,4,7,66,226,0.323713213154197,0,0,0,1
6,4,4,8,65,209,0.247327711065386,0,0,0,1
6,4,4,9,72,197,0.132496773318199,0,0,0,2
6,4,4,10,46,193,0.300944378356097,0,0,0,1
6,4,4,11,45,191,0.226256150537114,0,0,0,1
6,4,4,12,53,201,0.269218831188721,0,0,0,1
6,4,4,13,64,210,0.230109308223352,0,0,0,1
6,4,4,14,65,196,0.152997955872393,0,0,0,1
6,4,4,15,59,208,0.196845934086099,0,0,0,1
6,4,4,16,60,215,0.304314453509601,0,0,0,1
6,4,4,17,68,217,0.274930373791893,0,0,0,1
6,4,4,18,61,221,0.303549984719546,0,0,0,1
6,4,4,19,63,203,0.182249241111062,0,0,0,1
6,4,4,20,64,231,0.322523449374328,0,0,0,1
6,4,4,21,47,197,0.229281643119111,0,0,0,1
6,4,4,22,49,203,0.282333243716982,0,0,0,1
6,4,4,23,52,192,0.202441405565789,0,0,0,1
6,4,4,24,57,193,0.165276718628546,0,0,0,1
6,4,4,25,52,199,0.222625840171368,0,0,0,1
6,4,4,26,70,224,0.247106180273155,0,0,0,1
6,4,4,27,61,218,0.274965105272557,0,0,0,1
6,4,4,28,71,221,0.216030525613717,0,0,0,1
6,4,4,29,58,212,0.21130406732978,0,0,0,1
6,4,4,30,61,214,0.246605385946907,0,0,0,1
6,4,5,1,49,200,0.249321003473968,0,0,0,1
6,4,5,2,63,599,0.175120470965076,0,1,0,1
6,4,5,3,55,204,0.242655237027403,0,0,0,1
6,4,5,4,52,187,0.18521532430039,0,0,0,1
6,4,5,5,72,599,0.195697754561192,0,1,0,1
6,4,5,6,63,220,0.262637008526911,0,0,0,1
6,4,5,7,64,212,0.179994541486556,0,0,0,1
6,4,5,8,62,577,0.186727740786572,0,0,0,2
6,4,5,9,65,213,0.268482396454482,0,0,0,1
6,4,5,10,56,204,0.213674483971116,0,0,0,2
6,4,5,11,45,181,0.209625092913973,0,0,0,1
6,4,5,12,60,208,0.208150447116212,0,0,0,1
6,4,5,13,70,212,0.217288630299337,0,0,0,1
6,4,5,14,68,217,0.250462299295006,0,0,0,1
6,4,5,15,60,211,0.246092784067172,0,0,0,1
6,4,5,16,62,199,0.158702209163277,0,0,0,2
6,4,5,17,76,505,0.177653684188315,0,0,0,2
6,4,5,18,62,203,0.193667786183341,0,0,0,1
6,4,5,19,68,201,0.147311341410104,0,0,0,2
6,4,5,20,65,217,0.265989721105495,0,0,0,1
6,4,5,21,69,201,0.161776088274108,0,0,0,1
6,4,5,22,56,212,0.264286966306929,0,0,0,1
6,4,5,23,54,188,0.182041446171124,0,0,0,1
6,4,5,24,55,198,0.240446460304368,0,0,0,1
6,4,5,25,76,198,0.132937898430844,0,0,0,1
6,4,5,26,75,226,0.209938204547086,0,0,0,1
6,4,5,27,66,208,0.19184507501927,0,0,0,1
6,4,5,28,53,195,0.199558618218241,0,0,0,1
6,4,5,29,48,185,0.207734310772692,0,0,0,1
6,4,5,30,65,213,0.203797230561829,0,0,0,1
6,4,6,1,47,196,0.191093055796421,0,0,0,1
6,4,6,2,56,210,0.245334381540953,0,0,0,1
6,4,6,3,59,224,0.317030249576167,0,0,0,1
6,4,6,4,57,213,0.200247856595278,0,0,0,1
6,4,6,5,57,216,0.274705643324687,0,0,0,1
6,4,6,6,55,222,0.266900070476316,0,0,0,1
6,4,6,7,71,249,0.288327374883403,0,0,0,1
6,4,6,8,61,228,0.280964192926895,0,0,0,1
6,4,6,9,60,222,0.272595050824137,0,0,0,1
6,4,6,10,57,214,0.294155878325109,0,0,0,1
6,4,6,11,58,216,0.198685565878521,0,0,0,1
6,4,6,12,57,200,0.177314821770548,0,0,0,1
6,4,6,13,57,216,0.203264147304074,0,0,0,1
6,4,6,14,52,215,0.243349345632779,0,0,0,1
6,4,6,15,50,197,0.21271961579214,0,0,0,1
6,4,6,16,55,218,0.245691681107222,0,0,0,1
6,4,6,17,53,239,0.278029203574653,0,0,0,1
6,4,6,18,58,227,0.288298470602167,0,0,0,1
6,4,6,19,48,204,0.217330452209976,0,0,0,1
6,4,6,20,54,214,0.205686364042528,0,0,0,1
6,4,6,21,54,215,0.268068074171818,0,0,0,1
6,4,6,22,51,219,0.315125912763173,0,0,0,1
6,4,6,23,63,226,0.228347993058832,0,0,0,1
6,4,6,24,56,210,0.232088510674222,0,0,0,1
6,4,6,25,59,209,0.195759654014842,0,0,0,1
6,4,6,26,55,211,0.236412334623589,0,0,0,1
6,4,6,27,52,203,0.20484681031846,0,0,0,1
6,4,6,28,49,204,0.207201405618891,0,0,0,1
6,4,6,29,59,238,0.316413133443738,0,0,0,1
6,4,6,30,50,196,0.185918112874252,0,0,0,1
6,4,7,1,53,208,0.239787166485508,0,0,0,1
6,4,7,2,59,218,0.227708462352936,0,0,0,1
6,4,7,3,60,216,0.218139024436692,0,0,0,1
6,4,7,4,63,575,0.295440546208103,0,0,0,2
6,4,7,5,50,208,0.234285351465765,0,0,0,1
6,4,7,6,48,200,0.266093052872968,0,0,0,1
6,4,7,7,60,214,0.207763631347234,0,0,0,1
6,4,7,8,53,219,0.260352165554391,0,0,0,1
6,4,7,9,51,200,0.233591026176906,0,0,0,1
6,4,7,10,52,197,0.221811447775407,0,0,0,1
6,4,7,11,48,217,0.264376747785087,0,0,0,1
6,4,7,12,47,202,0.206188274925657,0,0,0,1
6,4,7,13,59,207,0.210202751034329,0,0,0,1
6,4,7,14,66,599,0.276071377204329,0,1,0,1
6,4,7,15,51,192,0.16074118607603,0,0,0,2
6,4,7,16,45,200,0.211850759512146,0,0,0,1
6,4,7,17,54,197,0.209123792750815,0,0,0,1
6,4,7,18,47,192,0.237974178350297,0,0,0,2
6,4,7,19,48,196,0.20585073965792,0,0,0,1
6,4,7,20,61,213,0.248414852450315,0,0,0,1
6,4,7,21,43,204,0.215827508457707,0,0,0,2
6,4,7,22,48,205,0.220350572083314,0,0,0,1
6,4,7,23,54,208,0.237456719463317,0,0,0,1
6,4,7,24,47,203,0.204019295711578,0,0,0,2
6,4,7,25,49,599,0.252429370765691,0,1,0,1
6,4,7,26,66,207,0.180172654560343,0,0,0,1
6,4,7,27,56,199,0.207123561960256,0,0,0,2
6,4,7,28,50,193,0.220077033751229,0,0,0,1
6,4,7,29,54,200,0.205526013478924,0,0,0,1
6,4,7,30,51,209,0.247251685576356,0,0,0,1
6,4,8,1,80,236,0.256061157495787,0,0,0,1
6,4,8,2,76,239,0.290937774114659,0,0,0,1
6,4,8,3,59,231,0.241746585206887,0,0,0,1
6,4,8,4,76,240,0.260983081218737,0,0,0,1
6,4,8,5,76,239,0.24406453086981,0,0,0,2
6,4,8,6,69,227,0.212619336729963,0,0,0,1
6,4,8,7,49,208,0.255386272232187,0,0,0,1
6,4,8,8,65,230,0.216061781202421,0,0,0,1
6,4,8,9,62,215,0.221719248589807,0,0,0,1
6,4,8,10,54,221,0.293135353399074,0,0,0,1
6,4,8,11,72,234,0.269210842981705,0,0,0,1
6,4,8,12,64,235,0.23618612293603,0,0,0,1
6,4,8,13,73,242,0.32016702020414,0,0,0,1
6,4,8,14,67,240,0.265299923251624,0,0,0,1
6,4,8,15,75,251,0.238899419266568,0,0,0,1
6,4,8,16,72,225,0.259357099540299,0,0,0,1
6,4,8,17,80,241,0.243479902663053,0,0,0,1
6,4,8,18,67,242,0.343488213273594,0,0,0,1
6,4,8,19,73,234,0.289549670887917,0,0,0,1
6,4,8,20,67,230,0.331161192583311,0,0,0,1
6,4,8,21,73,232,0.311877674970715,0,0,0,1
6,4,8,22,77,257,0.19840064896102,0,0,0,1
6,4,8,23,65,225,0.251490444737552,0,0,0,1
6,4,8,24,58,225,0.211437454930038,0,0,0,1
6,4,8,25,63,224,0.207967318482789,0,0,0,1
6,4,8,26,63,219,0.214280186752039,0,0,0,1
6,4,8,27,69,225,0.224782240200977,0,0,0,2
6,4,8,28,58,228,0.267341110055421,0,0,0,1
6,4,8,29,65,223,0.236515633660607,0,0,0,1
6,4,8,30,75,235,0.236947447195628,0,0,0,1
7,1,1,1,59,205,0.443659211423856,0,0,0,1
7,1,1,2,53,195,0.408376220396069,0,0,0,1
7,1,1,3,56,202,0.445625535267284,0,0,0,1
7,1,1,4,56,203,0.424442473539384,0,0,0,1
7,1,1,5,58,205,0.429078084659566,0,0,0,1
7,1,1,6,56,195,0.395507491436417,0,0,0,1
7,1,1,7,58,208,0.437500817471939,0,0,0,1
7,1,1,8,57,194,0.358089726966672,0,0,0,1
7,1,1,9,54,198,0.41330534201441,0,0,0,1
7,1,1,10,56,199,0.42390924837988,0,0,0,1
7,1,1,11,65,205,0.357932587076816,0,0,0,1
7,1,1,12,55,201,0.48670629849446,0,0,0,1
7,1,1,13,55,200,0.40471293054671,0,0,0,1
7,1,1,14,54,198,0.405503412165244,0,0,0,1
7,1,1,15,53,197,0.414346330881073,0,0,0,1
7,1,1,16,56,209,0.467666912093267,0,0,0,1
7,1,1,17,55,197,0.401674105262243,0,0,0,1
7,1,1,18,57,201,0.403139265212207,0,0,0,1
7,1,1,19,62,212,0.415802710041108,0,0,0,1
7,1,1,20,54,201,0.449708675259826,0,0,0,1
7,1,1,21,53,199,0.376788855002049,0,0,0,1
7,1,1,22,54,198,0.376850626582414,0,0,0,1
7,1,1,23,56,205,0.435870937876606,0,0,0,1
7,1,1,24,53,197,0.418701176191306,0,0,0,1
7,1,1,25,59,199,0.421912375077242,0,0,0,1
7,1,1,26,53,200,0.406570095480438,0,0,0,1
7,1,1,27,58,208,0.491253978497827,0,0,0,1
7,1,1,28,55,202,0.434291561671599,0,0,0,1
7,1,1,29,55,194,0.370060518262619,0,0,0,1
7,1,1,30,56,199,0.421678309553374,0,0,0,1
7,1,2,1,55,201,0.424984832048362,0,0,0,1
7,1,2,2,55,201,0.43254741756432,0,0,0,1
7,1,2,3,62,204,0.413051066873154,0,0,0,1
7,1,2,4,54,195,0.410627658020705,0,0,0,1
7,1,2,5,59,202,0.415433999505356,0,0,0,1
7,1,2,6,54,203,0.426260205084573,0,0,0,1
7,1,2,7,56,198,0.421027264480176,0,0,0,1
7,1,2,8,54,198,0.412060800974621,0,0,0,1
7,1,2,9,56,197,0.401623953809285,0,0,0,1
7,1,2,10,53,195,0.397194560233518,0,0,0,1
7,1,2,11,53,196,0.403352915788766,0,0,0,1
7,1,2,12,56,200,0.403448066182009,0,0,0,1
7,1,2,13,58,200,0.404484310161811,0,0,0,1
7,1,2,14,56,197,0.398919874638727,0,0,0,1
7,1,2,15,55,200,0.414334192836636,0,0,0,1
7,1,2,16,56,203,0.434851289008138,0,0,0,1
7,1,2,17,52,194,0.399627452914955,0,0,0,1
7,1,2,18,55,196,0.430407594616709,0,0,0,1
7,1,2,19,53,195,0.4106037520232,0,0,0,1
7,1,2,20,55,198,0.415671664146261,0,0,0,1
7,1,2,21,56,198,0.422041080289269,0,0,0,1
7,1,2,22,54,199,0.407622177067001,0,0,0,1
7,1,2,23,57,201,0.405067626635041,0,0,0,1
7,1,2,24,56,201,0.400531741995335,0,0,0,1
7,1,2,25,55,200,0.428556477423625,0,0,0,1
7,1,2,26,53,195,0.435741299712071,0,0,0,1
7,1,2,27,56,196,0.4078530386648,0,0,0,1
7,1,2,28,52,195,0.398448142032934,0,0,0,1
7,1,2,29,53,204,0.415571370993558,0,0,0,1
7,1,2,30,55,200,0.419244673643137,0,0,0,1
7,1,3,1,54,199,0.408008617460626,0,0,0,1
7,1,3,2,55,200,0.406217749292852,0,0,0,1
7,1,3,3,52,201,0.415830702960346,0,0,0,1
7,1,3,4,53,200,0.380106998010815,0,0,0,1
7,1,3,5,56,209,0.440862871346096,0,0,0,1
7,1,3,6,54,206,0.474208651930156,0,0,0,1
7,1,3,7,53,202,0.440214185964734,0,0,0,1
7,1,3,8,55,203,0.429827005481575,0,0,0,1
7,1,3,9,52,192,0.384962954862,0,0,0,1
7,1,3,10,55,201,0.414086021447424,0,0,0,1
7,1,3,11,55,203,0.440644766979912,0,0,0,1
7,1,3,12,56,199,0.36807374623239,0,0,0,1
7,1,3,13,55,194,0.367384012885155,0,0,0,1
7,1,3,14,55,207,0.449511327615037,0,0,0,1
7,1,3,15,53,203,0.413034433640801,0,0,0,1
7,1,3,16,55,196,0.396866803727476,0,0,0,1
7,1,3,17,55,201,0.404350829192478,0,0,0,1
7,1,3,18,58,205,0.431518925519297,0,0,0,1
7,1,3,19,54,197,0.398929594743502,0,0,0,1
7,1,3,20,57,205,0.432300265795666,0,0,0,1
7,1,3,21,53,205,0.4367648618802,0,0,0,1
