network,eta,s_init,s_temporal,condition,target,goBias,cueEqDistance,relativeBias,dispersion,C,endpointRmsM
5,1,0.10000000000000001,0.050000000000000003,2,5,0.1898567698687999,2.8654173062141717,0.066257982548322519,0.70240454119980744,0.3453575134361988,0.013384760901652687
5,1,0.10000000000000001,0.050000000000000003,2,6,0.20299701272839818,3.0440068118683077,0.066687437076990486,0.7170463427656224,0.29940999748008901,0.016248777264628832
5,1,0.10000000000000001,0.050000000000000003,2,7,0.19526348257723092,2.8297908043990279,0.069002797759355805,0.70084254292728787,0.34629296584950026,0.018853699313229319
5,1,0.10000000000000001,0.050000000000000003,2,8,0.17862116557878688,2.6792466875667404,0.066668428259216581,0.70351448277627415,0.35574165961406345,0.012536662366854058
5,1,0.10000000000000001,0.20000000000000001,1,1,0.49227656859124919,2.4249755247707707,0.20300269572320048,2.647640964370868,-0.54832121225678065,0.035060851648748288
5,1,0.10000000000000001,0.20000000000000001,1,2,0.51275747141215244,3.1301543080857361,0.16381220251270368,2.6890086187823226,-0.52162097126476936,0.04463438668036479
5,1,0.10000000000000001,0.20000000000000001,1,3,0.54238202818934966,3.3531371431460784,0.16175360715501785,2.6251003309432468,-0.531097489031923,0.045522622530220311
5,1,0.10000000000000001,0.20000000000000001,1,4,0.58434628276749434,2.4996163049496776,0.2337743923378906,2.7578913192240595,-0.54540060029630233,0.041316174055779142
5,1,0.10000000000000001,0.20000000000000001,1,5,0.49405231989624676,2.2254550800335324,0.22200058061329306,2.6736726874362753,-0.48340834411002981,0.03537290591435617
5,1,0.10000000000000001,0.20000000000000001,1,6,0.55451676400764038,3.5935651756696618,0.15430825291885963,2.7166350871154457,-0.58422030196073604,0.037842467472611836
5,1,0.10000000000000001,0.20000000000000001,1,7,0.53095295244696739,3.0299434220649095,0.17523526960286354,2.6640149230399048,-0.48401279917502871,0.046906422727327257
5,1,0.10000000000000001,0.20000000000000001,1,8,0.49182175353868002,2.2189749601963102,0.22164366987501702,2.6895111799749438,-0.52920877188302751,0.036747422590951977
5,1,0.10000000000000001,0.20000000000000001,2,1,0.49809542279931029,2.7092467921877765,0.18385014766302898,2.7659208435413847,-0.60124586856757556,0.056430211706391793
5,1,0.10000000000000001,0.20000000000000001,2,2,0.54703271691990052,2.9471784693200376,0.18561234842561466,2.8203866732921692,-0.58091431714146013,0.056051283537761676
5,1,0.10000000000000001,0.20000000000000001,2,3,0.52547921669634212,2.9683536160431605,0.1770271620794325,2.7470965168468191,-0.58848202669205563,0.068259174133380215
5,1,0.10000000000000001,0.20000000000000001,2,4,0.60494166192487941,2.8166556536487137,0.21477302741683532,2.873792514385658,-0.595675751717196,0.063505990371644269
5,1,0.10000000000000001,0.20000000000000001,2,5,0.50236600337832626,2.8654173062141717,0.17532036338611323,2.7922855753425253,-0.53800434692561483,0.053615031376174946
5,1,0.10000000000000001,0.20000000000000001,2,6,0.58432323127377894,3.0440068118683077,0.19195858202273247,2.8589834253148982,-0.64497954098656973,0.065206572208872868
5,1,0.10000000000000001,0.20000000000000001,2,7,0.55961164025660037,2.8297908043990279,0.19775724742149162,2.7961638429631051,-0.53860783984153615,0.074935706682268718
5,1,0.10000000000000001,0.20000000000000001,2,8,0.54009753565181395,2.6792466875667404,0.20158559424862965,2.8015338967815864,-0.56501530057578464,0.051324213662994014
6,0,0.050000000000000003,0.10000000000000001,1,1,1.9383915646235645,2.7489431213151438,0.70514065918402968,2.7688922846472543,-2.2759074506256654,0.02525979482952186
6,0,0.050000000000000003,0.10000000000000001,1,2,1.5289081444484565,2.9399048057447232,0.52005362264141763,2.7103422241425132,-2.0052185794506836,0.024005353257762856
6,0,0.050000000000000003,0.10000000000000001,1,3,1.7583693478743851,2.9209771850961568,0.60197982950575513,2.7311502808939285,-1.9295158396862011,0.023254088283890091
6,0,0.050000000000000003,0.10000000000000001,1,4,1.846860619130902,2.6918003567428781,0.6861060904849694,2.7920424454393311,-2.2249569014145441,0.025075891883287446
6,0,0.050000000000000003,0.10000000000000001,1,5,1.3540019205124829,2.4484071170887201,0.55301339024143159,2.6737018378133484,-1.9545232360757858,0.02349567065711242
6,0,0.050000000000000003,0.10000000000000001,1,6,1.6922216195659441,3.3419881045827187,0.50635177822610333,2.7590668133904677,-2.2039005566216807,0.02392389268671833
6,0,0.050000000000000003,0.10000000000000001,1,7,1.6965615119957429,2.9258108440643644,0.57986028571791726,2.9153631617716496,-2.350434516785191,0.022976095872898755
6,0,0.050000000000000003,0.10000000000000001,1,8,1.4141396474857817,2.5647338264857136,0.55137871730864341,2.6976060018588108,-2.030712055521263,0.026472548631315009
6,0,0.050000000000000003,0.10000000000000001,2,1,2.2077284224275133,2.9217649672385755,0.75561465319165844,3.0471069447244248,-2.5753317486890057,0.058224686856116904
6,0,0.050000000000000003,0.10000000000000001,2,2,2.2136946750503061,2.8574768002056983,0.77470258897323374,2.9759961078983528,-2.2968790383370679,0.064779410649884281
6,0,0.050000000000000003,0.10000000000000001,2,3,2.247379238064982,2.9623160914343067,0.7586561219997412,2.996101572327817,-2.1668808518626146,0.053658762807886375
6,0,0.050000000000000003,0.10000000000000001,2,4,1.9574358051964511,2.8925124829687077,0.67672510204258551,3.0348820597484996,-2.4062643434783553,0.057681820438790339
6,0,0.050000000000000003,0.10000000000000001,2,5,1.787193149443796,2.7440459963805099,0.65129853938351057,2.9384949615343836,-2.2240225872522861,0.056949933028141227
6,0,0.050000000000000003,0.10000000000000001,2,6,2.5585186156150139,2.990463806402504,0.85555913104090853,3.0335717598127161,-2.5139506187731273,0.059534711908737978
6,0,0.050000000000000003,0.10000000000000001,2,7,2.1716607938503176,2.7620893114599534,0.78623844089329831,3.2090303661699187,-2.7293870621052201,0.051125728784107177
6,0,0.050000000000000003,0.10000000000000001,2,8,2.2893722302882278,2.8566623146804218,0.80141507049087202,2.918530660058599,-2.2536356144375245,0.072474056550108051
6,0,0.10000000000000001,0.10000000000000001,1,1,1.9363302430779779,2.7653494175582987,0.70021178183973798,2.8467031605823219,-1.3633400185776274,0.025091998670341276
6,0,0.10000000000000001,0.10000000000000001,1,2,1.552882397745819,2.9479894449699948,0.52675982283295608,2.7913006512440752,-1.1487389592601238,0.024122635424923117
6,0,0.10000000000000001,0.10000000000000001,1,3,1.7566253698875298,2.9460104547395898,0.59627261914887042,2.8038112079758939,-1.1110393089357617,0.023265698153938981
6,0,0.10000000000000001,0.10000000000000001,1,4,1.8327214915749404,2.6970306767388625,0.67953305365847416,2.8554647221857263,-1.2687310903398281,0.024954985103624646
6,0,0.10000000000000001,0.10000000000000001,1,5,1.3519935984046636,2.4524805721057916,0.55127596678321134,2.7382295385753568,-1.129682003446044,0.023523572273569108
6,0,0.10000000000000001,0.10000000000000001,1,6,1.7115735470710909,3.35436116123714,0.51025320912070071,2.8304431664325711,-1.2829144019093126,0.024308092978953276
6,0,0.10000000000000001,0.10000000000000001,1,7,1.7210179420721419,2.9348491047109588,0.58640764164317671,2.9926731422194179,-1.4223519226006871,0.022808914864015119
6,0,0.10000000000000001,0.10000000000000001,1,8,1.4014962322844162,2.5784185926049306,0.54354876136248675,2.7782938186884878,-1.1670545507070031,0.026518678013498439
6,0,0.10000000000000001,0.10000000000000001,2,1,2.185449256400108,2.9340023139149407,0.74486964309308523,3.1524627556369516,-1.5977334864238493,0.05960194037162718
6,0,0.10000000000000001,0.10000000000000001,2,2,2.2166971831579314,2.8636568367163169,0.77407919647933865,3.0738328453558696,-1.3310757959703938,0.067188030885111855
6,0,0.10000000000000001,0.10000000000000001,2,3,2.2545257637793084,2.9818756871739196,0.75607637618053791,3.0774774312325039,-1.2640426682743631,0.055696752863417701
6,0,0.10000000000000001,0.10000000000000001,2,4,1.9747307805766618,2.9034877305809452,0.68012368703261139,3.1102368429480638,-1.4280932588988291,0.058009371097072007
6,0,0.10000000000000001,0.10000000000000001,2,5,1.77721455888598,2.7376267197626061,0.64918074697930017,3.025743641696129,-1.3290532051745496,0.057557577123088073
6,0,0.10000000000000001,0.10000000000000001,2,6,2.5695721133433285,3.0050903833199243,0.85507315440694009,3.1106783500960287,-1.4669491780603012,0.061714074110034295
6,0,0.10000000000000001,0.10000000000000001,2,7,2.1738227018511758,2.7640374475770653,0.78646644377294261,3.3080448407054437,-1.6822601756600644,0.052934972966320729
6,0,0.10000000000000001,0.10000000000000001,2,8,2.2788369693264103,2.869709090090232,0.79410034180668709,3.0216131425602089,-1.3377118463497439,0.075178339733812258
6,0,0.20000000000000001,0.10000000000000001,1,1,1.9341378275627394,2.8150641565937038,0.68706705068601115,3.1206946543883696,-0.54618992444668857,0.024775884809622183
6,0,0.20000000000000001,0.10000000000000001,1,2,1.6121429544654371,2.9813209275594907,0.54074787439443406,3.0983419086339667,-0.42675752430603947,0.024458216913213909
6,0,0.20000000000000001,0.10000000000000001,1,3,1.7572422017106935,3.0104141743053545,0.58372107622572322,3.076165787774737,-0.37894596740370406,0.023333393438463006
6,0,0.20000000000000001,0.10000000000000001,1,4,1.8120127551411895,2.7239731086389738,0.66520948734569452,3.1136916516548778,-0.44166473610029661,0.024722090806044192
6,0,0.20000000000000001,0.10000000000000001,1,5,1.3515884049137949,2.4783483951369822,0.54535851681139069,2.9957420081921171,-0.40524183428430433,0.023580815934337949
6,0,0.20000000000000001,0.10000000000000001,1,6,1.766538160481419,3.3962786569733603,0.52013934629724801,3.1145833557205878,-0.4813206530183658,0.025134338264902363
6,0,0.20000000000000001,0.10000000000000001,1,7,1.7879515505968449,2.9694070469885174,0.60212410164855346,3.2806956912736007,-0.56765726474159195,0.022405468209838599
6,0,0.20000000000000001,0.10000000000000001,1,8,1.3945686627614662,2.6243335607173601,0.53139916496752859,3.0963312562676135,-0.44143939296237428,0.02671498329249607
6,0,0.20000000000000001,0.10000000000000001,2,1,2.1443262690861187,2.9745887543036367,0.72088158942432168,3.5214044431798706,-0.72530871369421679,0.064884534089458865
6,0,0.20000000000000001,0.10000000000000001,2,2,2.2271682728655322,2.8937300862055606,0.76965307976803532,3.4489065328883357,-0.53756586913532711,0.074636400606661504
6,0,0.20000000000000001,0.10000000000000001,2,3,2.2805411695771203,3.0354556040887477,0.75130111160421509,3.3905875430493411,-0.49522633693668111,0.06328343458307141
6,0,0.20000000000000001,0.10000000000000001,2,4,2.0213152065296063,2.9406037612268765,0.68738101786494166,3.417607403323633,-0.53705112654193365,0.061028268766973287
6,0,0.20000000000000001,0.10000000000000001,2,5,1.7563017719152336,2.7407747134343388,0.64080486561206362,3.3560281332714625,-0.54893737744512194,0.061601378890472777
6,0,0.20000000000000001,0.10000000000000001,2,6,2.6008713394425196,3.0533945665550646,0.85179667506152146,3.4172670557071827,-0.57233000300286252,0.068891543918301421
6,0,0.20000000000000001,0.10000000000000001,2,7,2.1959156251701453,2.7855938154706879,0.78831149501209552,3.6663905929395137,-0.74363749978632232,0.057939326177311831
6,0,0.20000000000000001,0.10000000000000001,2,8,2.2796190913960173,2.9125195532878565,0.78269657926334713,3.4268052805608691,-0.5556099660630639,0.082797341786463044
6,0,0.10000000000000001,0.050000000000000003,1,1,1.8926578357036941,2.7653494175582987,0.68441905521467195,1.5677935995037149,-0.61717702285255904,0.012549664582344001
6,0,0.10000000000000001,0.050000000000000003,1,2,1.538514314021534,2.9479894449699948,0.52188596422779709,1.543066707429412,-0.45908018788663502,0.012215717318997881
6,0,0.10000000000000001,0.050000000000000003,1,3,1.6819594854164712,2.9460104547395898,0.57092787390163779,1.5436153767807261,-0.44973726193242336,0.011552102081449127
6,0,0.10000000000000001,0.050000000000000003,1,4,1.7579999118382712,2.6970306767388625,0.65182792580022553,1.561393457130249,-0.52482550096217795,0.012466038225700573
6,0,0.10000000000000001,0.050000000000000003,1,5,1.3203731055700532,2.4524805721057916,0.53838269733420618,1.5002234501839118,-0.47190483999833194,0.01178147559477216
6,0,0.10000000000000001,0.050000000000000003,1,6,1.6644306810727922,3.35436116123714,0.49619900811721912,1.5522102987268893,-0.52985347257364346,0.012151936802833186
6,0,0.10000000000000001,0.050000000000000003,1,7,1.6319210258489989,2.9348491047109588,0.55604938026608353,1.6430367338835876,-0.65385579697646046,0.01132096310480493
6,0,0.10000000000000001,0.050000000000000003,1,8,1.3321062784427278,2.5784185926049306,0.51663693484963757,1.5524544601790795,-0.50204418444661658,0.013433068078409067
6,0,0.10000000000000001,0.050000000000000003,2,1,2.1100378474188095,2.9340023139149407,0.71916706998206592,1.7708955111815525,-0.84731830767179073,0.032475247272891354
6,0,0.10000000000000001,0.050000000000000003,2,2,2.1825247169748465,2.8636568367163169,0.76214603963423655,1.7282914649047756,-0.61901408158622984,0.03798666645384647
6,0,0.10000000000000001,0.050000000000000003,2,3,2.207856053010445,2.9818756871739196,0.74042525062570475,1.7060077905834607,-0.5972456320751548,0.031979771567904908
6,0,0.10000000000000001,0.050000000000000003,2,4,1.8949612038147257,2.9034877305809452,0.65264997811289938,1.7240977126179728,-0.65074303635087172,0.030499283272915255
6,0,0.10000000000000001,0.050000000000000003,2,5,1.7136260537977268,2.7376267197626061,0.62595314453473927,1.6854303783417817,-0.6308665231738303,0.031443372199932595
6,0,0.10000000000000001,0.050000000000000003,2,6,2.5147278346447761,3.0050903833199243,0.83682269545137211,1.7191937498821679,-0.67237089126563665,0.034710752888340905
6,0,0.10000000000000001,0.050000000000000003,2,7,2.1045942164185503,2.7640374475770653,0.76142029778338272,1.8348485964154506,-0.82832131212570548,0.029420396551766981
6,0,0.10000000000000001,0.050000000000000003,2,8,2.2241102604730942,2.869709090090232,0.77502986910884464,1.7167422170909399,-0.65596664343483868,0.041542306824106236
6,0,0.10000000000000001,0.20000000000000001,1,1,2.0812293466193523,2.7653494175582987,0.75260989927884081,5.4722810624520211,-2.0788060729798379,0.049988714685976654
6,0,0.10000000000000001,0.20000000000000001,1,2,1.732662297292914,2.9479894449699948,0.58774372487977122,5.3673714172034197,-1.8918115410415843,0.046642420355300612
6,0,0.10000000000000001,0.20000000000000001,1,3,2.0465776850124198,2.9460104547395898,0.69469464431799699,5.3739513527783744,-1.7752705787693959,0.046515734203834827
6,0,0.10000000000000001,0.20000000000000001,1,4,2.0067381025706146,2.6970306767388625,0.7440546078612198,5.5054208494828512,-2.015245780416695,0.049227240223556484
6,0,0.10000000000000001,0.20000000000000001,1,5,1.4958133794892992,2.4524805721057916,0.60991854390305644,5.2937664638524975,-1.8498838694057407,0.046814747811807438
6,0,0.10000000000000001,0.20000000000000001,1,6,1.9752097150304424,3.35436116123714,0.5888482545814937,5.477767930039728,-2.0438729690990978,0.048640778466592698
6,0,0.10000000000000001,0.20000000000000001,1,7,2.0244613463693617,2.9348491047109588,0.68980082932363995,5.7773451922147796,-2.1869369925881341,0.046883033682418362
6,0,0.10000000000000001,0.20000000000000001,1,8,1.6776125930721186,2.5784185926049306,0.65063624575296608,5.3306954409991949,-1.8940130936713817,0.052290223451489766
6,0,0.10000000000000001,0.20000000000000001,2,1,2.4175506989837161,2.9340023139149407,0.82397709351424975,5.9471429255830355,-2.2848659291847939,0.11486771127025078
6,0,0.10000000000000001,0.20000000000000001,2,2,2.3602909097915372,2.8636568367163169,0.82422267903371527,5.8659687068054422,-2.1070106795685279,0.12446662214241022
6,0,0.10000000000000001,0.20000000000000001,2,3,2.5228603151676996,2.9818756871739196,0.84606488661462176,5.8276830483007043,-1.9046806026289953,0.10383491642370599
6,0,0.10000000000000001,0.20000000000000001,2,4,2.1857954122695271,2.9034877305809452,0.75281716855479242,5.9581219449317606,-2.1438108110201131,0.10841331740743197
6,0,0.10000000000000001,0.20000000000000001,2,5,1.8952995004741557,2.7376267197626061,0.69231480201161499,5.7856300853533202,-2.0419767769344181,0.10725237026194138
6,0,0.10000000000000001,0.20000000000000001,2,6,2.8107007432963846,3.0050903833199243,0.93531321350515106,5.9624601404629241,-2.2799352172974587,0.11651240931577861
6,0,0.10000000000000001,0.20000000000000001,2,7,2.4138781776199845,2.7640374475770653,0.87331601810821058,6.2930153304590899,-2.4487926786638838,0.096909386766474273
6,0,0.10000000000000001,0.20000000000000001,2,8,2.4721673254464265,2.869709090090232,0.86146966394028968,5.7784850387203894,-2.0597125729618182,0.14181274130533647
6,1,0.050000000000000003,0.10000000000000001,1,1,0.24600617202893293,2.7489431213151438,0.089491183037370067,1.2540480210991076,-0.53127295806969743,0.017604616898726895
6,1,0.050000000000000003,0.10000000000000001,1,2,0.22182590201605565,2.9399048057447232,0.075453430186785839,1.2781429241568485,-0.48879698316479264,0.017324996915017397
6,1,0.050000000000000003,0.10000000000000001,1,3,0.27153938452497645,2.9209771850961568,0.092961830003488205,1.2571575731574689,-0.48682317045597706,0.016057622120461142
6,1,0.050000000000000003,0.10000000000000001,1,4,0.25203098228480519,2.6918003567428781,0.093629151082276679,1.2777362144081064,-0.4817466729602542,0.018725447743184236
6,1,0.050000000000000003,0.10000000000000001,1,5,0.23696481569729907,2.4484071170887201,0.096783257181126903,1.2477964091619453,-0.44058158590142593,0.018267687027288884
6,1,0.050000000000000003,0.10000000000000001,1,6,0.25471084312174919,3.3419881045827187,0.076215364971669294,1.281254813709557,-0.51663024160533078,0.017124221274548587
6,1,0.050000000000000003,0.10000000000000001,1,7,0.25478340296470914,2.9258108440643644,0.087081296961350724,1.3016070524922532,-0.56698964924936379,0.016535283027157045
6,1,0.050000000000000003,0.10000000000000001,1,8,0.24796957876954626,2.5647338264857136,0.09668433277901696,1.2528472757984139,-0.46368679809872165,0.020071287530352418
6,1,0.050000000000000003,0.10000000000000001,2,1,0.26407059694216312,2.9217649672385755,0.090380506270407529,1.3037712744286971,-0.59575718580547599,0.028334889561610829
6,1,0.050000000000000003,0.10000000000000001,2,2,0.2499216392769868,2.8574768002056983,0.087462351141047209,1.3259253343736823,-0.54766261083793155,0.025277091085116079
6,1,0.050000000000000003,0.10000000000000001,2,3,0.28394906291978056,2.9623160914343067,0.09585373544060144,1.3069118517829688,-0.52759452503178961,0.023800758611082079
6,1,0.050000000000000003,0.10000000000000001,2,4,0.26042047843766702,2.8925124829687077,0.090032620419458476,1.3250971672237866,-0.50649410230726111,0.028644680300116427
6,1,0.050000000000000003,0.10000000000000001,2,5,0.25984956455567781,2.7440459963805099,0.094695775835546572,1.288364138529462,-0.4896334980047195,0.025517681790949875
6,1,0.050000000000000003,0.10000000000000001,2,6,0.27211010767381866,2.990463806402504,0.090992610273776961,1.3281805396020832,-0.56800610472108326,0.02721923738948474
6,1,0.050000000000000003,0.10000000000000001,2,7,0.25631422817254651,2.7620893114599534,0.092797226762036486,1.3507939752323934,-0.63481369007547472,0.024394820282304826
6,1,0.050000000000000003,0.10000000000000001,2,8,0.27950043632124472,2.8566623146804218,0.0978416086790828,1.291655520337571,-0.47941738828388497,0.0330225786964395
6,1,0.10000000000000001,0.10000000000000001,1,1,0.24546606186293266,2.7653494175582987,0.08876493520289748,1.2545845635566961,-0.091564374680473903,0.017599496193367786
6,1,0.10000000000000001,0.10000000000000001,1,2,0.22189616747215976,2.9479894449699948,0.075270339875459849,1.2780082039993257,-0.039594210567197766,0.01732735805418294
6,1,0.10000000000000001,0.10000000000000001,1,3,0.27134834902930788,2.9460104547395898,0.092107055693831028,1.2572134849910517,-0.044897212665341274,0.016058595926779707
6,1,0.10000000000000001,0.10000000000000001,1,4,0.251151231662532,2.6970306767388625,0.093121384872868279,1.2781033187795856,-0.045349965424234161,0.018721683049405028
6,1,0.10000000000000001,0.10000000000000001,1,5,0.23676797029126792,2.4524805721057916,0.096542240939331919,1.2479181430555357,-0.032664174141319544,0.018267320724779053
6,1,0.10000000000000001,0.10000000000000001,1,6,0.25541440692955814,3.35436116123714,0.076143979330883196,1.2813937043523207,-0.077048303615040989,0.017139888965605345
6,1,0.10000000000000001,0.10000000000000001,1,7,0.25555267737621168,2.9348491047109588,0.087075235645336521,1.3026437417815699,-0.13035226926134225,0.016521442052372059
6,1,0.10000000000000001,0.10000000000000001,1,8,0.24751652436454361,2.5784185926049306,0.09599547764448986,1.2526849611108248,-0.037322069179007655,0.020075829629768657
6,1,0.10000000000000001,0.10000000000000001,2,1,0.26314459918203087,2.9340023139149407,0.089687931714991703,1.304377921100291,-0.12885190592159473,0.028328517184473895
6,1,0.10000000000000001,0.10000000000000001,2,2,0.24981971967273367,2.8636568367163169,0.087238008573400028,1.325699385994733,-0.079891438247504803,0.025366369013329282
6,1,0.10000000000000001,0.10000000000000001,2,3,0.28385175206141927,2.9818756871739196,0.095192349326420275,1.3068258403953223,-0.078635306049013032,0.023808181457502808
6,1,0.10000000000000001,0.10000000000000001,2,4,0.26004698535994752,2.9034877305809452,0.089563659119687736,1.3255506570912761,-0.066856257970352995,0.028578196751067306
6,1,0.10000000000000001,0.10000000000000001,2,5,0.25945222890654956,2.7376267197626061,0.094772682861982011,1.2886108945926682,-0.058972947229339955,0.025475392673602291
6,1,0.10000000000000001,0.10000000000000001,2,6,0.27265016126785641,3.0050903833199243,0.090729437883542638,1.3282488052214778,-0.11101201248785575,0.027270804077813862
6,1,0.10000000000000001,0.10000000000000001,2,7,0.2565841391233335,2.7640374475770653,0.092829472823623735,1.3517729821767526,-0.1707454710610424,0.02443349916718893
6,1,0.10000000000000001,0.10000000000000001,2,8,0.2793067498547076,2.869709090090232,0.097329290560920725,1.2918536983112539,-0.049121908137458169,0.033138276584494655
6,1,0.20000000000000001,0.10000000000000001,1,1,0.24452360484158961,2.8150641565937038,0.086862533583415419,1.2563923506648949,0.35451259583704237,0.017588243894205595
6,1,0.20000000000000001,0.10000000000000001,1,2,0.22216974831056349,2.9813209275594907,0.074520574506694137,1.278544617371888,0.39298201707307356,0.017332474771661614
6,1,0.20000000000000001,0.10000000000000001,1,3,0.27103893484003455,3.0104141743053545,0.090033769158217605,1.2580901130365074,0.39084540416170171,0.01606067351989483
6,1,0.20000000000000001,0.10000000000000001,1,4,0.24954306727566083,2.7239731086389738,0.091609959909018476,1.2795899984823751,0.38819937627885442,0.018714220038209075
6,1,0.20000000000000001,0.10000000000000001,1,5,0.23643620006278265,2.4783483951369822,0.095400711428109949,1.2488953704100731,0.39144423645389326,0.018266648471616635
6,1,0.20000000000000001,0.10000000000000001,1,6,0.2569673457837261,3.3962786569733603,0.075661443520281119,1.282502281538962,0.37262348369918391,0.017170770923738733
6,1,0.20000000000000001,0.10000000000000001,1,7,0.25708556574454788,2.9694070469885174,0.086578081642688987,1.3054733402179199,0.33176595215052723,0.016494931274950931
6,1,0.20000000000000001,0.10000000000000001,1,8,0.24684419118599024,2.6243335607173601,0.094059762402503258,1.2532933094178307,0.39583610551594606,0.0200853635095261
6,1,0.20000000000000001,0.10000000000000001,2,1,0.26143099756341542,2.9745887543036367,0.087888114679777807,1.3066181529464813,0.33138230787068756,0.028332226387140887
6,1,0.20000000000000001,0.10000000000000001,2,2,0.24972405045873489,2.8937300862055606,0.086298321895733068,1.3263674932469562,0.37634408473276088,0.025565462890634622
6,1,0.20000000000000001,0.10000000000000001,2,3,0.2837800097009105,3.0354556040887477,0.093488440192852712,1.3076465778263666,0.37315013869491431,0.023847362404028592
6,1,0.20000000000000001,0.10000000000000001,2,4,0.25950735263587438,2.9406037612268765,0.088249683979048879,1.3274259043788483,0.37666990549963292,0.028460630017964467
6,1,0.20000000000000001,0.10000000000000001,2,5,0.2587742659632723,2.7407747134343388,0.094416467247325914,1.2901058205018303,0.37562586520643193,0.025407826249091336
6,1,0.20000000000000001,0.10000000000000001,2,6,0.27385514208237438,3.0533945665550646,0.089688750049537927,1.3293489659605329,0.35503607813145049,0.0273947415508266
6,1,0.20000000000000001,0.10000000000000001,2,7,0.25730168710389889,2.7855938154706879,0.092368702742981229,1.3547314462120061,0.30807504346742975,0.024516992168549832
6,1,0.20000000000000001,0.10000000000000001,2,8,0.27910102403925346,2.9125195532878565,0.095828034432999643,1.2934702418505855,0.38585559457209578,0.033383687487539261
6,1,0.10000000000000001,0.050000000000000003,1,1,0.14171135179116576,2.7653494175582987,0.051245369171571686,0.62820032734386333,0.34027974630086472,0.0087962193617477282
6,1,0.10000000000000001,0.050000000000000003,1,2,0.12178669315591814,2.9479894449699948,0.041311780598033213,0.6392764504520132,0.38110718892118917,0.0086798895497538688
6,1,0.10000000000000001,0.050000000000000003,1,3,0.15295495358800562,2.9460104547395898,0.051919351929633921,0.62904506595712517,0.38188997697258692,0.0080386522094799354
6,1,0.10000000000000001,0.050000000000000003,1,4,0.14632743216343877,2.6970306767388625,0.054255012160399976,0.63979410789261226,0.37991673762192252,0.0093574228315981157
6,1,0.10000000000000001,0.050000000000000003,1,5,0.13117113332066255,2.4524805721057916,0.053485085595615586,0.62444768520503635,0.38299874407073276,0.00911630918529493
6,1,0.10000000000000001,0.050000000000000003,1,6,0.14266613380583973,3.35436116123714,0.042531536393422303,0.64082492015347992,0.36320399676441512,0.0085818852991713795
6,1,0.10000000000000001,0.050000000000000003,1,7,0.15727543219763648,2.9348491047109588,0.053588933054575523,0.65375047885813209,0.31191367255028274,0.0082227375469301634
6,1,0.10000000000000001,0.050000000000000003,1,8,0.13444335542091837,2.5784185926049306,0.052141787918575558,0.62671925005413798,0.38243449086102782,0.010047324175188683
6,1,0.10000000000000001,0.050000000000000003,2,1,0.15896670610928668,2.9340023139149407,0.054180838697830441,0.653309898508597,0.31249629161749543,0.014125182741700019
6,1,0.10000000000000001,0.050000000000000003,2,2,0.1509171309158607,2.8636568367163169,0.052700843544128552,0.66318374662347779,0.36205731019288162,0.012819702053096285
6,1,0.10000000000000001,0.050000000000000003,2,3,0.1681335444613106,2.9818756871739196,0.056385162260288453,0.65382333802360393,0.36710664550205746,0.011957399846213121
6,1,0.10000000000000001,0.050000000000000003,2,4,0.15429938785442215,2.9034877305809452,0.053142772476448219,0.66372408716710585,0.36889313658918638,0.014232247451949401
6,1,0.10000000000000001,0.050000000000000003,2,5,0.15182316512402116,2.7376267197626061,0.055457949773805006,0.64505342114881092,0.36261461451287152,0.012670578624704464
6,1,0.10000000000000001,0.050000000000000003,2,6,0.1730640709030439,3.0050903833199243,0.057590304725493299,0.66467448298026632,0.34694537653237556,0.013693351023228353
6,1,0.10000000000000001,0.050000000000000003,2,7,0.15305806912136299,2.7640374475770653,0.05537481746332075,0.67733873325106686,0.28727861933264048,0.012305510291878548
6,1,0.10000000000000001,0.050000000000000003,2,8,0.17007700127866482,2.869709090090232,0.059266286560536736,0.6467510272113729,0.37501973687524409,0.016698148935121927
6,1,0.10000000000000001,0.20000000000000001,1,1,0.47540545795608052,2.7653494175582987,0.1719151492891072,2.507712483519954,-0.5158063368537249,0.035162021208693321
6,1,0.10000000000000001,0.20000000000000001,1,2,0.43269620508420914,2.9479894449699948,0.14677671449010674,2.5526343759937982,-0.47243783623785524,0.034567979988659889
6,1,0.10000000000000001,0.20000000000000001,1,3,0.52328579433193634,2.9460104547395898,0.17762523330155383,2.5142966153012112,-0.47172985553610275,0.032087882319061345
6,1,0.10000000000000001,0.20000000000000001,1,4,0.47639841865753302,2.6970306767388625,0.17663811641681962,2.5551233140557366,-0.46633178735994463,0.037426700504772953
6,1,0.10000000000000001,0.20000000000000001,1,5,0.45889834058414725,2.4524805721057916,0.18711599423196243,2.4955370614062282,-0.42968850449405432,0.036611181751173359
6,1,0.10000000000000001,0.20000000000000001,1,6,0.50396037573675401,3.35436116123714,0.15024034428984553,2.5630195470197203,-0.49889037226760546,0.034201770115726074
6,1,0.10000000000000001,0.20000000000000001,1,7,0.46527358521798506,2.9348491047109588,0.15853407402484085,2.5987349376186653,-0.56048718069241232,0.033233802661031139
6,1,0.10000000000000001,0.20000000000000001,1,8,0.48632319675757774,2.5784185926049306,0.18861297314267891,2.5027361787140281,-0.44954988355465658,0.04007925515094074
6,1,0.10000000000000001,0.20000000000000001,2,1,0.49253132885674883,2.9340023139149407,0.167870122842387,2.604940442695304,-0.5659594597349914,0.056947963058058861
