network,eta,s_init,s_temporal,condition,convergence,pr,r2,bias,dispersion,mo,peakTime,peakSpeed,endpoint,separation,shuffle,matched,Control95K,observed,expected,deficit,undefinedC,evaluable,predictionEvaluable,finite,prepBounds,prepRateMax,prepStateMax,prepInputMax,rateLimit,stateLimit,inputLimit,movementRateMax,movementStateMax,nearZero,missingWindow,boundaryPeak,multiPeak,prepPC75,movePC75,mean_d_cue,mean_d_prego,mean_ratio
3,0,0.20000000000000001,0.10000000000000001,1,-0.62457229915671386,3.7030078666751383,0.89622462932774338,0.7818833734498335,3.4611593669440524,57,200,0.41995791626473555,24.946822941473151,5.8888290868574389,-0.011075159851268723,0.89622462932774338,6,0.31970297334593756,0.41265378639457845,0.09295081304864089,0,1,1,1,1,3.4091025134195507,18.869562312101387,12.683373333862145,8.4560681986865731,44.974674317035628,70.518205183302754,3.4701723653358707,24.382973403282442,0,0,0,0,17,11,6.1013582272243969,9.7984584953233789,1.6245722991567142
3,0,0.20000000000000001,0.10000000000000001,2,-0.78822342913066612,6.791684073475202,0.71974968470773748,0.91064646818602657,3.9098956215753082,56.5,298,0.29450518414771304,62.131266961609178,1.2878848613490412,-0.010894237709526688,0.78429250455292532,6,0.31970297334593756,0.41265378639457845,0.09295081304864089,0,1,1,1,1,3.3345432559984438,18.738383349023579,12.501618889163284,8.4560681986865731,44.974674317035628,70.518205183302754,3.3361540982433322,24.523167820847558,0,0,32,87,17,17,6.2298145237918474,11.039502809925613,1.788223429130666
3,0,0.10000000000000001,0.050000000000000003,1,-0.72967039505780606,3.6173488346665037,0.99081497502137905,0.76696622168406248,1.739329574139842,56,200,0.41880330994379594,12.44383111736942,11.570872341785583,-0.01202114454784986,0.99081497502137905,6,0.32299025599457359,0.41793675521215473,0.094946499217581137,0,1,1,1,1,2.8522184802616475,17.72154677488405,12.520215381563625,8.4560681986865731,44.974674317035628,70.518205183302754,2.9533146319987664,23.093883945099556,0,0,0,0,5,2,2.7173051075118471,4.6226213772335649,1.7296703950578058
3,0,0.10000000000000001,0.050000000000000003,2,-0.89170276372132762,6.7167084533352215,0.9531827307936197,0.89695742166203374,1.9687294099615309,60.5,336.5,0.26198997911857858,31.725097158374389,2.4949351100453949,-0.011393531883790331,0.91801972502397566,6,0.32299025599457359,0.41793675521215473,0.094946499217581137,0,1,1,1,1,2.8236796493067322,17.322082138837697,12.501618889163284,8.4560681986865731,44.974674317035628,70.518205183302754,2.8969138051510699,23.098676745727687,0,0,37,71,7,7,2.8005291008518238,5.2302982190749105,1.8917027637213273
3,0,0.10000000000000001,0.20000000000000001,1,-2.1538133271688924,3.826078637882496,0.73924094393400908,0.84987475942625146,5.906607223078626,58,203.5,0.42316778937306987,48.86601698876661,3.1732315953484598,-0.010336626157244067,0.73924094393400908,7,0.32761831844168271,0.44344527657810234,0.11582695813641963,0,1,1,1,1,3.7513340814603229,21.074117566158577,12.522353607513388,8.4560681986865731,44.974674317035628,70.518205183302754,3.9297686364100723,26.602422568253147,0,0,0,7,28,20,5.1395200887183012,16.052609817297572,3.1538133271688924
3,0,0.10000000000000001,0.20000000000000001,2,-2.4287664967150051,6.8319900442639749,0.57399808546698439,0.97147618466084751,6.518943092151031,52,320,0.36096953216812183,105.9555030648183,0.75736622641225271,-0.01070405026380028,0.59337677912942421,7,0.32761831844168271,0.44344527657810234,0.11582695813641963,0,1,1,1,1,3.9018306732493819,20.767009665787814,12.501618889163284,8.4560681986865731,44.974674317035628,70.518205183302754,4.1873271597224448,26.333638502673033,0,0,29,86,28,24,5.1520877488846706,17.484650950123058,3.4287664967150051
3,1,0.050000000000000003,0.10000000000000001,1,-0.50242636585709977,3.2501692622178338,0.99650319804132359,0.09241909471549177,1.2908826902655781,56,201,0.41678757395867871,17.430043276333201,8.4357888218608483,-0.011675868173784298,0.99650319804132359,5,0.33543917831221237,0.48558683592501367,0.1501476576128013,0,1,1,1,1,2.4184205138504762,16.14075451252781,13.91004722586854,8.4560681986865731,44.974674317035628,70.518205183302754,3.1215477899774675,22.635043281932141,0,0,0,0,4,2,2.2794999926978403,3.3997842834415959,1.5024263658571002
3,1,0.050000000000000003,0.10000000000000001,2,-0.5475876332801326,6.7174506848955184,0.87755427359657934,0.097890050424174452,1.3481330469931756,57,211,0.2019153579872574,24.125951331617308,3.1637463756066531,-0.011059711278204487,0.96247909922409058,5,0.33543917831221237,0.48558683592501367,0.1501476576128013,0,1,1,1,1,2.2969733097099949,16.267070137176677,13.506237785634863,8.4560681986865731,44.974674317035628,70.518205183302754,2.724846269271227,22.644287120997479,0,0,32,78,6,6,2.3070073346370839,3.5448564006092491,1.5475876332801328
3,1,0.10000000000000001,0.10000000000000001,1,-0.066441110144368709,3.2501115270325882,0.99649478571553995,0.092218012426140222,1.2913356853671081,56,201,0.41679361679147109,17.432698707580567,8.4342408454896542,-0.011678316123900911,0.99649478571553995,5,0.33550566722344455,0.48560328538070396,0.15009761815725942,0,1,1,1,1,2.4427024205507686,16.145225412851367,14.10364103666055,8.4560681986865731,44.974674317035628,70.518205183302754,3.1199460469546501,22.638996873801215,0,0,0,0,4,2,3.2103329139088315,3.3988987020861638,1.0664411101443687
3,1,0.10000000000000001,0.10000000000000001,2,-0.097544752994634124,6.7176316585332287,0.87703001915679246,0.097677063107652756,1.3486886368270345,57,211,0.20238974950586291,24.138383905673535,3.1634743520658306,-0.011073671418684095,0.96229468036328814,5,0.33550566722344455,0.48560328538070396,0.15009761815725942,0,1,1,1,1,2.3116628280041791,16.324290090970766,13.624568325970509,8.4560681986865731,44.974674317035628,70.518205183302754,2.7226386806650238,22.644593904468454,0,0,32,78,6,6,3.2537290338401297,3.5455282190118944,1.0975447529946341
3,1,0.20000000000000001,0.10000000000000001,1,0.37359759262813041,3.250169564130323,0.9964709209604955,0.091289001061745631,1.2932382639784064,56,201,0.41680570539085104,17.438157684205706,8.4310573338093011,-0.011686962391474376,0.9964709209604955,5,0.33565334239690842,0.48562910042202767,0.14997575802511925,0,1,1,1,1,2.4914895126442418,16.465950263114163,14.629128987105444,8.4560681986865731,44.974674317035628,70.518205183302754,3.1167428617529018,22.646942906398575,0,0,0,0,4,2,5.3545221878917184,3.3281763009949459,0.6264024073718697
3,1,0.20000000000000001,0.10000000000000001,2,0.35419972526428439,6.7180261105761154,0.87603948856118963,0.096741548960181528,1.351163959063447,57,211,0.20326951425631601,24.18072606308051,3.1606462685211261,-0.011123567845355176,0.9618494307569897,5,0.33565334239690842,0.48562910042202767,0.14997575802511925,0,1,1,1,1,2.3454173895483805,16.549625787341604,13.946316029207319,8.4560681986865731,44.974674317035628,70.518205183302754,2.718230984581488,22.645260141286137,0,0,32,79,6,6,5.4360878742016849,3.4851472146798606,0.64580027473571577
3,1,0.10000000000000001,0.050000000000000003,1,0.36005309282514747,3.2315201975674426,0.99862988645713169,0.055300095608131428,0.64676683809052415,56,201,0.41528711386061384,8.7313218740266834,16.618901651209622,-0.011193251743089938,0.99862988645713169,5,0.33458332323030082,0.48665147915685336,0.15206815592655254,0,1,1,1,1,2.3411031123602157,15.689711874780505,14.10364103666055,8.4560681986865731,44.974674317035628,70.518205183302754,2.9601203415276549,22.24724374962431,0,0,0,0,3,2,2.406508968834761,1.5234969699942231,0.63994690717485248
3,1,0.10000000000000001,0.050000000000000003,2,0.33947614166333151,6.7019041630600453,0.95301661743799282,0.060998742634648384,0.67558214911592329,58,208.5,0.18793227423770814,12.11052592106758,6.4539196138154757,-0.010936684235992367,0.96907495708390046,5,0.33458332323030082,0.48665147915685336,0.15206815592655254,0,1,1,1,1,2.1873703359115138,15.875730780120637,13.624568325970509,8.4560681986865731,44.974674317035628,70.518205183302754,2.5878492327260836,22.345262027088037,0,0,34,83,6,5,2.44734293708404,1.6002674450341952,0.66052385833666838
3,1,0.10000000000000001,0.20000000000000001,1,-0.4854071700243936,3.3383586617160574,0.89497673119335153,0.1739578294740354,2.5813788873575283,56,201,0.42026333290815643,34.762360207604679,4.3305368042581414,-0.010631764074008565,0.89308793038910506,6,0.33156145908192741,0.53325599038240401,0.2016945313004766,0,1,1,1,1,2.64631373848629,17.208545217234352,14.586079545631783,8.4560681986865731,44.974674317035628,70.518205183302754,3.4483788825520252,23.49682724176002,0,0,0,0,23,9,4.7836596801998645,7.060440341915001,1.4854071700243936
3,1,0.10000000000000001,0.20000000000000001,2,-0.53204604640937325,6.7844559114722109,0.69486518859439861,0.17993589970413695,2.6959878354630127,55,222,0.23401388824326838,48.063169974334507,1.401724792004488,-0.010930186632837957,0.79514978734885067,6,0.33156145908192741,0.53325599038240401,0.2016945313004766,0,1,1,1,1,2.5678899938329538,17.32162093709578,13.875534836420069,8.4560681986865731,44.974674317035628,70.518205183302754,2.9955396557042797,23.365165959666228,0,0,24,81,20,17,4.8456524458999661,7.3773783913837514,1.5320460464093733
4,0,0.050000000000000003,0.10000000000000001,1,-2.3876056054002186,2.7674852181589804,0.95074946511339642,1.0069332303955496,2.9516966732971253,56,200,0.4107885278566058,28.82051810745385,4.9136428807323673,-0.012416253917210018,0.95074946511339642,6,0.38359111457118783,0.45437374482803783,0.070782630256849999,0,1,1,1,1,3.0894958885992341,18.099306798811334,13.168067114840193,7.7577298448925776,44.532900270310257,70.572700331240426,3.4311547423925806,23.973195543277281,0,0,0,3,10,6,2.3224979412727,7.7398089814904418,3.387605605400219
4,0,0.050000000000000003,0.10000000000000001,2,-2.609558494241174,6.2742113026250355,0.77138721022490464,0.83899234592555094,3.2568470957336766,48,396,0.25679328339286034,58.973578122498949,1.2124898135189861,-0.011102187087664306,0.87597543138327782,6,0.38359111457118783,0.45437374482803783,0.070782630256849999,0,1,1,1,1,2.7868946799200445,17.956308678659131,11.915956287091984,7.7577298448925776,44.532900270310257,70.572700331240426,3.2126459094526663,23.743605795625779,0,0,13,110,14,15,2.4111318268865247,8.5888242538765898,3.6095584942411731
4,0,0.10000000000000001,0.10000000000000001,1,-1.4039877046005973,2.7674836447298166,0.94998985880117237,1.0067486961832015,3.0429790468166349,56,200,0.41190798336429402,28.873054303641965,4.9067050367348131,-0.012656414222284695,0.94998985880117237,6,0.38420606667833029,0.45388945913336448,0.069683392455034188,0,1,1,1,1,3.1307902935952225,18.3784239638541,13.235102427129753,7.7577298448925776,44.532900270310257,70.572700331240426,3.5178743520085201,24.146356923750012,0,0,0,4,11,6,3.4656351891015684,8.2142046027014715,2.4039877046005973
4,0,0.10000000000000001,0.10000000000000001,2,-1.580027307953654,6.2496456847278603,0.77267924063815774,0.84189705113370517,3.372883590926004,49,393.5,0.26149009778623677,60.209480288839544,1.180055587913742,-0.010682800303495998,0.87755302814993374,6,0.38420606667833029,0.45388945913336448,0.069683392455034188,0,1,1,1,1,2.8531663936165637,18.023567664641259,11.915956287091984,7.7577298448925776,44.532900270310257,70.572700331240426,3.2104124317396661,23.954810150468333,0,0,16,108,15,15,3.5892947438859806,9.1492885189196009,2.580027307953654
4,0,0.20000000000000001,0.10000000000000001,1,-0.58286231601381233,2.7719778890165796,0.92600445104983464,1.0041842996207315,3.3977255079824751,56,200,0.41244649083231194,29.191349823133752,4.8646097051172843,-0.012075769020616245,0.92600445104983464,6,0.38663790507668511,0.45258525548385936,0.065947350407174254,0,1,1,1,1,3.212291304602453,19.4601331629468,13.383361788590829,7.7577298448925776,44.532900270310257,70.572700331240426,3.6597889277528624,24.427513071431527,0,0,0,5,13,8,6.1668839954451284,9.6494181951105364,1.5828623160138122
4,0,0.20000000000000001,0.10000000000000001,2,-0.71477977080773747,6.2059985267699762,0.73955510426434912,0.84618899949886872,3.8023964625500244,50,390,0.26977701065692372,65.877784429236087,1.0544859786048151,-0.010783837848598821,0.83941574724686785,6,0.38663790507668511,0.45258525548385936,0.065947350407174254,0,1,1,1,1,2.9785701430778917,18.413198611402187,11.915956287091984,7.7577298448925776,44.532900270310257,70.572700331240426,3.2474062064465734,24.476515787269932,0,0,18,102,17,17,6.3642047163722788,10.795278786166357,1.7147797708077377
4,0,0.10000000000000001,0.050000000000000003,1,-0.69102701004798672,2.7153906033915471,0.99200893203085394,0.99250916793308042,1.7094238839921472,56,199.5,0.40964466917577225,14.8415204425252,9.5861372267983249,-0.012316356231986458,0.99200893203085394,6,0.38565463736432232,0.45906883682097216,0.073414199456649842,0,1,1,1,1,2.8885385752122632,17.881675019245254,13.235102427129753,7.7577298448925776,44.532900270310257,70.572700331240426,3.2267930435188346,23.505630151102153,0,0,0,0,3,2,2.7283056068483571,4.5312516976511414,1.6910270100479867
4,0,0.10000000000000001,0.050000000000000003,2,-0.81686677847168054,6.2361186689068058,0.8945292609943416,0.82400348031582149,1.9213773267436478,48,211.5,0.22663777933376233,33.465285773793141,2.141071065990344,-0.011813924128517339,0.93518208293681049,6,0.38565463736432232,0.45906883682097216,0.073414199456649842,0,1,1,1,1,2.5728229766520103,17.237331708023746,11.915956287091984,7.7577298448925776,44.532900270310257,70.572700331240426,2.8864292939992411,23.201597936293449,0,0,4,136,6,7,2.9004879813186326,5.1937902995114182,1.8168667784716805
4,0,0.10000000000000001,0.20000000000000001,1,-2.0951624934774196,2.9383568630296844,0.75712562545294659,1.0500003839099754,5.787578175165125,57,203,0.41711857231347432,55.540941327606298,2.6060752508710006,-0.01077524934130536,0.75712562545294659,7,0.38462050921782559,0.48902782105484427,0.10440731183701868,0,1,1,1,1,3.6834665580727397,20.152379128380179,13.238136574961395,7.7577298448925776,44.532900270310257,70.572700331240426,4.1050118313583264,25.980489706474028,0,0,0,23,25,18,5.1188071079085242,15.654873845956679,3.0951624934774191
4,0,0.10000000000000001,0.20000000000000001,2,-2.2958656495228285,6.3505752199743988,0.5963456745357596,0.89866665273597346,6.3411878988898591,51,399.5,0.35014302455712398,112.54339412625002,0.66805235027673426,-0.010599505176145829,0.61144794213774889,7,0.38462050921782559,0.48902782105484427,0.10440731183701868,0,1,1,1,1,3.7139287387533177,20.414656396915184,11.915956287091984,7.7577298448925776,44.532900270310257,70.572700331240426,3.8825364548981995,25.607574967569587,0,0,33,78,29,24,5.2051718647325798,16.966028459033666,3.2958656495228289
4,1,0.050000000000000003,0.10000000000000001,1,-0.5838304382273618,3.3447806419209374,0.99511442681350104,0.10702170882939877,1.3634220838989879,56,200,0.41624730821531419,20.3324441871221,7.0897957244351781,-0.01331924576399024,0.99511442681350104,5,0.34274687058463288,0.4829712994901505,0.14022442890551762,0,1,1,1,1,2.5312297459600535,16.03457128654793,13.956683009236643,7.7577298448925776,44.532900270310257,70.572700331240426,2.9273377241212146,22.883568954656027,0,0,0,0,5,2,2.284246802247524,3.5859571666403469,1.5838304382273618
4,1,0.050000000000000003,0.10000000000000001,2,-0.63370475553908201,6.7136711503930764,0.96308612420961914,0.103337519074001,1.4253907725665091,50,194,0.2069150251128245,28.285835056332669,2.3829436335307697,-0.011754550247778717,0.93953364693884878,5,0.34274687058463288,0.4829712994901505,0.14022442890551762,0,1,1,1,1,2.3836469054431051,16.105645570340499,12.630917752853202,7.7577298448925776,44.532900270310257,70.572700331240426,2.7727160984281709,22.176909603764781,0,0,1,92,7,7,2.3275983760295316,3.7725062417619593,1.633704755539082
4,1,0.10000000000000001,0.10000000000000001,1,-0.11294730779141325,3.3446898726636514,0.99510354868122086,0.10660830587069176,1.3640407811207729,56,200,0.41621334931023418,20.330671739380975,7.0896485530841229,-0.013088076087613087,0.99510354868122086,5,0.34278365695638008,0.48299041658581554,0.14020675962943546,0,1,1,1,1,2.5413503738509422,16.079901041557747,14.114540066248086,7.7577298448925776,44.532900270310257,70.572700331240426,2.9273400330201831,22.880622216712624,0,0,0,0,5,2,3.2484604185135924,3.58827118783163,1.1129473077914132
4,1,0.10000000000000001,0.10000000000000001,2,-0.14788868385315104,6.7127232711475822,0.96082101122247032,0.10295867367764164,1.4264386087259435,49,194,0.20657975540745926,28.279770498620177,2.3819630804214253,-0.011653284039826906,0.93532051866444843,5,0.34278365695638008,0.48299041658581554,0.14020675962943546,0,1,1,1,1,2.3838373695628245,16.123675197775764,12.740872104272212,7.7577298448925776,44.532900270310257,70.572700331240426,2.7725887031944128,22.179908179106242,0,0,1,92,7,7,3.3155779933542271,3.7801387846944698,1.1478886838531512
4,1,0.20000000000000001,0.10000000000000001,1,0.34954887680251173,3.3447466120241081,0.99507216217552819,0.10533466806643424,1.3673066315359936,56,200,0.41628470077132451,20.327962084505369,7.0887890614328981,-0.01316552318917219,0.99507216217552819,5,0.34287185991236535,0.48300922286883863,0.14013736295647328,0,1,1,1,1,2.5615916296327135,16.594374404590972,14.526667255545375,7.7577298448925776,44.532900270310257,70.572700331240426,2.9272043613890832,22.874781794031168,0,0,0,0,5,2,5.4641458250635457,3.527439712009742,0.65045112319748832
4,1,0.20000000000000001,0.10000000000000001,2,0.32744788092328181,6.7108440325251051,0.96060255070299161,0.10180913193585675,1.4311706545873628,49,194,0.20479909191035872,28.306171511931488,2.3767895588708856,-0.011636978326863834,0.93532654557407391,5,0.34287185991236535,0.48300922286883863,0.14013736295647328,0,1,1,1,1,2.3950089682943863,16.542246684175133,13.03998167352059,7.7577298448925776,44.532900270310257,70.572700331240426,2.7723388945741854,22.186101013534326,0,0,0,89,7,7,5.5707981184137667,3.7206281823843668,0.67255211907671819
4,1,0.10000000000000001,0.050000000000000003,1,0.33506455122239814,3.3077486366442699,0.99598615879245045,0.076291795599782358,0.68365209363179424,56,200,0.4152853837730397,10.166221566539312,14.023392438392579,-0.013679508282658959,0.99598615879245045,5,0.34089701961455199,0.48502075825808882,0.14412373864353684,0,1,1,1,1,2.3626486395460931,15.784041934639099,14.114540066248086,7.7577298448925776,44.532900270310257,70.572700331240426,2.7442724873429318,22.462022349899861,0,0,0,0,3,2,2.4511743954877399,1.6139484229924841,0.6649354487776018
4,1,0.10000000000000001,0.050000000000000003,2,0.31598328837797457,6.7013584147707128,0.93935018489506128,0.069912249376150259,0.71552749320374132,51,191,0.18976971372133847,14.145818840129305,4.8112022906459444,-0.011827044406090836,0.94758258728444789,5,0.34089701961455199,0.48502075825808882,0.14412373864353684,0,1,1,1,1,2.24931046258913,15.83613106703732,12.740872104272212,7.7577298448925776,44.532900270310257,70.572700331240426,2.5601110434533108,21.744246071429373,0,0,0,64,6,5,2.5348672751987475,1.7192819418555572,0.68401671162202538
4,1,0.10000000000000001,0.20000000000000001,1,-0.56079561688212887,3.4758014952755989,0.88482586360034521,0.18284344151888338,2.7264140724888404,56,201,0.41790453755738638,40.617016548471426,3.6213270587200199,-0.012387779681176991,0.88388730005485583,6,0.34002266497301809,0.52918384450566391,0.18916117953264583,0,1,1,1,1,2.8987382692786072,17.070898371395881,14.114540066248086,7.7577298448925776,44.532900270310257,70.572700331240426,3.2923080277735104,23.774152361003853,0,0,0,2,24,10,4.8242734962861844,7.4736611599007006,1.5607956168821289
4,1,0.10000000000000001,0.20000000000000001,2,-0.61441522109662094,6.773281395219847,0.67764573974577536,0.18329326641994048,2.8502360922992676,49,215,0.24038053716423191,56.608036878204629,1.1579436587008041,-0.010925182893457341,0.78793928966155491,6,0.34002266497301809,0.52918384450566391,0.18916117953264583,0,1,1,1,1,2.6824466208480113,17.253588391239813,13.37215357850631,7.7577298448925776,44.532900270310257,70.572700331240426,3.1983790345838514,23.285970268297365,0,0,13,97,22,19,4.8914373030154836,7.8425008243396208,1.6144152210966212
5,0,0.050000000000000003,0.10000000000000001,1,-2.1298975923707193,4.2119098292349815,0.93409546998960735,0.61239814049835228,2.8051059444079431,55,200,0.42046876929677779,27.082544230843286,5.5504310481805783,-0.0096997660555373511,0.93197305831180599,7,0.28520737692772197,0.45090292378634012,0.16569554685861815,0,1,1,1,1,2.7368566688569844,16.641828286493336,13.357606576967274,7.8309750013183361,43.636554724653358,70.056084133443221,3.0740935657777961,23.285114275851182,0,0,0,1,17,9,2.5418418501342623,7.8767680122172505,3.1298975923707189
5,0,0.050000000000000003,0.10000000000000001,2,-2.3748868364995652,6.7777860231671188,0.81951955947411115,0.72052257706308265,3.0789092964804672,53,225.5,0.24898086399525399,62.364312115868316,0.96376814145618928,-0.010195450687255248,0.91053508899589475,7,0.28520737692772197,0.45090292378634012,0.16569554685861815,0,1,1,1,1,2.7497528159205751,16.946510418413148,12.336656258526345,7.8309750013183361,43.636554724653358,70.056084133443221,2.9515245916534716,23.111720996718446,0,0,17,80,16,16,2.5434230797637341,8.4974387274100422,3.3748868364995657
5,0,0.10000000000000001,0.10000000000000001,1,-1.2476792020056728,4.2122218718244575,0.93493377322001447,0.61297111224399503,2.8940035174606655,55,200,0.42019532487819578,27.161710802367828,5.5313803436541322,-0.0099637750307508544,0.93351991236682985,7,0.28457312676185953,0.44992853331341565,0.16535540655155612,0,1,1,1,1,2.7661650860061782,16.810856043484932,13.387295253688675,7.8309750013183361,43.636554724653358,70.056084133443221,3.0753668455549605,23.300197296724093,0,0,0,1,18,9,3.7312240298070711,8.3024036716594978,2.2476792020056733
5,0,0.10000000000000001,0.10000000000000001,2,-1.4180078164978807,6.7709913296450557,0.81330295937761821,0.7191755325339021,3.1845061275921669,53,227.5,0.25341557335340803,63.879110576522692,0.9186987850498457,-0.010054320100848391,0.90509294404510365,7,0.28457312676185953,0.44992853331341565,0.16535540655155612,0,1,1,1,1,2.7886141506225672,16.975146158915276,12.336656258526345,7.8309750013183361,43.636554724653358,70.056084133443221,2.9464844216891422,23.250922764846475,0,0,20,75,17,16,3.7546444221905451,8.9891693566081923,2.4180078164978807
5,0,0.20000000000000001,0.10000000000000001,1,-0.48408022070415646,4.2197905773706879,0.91463212029230978,0.61404325698203155,3.2159865985486089,56,200,0.42049289454079852,27.445972023799293,5.4711140602941857,-0.0099700368939674711,0.91463212029230978,7,0.28411901727700944,0.44661091523281005,0.1624918979558006,0,1,1,1,1,2.8240214491519007,17.314898114929992,13.453324631176104,7.8309750013183361,43.636554724653358,70.056084133443221,3.1651526408339876,23.320614594468807,0,0,0,1,19,11,6.5011761125380358,9.5539790783273428,1.4840802207041568
5,0,0.20000000000000001,0.10000000000000001,2,-0.59573282616370471,6.758891143979997,0.78970517790170813,0.71445897232696509,3.5673141270899476,54,230,0.26151551863047717,70.04294487099483,0.8532122806815029,-0.0098390096600159405,0.87050959412308471,7,0.28411901727700944,0.44661091523281005,0.1624918979558006,0,1,1,1,1,2.9137682689832558,17.255731211892634,12.336656258526345,7.8309750013183361,43.636554724653358,70.056084133443221,2.9745734918354856,23.549540655413178,0,0,23,74,20,18,6.6181433027061329,10.45923350676474,1.5957328261637047
5,0,0.10000000000000001,0.050000000000000003,1,-0.54345404290682087,4.1217637172426693,0.99371885144219796,0.58560099992671544,1.6146919168197933,55,200,0.41817825056833235,13.783822356013468,10.665349731337566,-0.010773599897539565,0.99371885144219796,6,0.27316792228338882,0.41134308846135942,0.1381751661779706,0,1,1,1,1,2.5941871549072069,16.572195369970061,13.387295253688675,7.8309750013183361,43.636554724653358,70.056084133443221,2.8474575140568117,22.863145953321922,0,0,0,0,6,3,2.9712980734362664,4.523862587053805,1.5434540429068206
5,0,0.10000000000000001,0.050000000000000003,2,-0.66577963143692342,6.7652232288813243,0.97990882333929286,0.70303327508212798,1.7919939234756241,54.5,209.5,0.22590524120724748,35.054930865216981,1.7669645714832467,-0.010215239055701208,0.97457250774356463,6,0.27316792228338882,0.41134308846135942,0.1381751661779706,0,1,1,1,1,2.5680936725573544,16.326478396163058,12.336656258526345,7.8309750013183361,43.636554724653358,70.056084133443221,2.7045179096054395,22.626059083318001,0,0,11,76,7,6,3.0115918178414591,4.9495717537043165,1.6657796314369229
5,0,0.10000000000000001,0.20000000000000001,1,-1.9299146700143188,4.4538531176938525,0.73816661594402899,0.70405982476147733,5.5326489649758948,56,201.5,0.43045480029673167,53.571698372434902,2.9267869490399674,-0.009779853046825715,0.73816661594402899,7,0.30253847153049707,0.42632381066365443,0.12378533913315737,0,1,1,1,1,3.2441894126634883,18.554778750228493,13.387295253688675,7.8309750013183361,43.636554724653358,70.056084133443221,3.7013435986610936,24.387377334370729,0,0,0,13,30,22,5.4856826246125125,15.952227246015102,2.9299146700143193
5,0,0.10000000000000001,0.20000000000000001,2,-2.1365411459646886,6.8376134512688704,0.60535217033715405,0.77528800563568656,6.0465545386414759,50,265.5,0.35604372757272895,120.5228874558605,0.51634625235577492,-0.0099657998834220551,0.63676616522846441,7,0.30253847153049707,0.42632381066365443,0.12378533913315737,0,1,1,1,1,3.4515257990438784,19.168391056726204,12.336656258526345,7.8309750013183361,43.636554724653358,70.056084133443221,3.5223143936282271,24.683301972395302,0,0,29,76,31,27,5.4857453759846395,17.060207544140678,3.136541145964689
5,1,0.050000000000000003,0.10000000000000001,1,-0.5388223941140724,3.9821640950709685,0.99190404746361094,0.10221998865096089,1.3418240816815437,55.5,200,0.41518579566892,20.238802221054378,7.2258093743602538,-0.010268469489395637,0.99190404746361094,6,0.29373314638834819,0.52167959417850041,0.22794644779015222,0,1,1,1,1,2.5209938842094681,15.664842894313901,14.047691660876291,7.8309750013183361,43.636554724653358,70.056084133443221,2.8000846861231419,22.950333757751753,0,0,0,0,5,3,2.4397356850608762,3.7289096328476794,1.5388223941140722
5,1,0.050000000000000003,0.10000000000000001,2,-0.59642904080036707,6.8246790039180087,0.9750523610158186,0.10320799946617988,1.4038194025840347,54,208,0.23450742129462804,30.469871692073344,2.7315048129431241,-0.0097374509418519661,0.94688053215447154,6,0.29373314638834819,0.52167959417850041,0.22794644779015222,0,1,1,1,1,2.44474881178144,15.534668155500903,13.107350264806614,7.8309750013183361,43.636554724653358,70.056084133443221,2.7222925882948594,22.301162436086763,0,0,29,51,7,6,2.4573213396276565,3.8944127328239642,1.5964290408003672
5,1,0.10000000000000001,0.10000000000000001,1,-0.093029635385514495,3.9817092991718117,0.99188542402054081,0.10180310557589127,1.3426749908440319,55,200,0.41520861381351121,20.239638303261831,7.2254404396021261,-0.010263895574912252,0.99188542402054081,6,0.29362601535986099,0.52170007661337336,0.22807406125351237,0,1,1,1,1,2.5320149901099955,15.754641397650078,14.082053032766769,7.8309750013183361,43.636554724653358,70.056084133443221,2.8005224725268958,22.949315892912956,0,0,0,0,5,3,3.442101029228732,3.7345573003311738,1.0930296353855142
5,1,0.10000000000000001,0.10000000000000001,2,-0.12948350287766111,6.8248594776854645,0.97498272978525857,0.10299132974917827,1.404827454185313,54,208,0.23533503504364744,30.47760490894354,2.7279426127204238,-0.0097098543793853187,0.94660984885209987,6,0.29362601535986099,0.52170007661337336,0.22807406125351237,0,1,1,1,1,2.4494294013931937,15.606756468760455,13.205660413139828,7.8309750013183361,43.636554724653358,70.056084133443221,2.7220127890236392,22.29883381396008,0,0,29,51,7,6,3.4827071383341277,3.9047533361075266,1.1294835028776611
5,1,0.20000000000000001,0.10000000000000001,1,0.35543916346634041,3.9809072722042891,0.99182614843689698,0.1003944503395926,1.3460140810333785,55,200,0.41529992669377347,20.241473309673601,7.2246145424677559,-0.010496356291397557,0.99182614843689698,6,0.2934320689521816,0.52172149824051817,0.22828942928833657,0,1,1,1,1,2.5540572019110535,16.200206948887274,14.414946641978807,7.8309750013183361,43.636554724653358,70.056084133443221,2.8013759698333534,22.947244531410654,0,0,0,0,5,3,5.751974235909592,3.6716615769180758,0.6445608365336597
5,1,0.20000000000000001,0.10000000000000001,2,0.33423582369612448,6.8252780405068387,0.9747522349613339,0.10205474869025881,1.4089834095413847,54,208.5,0.23627647486462661,30.527085370746484,2.717798696916593,-0.0097279375485587183,0.94630031871286413,6,0.2934320689521816,0.52172149824051817,0.22828942928833657,0,1,1,1,1,2.4587905806167001,16.33383133222673,13.465016064640064,7.8309750013183361,43.636554724653358,70.056084133443221,2.7214531904812036,22.294269985843432,0,0,30,52,7,6,5.83663639542974,3.8494757442082919,0.66576417630387563
