Network,Target,Trial,InitialNorm,InitialActiveChangeFraction
5,8,99,1.45454424155064,0
5,8,100,1.40878222309976,0
6,1,1,1.45532755980516,0
6,1,2,1.41121959888669,0
6,1,3,1.39081109844394,0
6,1,4,1.55032549264945,0.005
6,1,5,1.28704548174276,0
6,1,6,1.40511998412126,0
6,1,7,1.30463029955418,0
6,1,8,1.47205620721051,0
6,1,9,1.39727820222218,0
6,1,10,1.41998272940258,0
6,1,11,1.51841853460748,0
6,1,12,1.47488275776082,0
6,1,13,1.60094322972773,0.005
6,1,14,1.27879659468764,0
6,1,15,1.40193864116615,0
6,1,16,1.54301448337463,0
6,1,17,1.37047422122018,0
6,1,18,1.40086003611035,0
6,1,19,1.46786895359205,0
6,1,20,1.35518065560556,0
6,1,21,1.35061078500546,0
6,1,22,1.3349796009676,0
6,1,23,1.45922096494222,0
6,1,24,1.28726113883098,0
6,1,25,1.49285770662019,0
6,1,26,1.44121057013147,0
6,1,27,1.3577882347793,0
6,1,28,1.4357429847211,0
6,1,29,1.4241247245903,0
6,1,30,1.24385210422784,0
6,1,31,1.38641415569735,0
6,1,32,1.40151965477372,0
6,1,33,1.39397596319636,0
6,1,34,1.31659921607521,0
6,1,35,1.32610961290242,0
6,1,36,1.43589919509497,0
6,1,37,1.3998255649351,0
6,1,38,1.3909139281821,0
6,1,39,1.29010726219854,0
6,1,40,1.4958369079264,0
6,1,41,1.51072773614646,0
6,1,42,1.48289409717886,0
6,1,43,1.57793578085148,0
6,1,44,1.34957289526922,0
6,1,45,1.40892730808117,0
6,1,46,1.36407247388875,0
6,1,47,1.43701490411622,0
6,1,48,1.42748497812951,0
6,1,49,1.51473390003531,0
6,1,50,1.37132204092129,0
6,1,51,1.51273245449466,0
6,1,52,1.41057106774922,0
6,1,53,1.40061560061191,0
6,1,54,1.57395420038119,0
6,1,55,1.38665905781721,0
6,1,56,1.4131647001331,0
6,1,57,1.42615063264277,0
6,1,58,1.35487351375361,0
6,1,59,1.59106674274521,0
6,1,60,1.32472391910012,0
6,1,61,1.4548872992363,0
6,1,62,1.37363552748063,0
6,1,63,1.43927962735413,0.005
6,1,64,1.31777084029783,0
6,1,65,1.35239224522041,0
6,1,66,1.25405202023339,0
6,1,67,1.31626840355667,0
6,1,68,1.48968901713826,0
6,1,69,1.37421189262865,0
6,1,70,1.41304331023827,0
6,1,71,1.28679151390615,0
6,1,72,1.30321222738943,0
6,1,73,1.36277116119021,0
6,1,74,1.46494933563033,0
6,1,75,1.48261704695546,0
6,1,76,1.4693078851741,0
6,1,77,1.45425271456674,0
6,1,78,1.47984776551781,0
6,1,79,1.48687010798423,0
6,1,80,1.36007055957679,0
6,1,81,1.34576800856291,0
6,1,82,1.31931079380825,0
6,1,83,1.4744455688799,0
6,1,84,1.44041933382988,0
6,1,85,1.42753915810117,0
6,1,86,1.32301600676458,0
6,1,87,1.4602959039248,0
6,1,88,1.52789487069215,0
6,1,89,1.43356749081764,0
6,1,90,1.30651490687124,0
6,1,91,1.37875913083254,0
6,1,92,1.50390297972863,0
6,1,93,1.45092132227787,0
6,1,94,1.40446473042249,0
6,1,95,1.32269819895772,0
6,1,96,1.47138063127921,0
6,1,97,1.55542393132354,0
6,1,98,1.53249838671916,0
6,1,99,1.36121093268493,0
6,1,100,1.37788279512497,0
6,2,1,1.32288783548951,0
6,2,2,1.35330030344853,0
6,2,3,1.42829654812775,0
6,2,4,1.50997395200542,0.005
6,2,5,1.41312718304821,0
6,2,6,1.38889101578893,0
6,2,7,1.50991201450576,0
6,2,8,1.36920400902758,0
6,2,9,1.49064796327772,0.005
6,2,10,1.346981210458,0
6,2,11,1.35544190503712,0
6,2,12,1.5349676291885,0
6,2,13,1.48677760752542,0
6,2,14,1.33998104225586,0
6,2,15,1.39683962743667,0.005
6,2,16,1.39563298871868,0
6,2,17,1.45368268739268,0
6,2,18,1.35015074488096,0
6,2,19,1.45832390715509,0
6,2,20,1.52617677547017,0
6,2,21,1.36917209968155,0
6,2,22,1.4543102680944,0
6,2,23,1.50034453099938,0
6,2,24,1.35402559521152,0
6,2,25,1.34583680950631,0
6,2,26,1.3211566614115,0
6,2,27,1.46420466150263,0
6,2,28,1.36661551870336,0
6,2,29,1.47703178693899,0
6,2,30,1.46487656059146,0
6,2,31,1.27269762553105,0
6,2,32,1.24505064439238,0
6,2,33,1.48107664694355,0
6,2,34,1.39234890400774,0
6,2,35,1.47708655386252,0
6,2,36,1.38257896004352,0
6,2,37,1.4687790501382,0
6,2,38,1.36905620302147,0
6,2,39,1.47185373598061,0.005
6,2,40,1.2780398944936,0
6,2,41,1.36581400987577,0
6,2,42,1.36093382917641,0
6,2,43,1.37634768529863,0
6,2,44,1.34531584959458,0
6,2,45,1.35195975803656,0
6,2,46,1.33685959068487,0
6,2,47,1.43538422849634,0
6,2,48,1.4820371112094,0
6,2,49,1.38462312741109,0
6,2,50,1.50129827078714,0
6,2,51,1.42896710051901,0
6,2,52,1.46884950056647,0
6,2,53,1.4550571510272,0
6,2,54,1.45765503099165,0
6,2,55,1.43150148230331,0
6,2,56,1.4564706702224,0
6,2,57,1.43488877276212,0
6,2,58,1.33853279592614,0
6,2,59,1.44129514251466,0
6,2,60,1.38461978632112,0
6,2,61,1.40504856968427,0
6,2,62,1.46042753120206,0
6,2,63,1.5126020174448,0
6,2,64,1.38308215284496,0
6,2,65,1.3599005460177,0
6,2,66,1.43358390549893,0
6,2,67,1.3858964338331,0
6,2,68,1.47643721292732,0
6,2,69,1.37789254886098,0
6,2,70,1.37808299955421,0
6,2,71,1.35158394872599,0
6,2,72,1.29242696393762,0
6,2,73,1.44421898822887,0
6,2,74,1.41760636808372,0
6,2,75,1.44242345547604,0
6,2,76,1.52250984407898,0
6,2,77,1.44570959825587,0
6,2,78,1.41115990971753,0
6,2,79,1.3810952216888,0
6,2,80,1.35567784724864,0
6,2,81,1.44220064278966,0
6,2,82,1.36906117705613,0
6,2,83,1.43096621604559,0
6,2,84,1.34452241951065,0
6,2,85,1.39956213819432,0
6,2,86,1.37267641681753,0
6,2,87,1.32348803438188,0
6,2,88,1.29096801956276,0
6,2,89,1.48702145704759,0
6,2,90,1.38798311379346,0
6,2,91,1.38720154029823,0
6,2,92,1.4162146492294,0
6,2,93,1.47142509138544,0
6,2,94,1.45928936288807,0
6,2,95,1.33128162667905,0
6,2,96,1.42907853456724,0
6,2,97,1.42514890087107,0
6,2,98,1.44010237142078,0
6,2,99,1.41389157990557,0
6,2,100,1.42106427771681,0
6,3,1,1.4137991428364,0
6,3,2,1.45016889644612,0
6,3,3,1.27643277667673,0
6,3,4,1.37103993518143,0
6,3,5,1.41333333555457,0
6,3,6,1.34713314421973,0
6,3,7,1.37233678570706,0
6,3,8,1.35366081844637,0
6,3,9,1.45904466684478,0
6,3,10,1.4628709782619,0
6,3,11,1.40127637163882,0
6,3,12,1.3510461563984,0
6,3,13,1.36846766856998,0
6,3,14,1.35039659612058,0
6,3,15,1.36019479941872,0
6,3,16,1.49536240189234,0
6,3,17,1.3197812053762,0
6,3,18,1.46885474842925,0
6,3,19,1.30440480738456,0
6,3,20,1.46585836148388,0
6,3,21,1.31090563877142,0
6,3,22,1.56646457561117,0
6,3,23,1.5224684685746,0
6,3,24,1.33971206829187,0
6,3,25,1.52626406554173,0
6,3,26,1.44768025045297,0
6,3,27,1.38467546128175,0
6,3,28,1.41005985217895,0
6,3,29,1.25667217511868,0
6,3,30,1.32690840409047,0
6,3,31,1.42670300061511,0
6,3,32,1.40053576936549,0
6,3,33,1.28986317558505,0
6,3,34,1.4364025317823,0
6,3,35,1.43076329157822,0
6,3,36,1.31765851527849,0
6,3,37,1.38595521305063,0
6,3,38,1.48559942099492,0
6,3,39,1.44791611522852,0
6,3,40,1.28307243904048,0
6,3,41,1.47950472307539,0
6,3,42,1.41395421155594,0
6,3,43,1.37620212559046,0
6,3,44,1.39356749145393,0
6,3,45,1.42377372554712,0
6,3,46,1.56869108140671,0
6,3,47,1.45497367634045,0
6,3,48,1.42840528085605,0
6,3,49,1.34911161753522,0
6,3,50,1.37983150720865,0
6,3,51,1.3079121247136,0
6,3,52,1.2672984750878,0
6,3,53,1.40681049689577,0
6,3,54,1.39039163597148,0
6,3,55,1.32377613976369,0
6,3,56,1.3928368380664,0
6,3,57,1.47232426436152,0
6,3,58,1.42504521394231,0
6,3,59,1.41040184678449,0
6,3,60,1.61833745097776,0
6,3,61,1.450260226989,0
6,3,62,1.41120610321206,0
6,3,63,1.42241400943402,0
6,3,64,1.56340837711117,0
6,3,65,1.42966703989514,0
6,3,66,1.38433934088202,0
6,3,67,1.36365674892873,0
6,3,68,1.34424655532736,0
6,3,69,1.47105748452437,0
6,3,70,1.30404457784145,0
6,3,71,1.4531995136204,0
6,3,72,1.39780348788707,0
6,3,73,1.47475566165619,0
6,3,74,1.49070258398201,0
6,3,75,1.42339253369325,0
6,3,76,1.39743909085313,0
6,3,77,1.36132407112837,0
6,3,78,1.3627415935161,0
6,3,79,1.4379554125452,0
6,3,80,1.46876581492957,0
6,3,81,1.38902657552725,0
6,3,82,1.38449646212848,0
6,3,83,1.31220189095157,0
6,3,84,1.3584147057017,0
6,3,85,1.37838191956989,0
6,3,86,1.51075379600529,0
6,3,87,1.41520994726518,0
6,3,88,1.42182920142831,0
6,3,89,1.35793722035833,0
6,3,90,1.35404116406128,0
6,3,91,1.26495827058752,0
6,3,92,1.36497570045036,0
6,3,93,1.53405896777929,0
6,3,94,1.44164130152367,0
6,3,95,1.44228262089889,0
6,3,96,1.44796775174145,0
6,3,97,1.46962487424013,0
6,3,98,1.41806220912978,0
6,3,99,1.47518423760615,0
6,3,100,1.3288116901084,0
6,4,1,1.4435219421614,0
6,4,2,1.37987246898095,0
6,4,3,1.31003613572066,0
6,4,4,1.29635901641736,0
6,4,5,1.40871219178021,0
6,4,6,1.46297423282986,0
6,4,7,1.58478963299015,0
6,4,8,1.46178899747754,0
6,4,9,1.42246638497517,0
6,4,10,1.45998352768824,0
6,4,11,1.35188477677837,0
6,4,12,1.42989467155549,0
6,4,13,1.44068179612909,0
6,4,14,1.51756670878604,0
6,4,15,1.44889977390835,0
6,4,16,1.45787693667944,0
6,4,17,1.47844268371652,0
6,4,18,1.42962835056577,0
6,4,19,1.57937596957699,0
6,4,20,1.52364478635705,0
6,4,21,1.31656686046825,0
6,4,22,1.48071799411708,0
6,4,23,1.41911857320173,0
6,4,24,1.40628364398474,0
6,4,25,1.36742671842747,0
6,4,26,1.31470303461092,0
6,4,27,1.36544010445417,0
6,4,28,1.44382174393868,0
6,4,29,1.46383352866195,0
6,4,30,1.41479736374025,0
6,4,31,1.3859820551199,0
6,4,32,1.45772606312301,0
6,4,33,1.60953203401347,0
6,4,34,1.25474482366898,0
6,4,35,1.39824600850491,0
6,4,36,1.48306009053199,0
6,4,37,1.40277759203564,0
6,4,38,1.39805587886703,0
6,4,39,1.59473918262256,0
6,4,40,1.41079076945806,0
6,4,41,1.45586079487856,0
6,4,42,1.58280067207026,0
6,4,43,1.3485318905581,0
6,4,44,1.37209276000975,0
6,4,45,1.3674665883321,0
6,4,46,1.48848490394985,0
6,4,47,1.39697364311406,0
6,4,48,1.49922515866324,0
6,4,49,1.47139342822299,0
6,4,50,1.45455722711758,0
6,4,51,1.45092693355509,0
6,4,52,1.36663579327249,0
6,4,53,1.49969141070661,0
6,4,54,1.43559369303335,0
6,4,55,1.46164113086435,0
6,4,56,1.50108336728454,0
6,4,57,1.3337104193507,0
6,4,58,1.40020763712046,0
6,4,59,1.33742520539878,0
6,4,60,1.53785404614724,0
6,4,61,1.4609734630552,0
6,4,62,1.3472569213719,0
6,4,63,1.34139151891601,0
6,4,64,1.44547928112722,0
6,4,65,1.27717217774463,0
6,4,66,1.40753451538124,0
6,4,67,1.36738954186319,0
6,4,68,1.38398213927678,0
6,4,69,1.43917421837963,0
6,4,70,1.37393799560986,0
6,4,71,1.46046424344531,0
6,4,72,1.53153433673646,0
6,4,73,1.37919269085529,0
6,4,74,1.37959603826818,0
6,4,75,1.42996321854439,0
6,4,76,1.45402416364223,0
6,4,77,1.30694895426424,0
6,4,78,1.40893595876056,0
6,4,79,1.40886439442915,0
6,4,80,1.42922009839768,0
6,4,81,1.39965216825661,0
6,4,82,1.27719657725716,0
6,4,83,1.31865191324073,0
6,4,84,1.36321560179143,0
6,4,85,1.40145515917098,0
6,4,86,1.37924706486641,0
6,4,87,1.43164594816377,0
6,4,88,1.47892566420867,0
6,4,89,1.49743421311934,0
6,4,90,1.38683747797549,0
6,4,91,1.49697468541546,0
6,4,92,1.48374599783706,0
6,4,93,1.3541540429855,0
6,4,94,1.34656984526901,0
6,4,95,1.44580258954607,0
6,4,96,1.43577798694465,0
6,4,97,1.37470635016645,0
6,4,98,1.42413264297483,0
6,4,99,1.60015048972487,0
6,4,100,1.5551441649085,0
6,5,1,1.31104884160565,0
6,5,2,1.43583395438872,0
6,5,3,1.42589345193185,0
6,5,4,1.42488959850029,0
6,5,5,1.43732485021092,0
6,5,6,1.3775158384518,0
6,5,7,1.46214396252953,0
6,5,8,1.30223855463692,0
6,5,9,1.42146562223572,0
6,5,10,1.40406601299856,0
6,5,11,1.28165798117404,0
6,5,12,1.45882146112493,0
6,5,13,1.41098406694994,0
6,5,14,1.49426989190126,0
6,5,15,1.29281679192929,0
6,5,16,1.49495389583258,0
6,5,17,1.33449972658796,0
6,5,18,1.46933435669866,0
6,5,19,1.41423017151538,0
6,5,20,1.43833256846369,0
6,5,21,1.36652759874095,0
6,5,22,1.39838690985503,0
6,5,23,1.41526209534071,0
6,5,24,1.36087605032268,0
6,5,25,1.41785616967895,0
6,5,26,1.36923466781583,0
6,5,27,1.40207307957294,0
6,5,28,1.40450740110237,0
6,5,29,1.38759538605167,0
6,5,30,1.43993052163894,0
6,5,31,1.26587841486666,0
6,5,32,1.3200005597477,0
6,5,33,1.46101983384433,0
6,5,34,1.31203546220427,0
6,5,35,1.35343042453225,0
6,5,36,1.45409854258323,0
6,5,37,1.31638877138082,0
6,5,38,1.40268798882865,0
6,5,39,1.53040073008321,0
6,5,40,1.42433974463187,0
6,5,41,1.3540181384399,0
6,5,42,1.34043857032061,0
6,5,43,1.37695414151799,0
6,5,44,1.52950952411374,0
6,5,45,1.55198563067742,0
6,5,46,1.47043359876129,0
6,5,47,1.50646677048704,0
6,5,48,1.43912297084812,0
6,5,49,1.32808314385105,0
6,5,50,1.44646996743517,0
6,5,51,1.38091742245203,0
6,5,52,1.35546938642763,0
6,5,53,1.51459195866038,0
6,5,54,1.37521529242312,0
6,5,55,1.52702502693807,0
6,5,56,1.39829894717256,0
6,5,57,1.43192463384719,0
6,5,58,1.3687194305819,0
6,5,59,1.61274880788188,0
6,5,60,1.45653071060325,0
6,5,61,1.35556992831691,0
6,5,62,1.40217937103071,0
6,5,63,1.37613945682091,0
6,5,64,1.44066960201414,0
6,5,65,1.48337267490048,0
6,5,66,1.41864296849965,0
6,5,67,1.35376122052555,0
6,5,68,1.3120769585872,0
6,5,69,1.39118849872532,0
6,5,70,1.47780149935101,0
6,5,71,1.43730051718322,0
6,5,72,1.42373135891149,0
6,5,73,1.34797589734104,0
6,5,74,1.43865205847011,0
6,5,75,1.41471214897698,0
6,5,76,1.41017008964651,0
6,5,77,1.54657904848867,0
6,5,78,1.35141575271958,0
6,5,79,1.41340719260682,0
6,5,80,1.47292287145223,0
6,5,81,1.38516827281245,0
6,5,82,1.42031684463746,0
6,5,83,1.38497075434123,0
6,5,84,1.49178174210354,0
6,5,85,1.33758206276417,0
6,5,86,1.33223851644079,0
6,5,87,1.39940512523151,0
6,5,88,1.35371513762964,0
6,5,89,1.40575762425015,0
6,5,90,1.40357815531899,0
6,5,91,1.45185057200499,0
6,5,92,1.28519476503599,0
6,5,93,1.30651471688617,0
6,5,94,1.38269870082923,0
6,5,95,1.33178640499624,0
6,5,96,1.37404273703808,0
6,5,97,1.31709035104141,0
6,5,98,1.40365164327988,0
6,5,99,1.42040233339802,0
6,5,100,1.40380646516486,0
6,6,1,1.48786546734631,0.005
6,6,2,1.31590189627115,0.005
6,6,3,1.54961728677149,0
6,6,4,1.38342096637405,0.005
6,6,5,1.38311085862581,0
6,6,6,1.51524812133752,0.005
6,6,7,1.37757515305247,0.005
6,6,8,1.44832066911786,0
6,6,9,1.46794925497783,0
6,6,10,1.30369406738463,0.005
6,6,11,1.35283492422682,0.005
6,6,12,1.4840753001861,0
6,6,13,1.40857558791999,0.005
6,6,14,1.38254116418554,0
6,6,15,1.29430883771791,0
6,6,16,1.32098919354904,0
6,6,17,1.3961686195,0.005
6,6,18,1.41897134241993,0.005
6,6,19,1.52701243350422,0
6,6,20,1.44329087060248,0
6,6,21,1.40358723643588,0.005
6,6,22,1.40305275779688,0
6,6,23,1.32790740659064,0
6,6,24,1.38286250330733,0.005
6,6,25,1.51684848496239,0
6,6,26,1.45289128707477,0
6,6,27,1.46902241769087,0
6,6,28,1.37344714159992,0.005
6,6,29,1.50190750463389,0.005
6,6,30,1.37735003400872,0.005
6,6,31,1.45036119718927,0
6,6,32,1.40383087193538,0
6,6,33,1.32437783424315,0
6,6,34,1.37200254915689,0
6,6,35,1.43612020514524,0.005
6,6,36,1.42644489890658,0
6,6,37,1.43127559021567,0.005
6,6,38,1.375962551462,0
6,6,39,1.30155794953311,0.005
6,6,40,1.40897980092351,0.005
6,6,41,1.43500954242259,0.005
6,6,42,1.43713263313753,0
6,6,43,1.38476251192951,0
6,6,44,1.40667501048668,0
6,6,45,1.36258815130313,0
6,6,46,1.31040079842657,0
6,6,47,1.3481236597573,0.005
6,6,48,1.5029722256184,0.005
6,6,49,1.44511420361737,0
6,6,50,1.43353801082986,0
6,6,51,1.33269218507227,0
6,6,52,1.36983292879843,0
6,6,53,1.5485576096425,0
6,6,54,1.36652710236951,0.005
6,6,55,1.6041153800738,0
6,6,56,1.44582981516972,0
6,6,57,1.4176248885816,0.005
6,6,58,1.38113394162349,0
6,6,59,1.42596046903216,0
6,6,60,1.27606918646096,0.005
6,6,61,1.53471919419616,0
6,6,62,1.41724106375441,0
6,6,63,1.39088797340408,0.005
6,6,64,1.4190875360786,0.005
6,6,65,1.49574730447843,0
6,6,66,1.47650787772708,0.005
6,6,67,1.34191037544463,0
6,6,68,1.33024345987024,0
6,6,69,1.40546721877288,0.005
6,6,70,1.36720499651785,0.005
6,6,71,1.33053349296211,0.005
6,6,72,1.315877216734,0
6,6,73,1.4563819644054,0
6,6,74,1.43310279399981,0.005
6,6,75,1.27892388827401,0.005
6,6,76,1.45687509582404,0
6,6,77,1.36196845811501,0.005
6,6,78,1.38708580216928,0
6,6,79,1.4536706820254,0.005
6,6,80,1.47770328531566,0.005
6,6,81,1.39504885122425,0.005
6,6,82,1.45050359699219,0.005
6,6,83,1.40886704737688,0
6,6,84,1.3580940358562,0
6,6,85,1.54116101309717,0
6,6,86,1.44363317249211,0
6,6,87,1.37285906003163,0
6,6,88,1.33165956473662,0
6,6,89,1.41149523896592,0
6,6,90,1.55309859550021,0.005
6,6,91,1.46268810575883,0
6,6,92,1.45633823528004,0.005
6,6,93,1.45163152253736,0.005
6,6,94,1.39901053803314,0
6,6,95,1.4711744506803,0.005
6,6,96,1.43339333074012,0.005
6,6,97,1.36043117070686,0
6,6,98,1.55177168012466,0.005
6,6,99,1.45547964340897,0.005
6,6,100,1.4160689697142,0.005
6,7,1,1.23762660545876,0
6,7,2,1.43192857529724,0
6,7,3,1.50769163938282,0
6,7,4,1.43918640584344,0
6,7,5,1.36348371349683,0
6,7,6,1.41553547341982,0
6,7,7,1.49604353469868,0.005
6,7,8,1.43812244999087,0
6,7,9,1.56360194900606,0
6,7,10,1.4404278011006,0
6,7,11,1.39996498685628,0
6,7,12,1.32016238529068,0
6,7,13,1.43842102216777,0
6,7,14,1.37525275714502,0
6,7,15,1.56538739447996,0
6,7,16,1.34390813703187,0
6,7,17,1.36178156736742,0
6,7,18,1.37781601413275,0
6,7,19,1.34695499569295,0.005
6,7,20,1.50946172562658,0
6,7,21,1.40741248581583,0
6,7,22,1.54229104820805,0.005
6,7,23,1.34237169020227,0
6,7,24,1.36772373367209,0
6,7,25,1.43811280871338,0
6,7,26,1.41360642536376,0
6,7,27,1.39320018791655,0
6,7,28,1.49861717293936,0.005
6,7,29,1.46675762096714,0
6,7,30,1.37440319293617,0
6,7,31,1.47673657798636,0
6,7,32,1.30234022367868,0
6,7,33,1.33241906945256,0
6,7,34,1.42424601654979,0.005
6,7,35,1.4469328477057,0
6,7,36,1.41237012139478,0
6,7,37,1.3829612956693,0
6,7,38,1.38904217291099,0
6,7,39,1.51475101475601,0.005
6,7,40,1.30965986945863,0
6,7,41,1.39002775891501,0
6,7,42,1.33454192732964,0
6,7,43,1.39590977156101,0
6,7,44,1.31478984020719,0
6,7,45,1.38543463006609,0
6,7,46,1.35444870586213,0
6,7,47,1.3957487072853,0
6,7,48,1.50569970846588,0
6,7,49,1.26645511293868,0
6,7,50,1.45612526815097,0
6,7,51,1.28707158517405,0
6,7,52,1.38101735315585,0
6,7,53,1.47133881915695,0
6,7,54,1.42777170036801,0
6,7,55,1.34119689869376,0
6,7,56,1.39837447864792,0
6,7,57,1.36311729178566,0
6,7,58,1.55830281864283,0
6,7,59,1.43911517190409,0
6,7,60,1.46277758640361,0
6,7,61,1.46044946254695,0
6,7,62,1.43227306711425,0
6,7,63,1.45194436928926,0
6,7,64,1.48634299894494,0
6,7,65,1.38652959562188,0
6,7,66,1.293350555235,0
6,7,67,1.45128874993643,0
6,7,68,1.3171866421169,0
6,7,69,1.51633061598132,0
6,7,70,1.3675752894789,0
6,7,71,1.33394372726738,0
6,7,72,1.35965716382201,0
6,7,73,1.37799789434287,0
6,7,74,1.42908941093574,0
6,7,75,1.47716051969136,0
6,7,76,1.3040616344003,0
6,7,77,1.50918601227361,0
6,7,78,1.32920405983178,0
6,7,79,1.37045731899542,0
6,7,80,1.3071694191049,0
6,7,81,1.38598816131123,0.005
6,7,82,1.43696124183856,0.005
6,7,83,1.44526748434805,0
6,7,84,1.48366300242341,0
6,7,85,1.48266713321182,0.005
6,7,86,1.32508495436683,0
6,7,87,1.39289053848232,0
6,7,88,1.38394060418383,0
6,7,89,1.3612138249459,0
6,7,90,1.50386357835711,0
6,7,91,1.36201612548826,0
6,7,92,1.42913875618406,0
6,7,93,1.36182103544001,0
6,7,94,1.34793416088008,0.005
6,7,95,1.40867344291559,0
6,7,96,1.32541802930884,0
6,7,97,1.36046589255869,0
6,7,98,1.48164304802526,0
6,7,99,1.365038521638,0
6,7,100,1.42579817294793,0
6,8,1,1.35316029112369,0
6,8,2,1.29065871209994,0
6,8,3,1.41106092225725,0
6,8,4,1.45246330577391,0
6,8,5,1.36995473715457,0
6,8,6,1.34050819528208,0
6,8,7,1.35171139795679,0
6,8,8,1.53258920919416,0
6,8,9,1.4242525375999,0
6,8,10,1.45914612288621,0
6,8,11,1.34703192694943,0
6,8,12,1.35277919968626,0
6,8,13,1.34607943787362,0
6,8,14,1.39560066040462,0
6,8,15,1.46456738862682,0
6,8,16,1.33571853430885,0
6,8,17,1.58221617437578,0
6,8,18,1.65294628869376,0
6,8,19,1.38981595520098,0
6,8,20,1.41861721802977,0
6,8,21,1.30570293288909,0
6,8,22,1.45792381605507,0
6,8,23,1.34608984964589,0
6,8,24,1.41021983564425,0
6,8,25,1.28561464509923,0
6,8,26,1.36526811464453,0
6,8,27,1.46431210299821,0
6,8,28,1.45188323668793,0
6,8,29,1.41376117827327,0
6,8,30,1.42410642044337,0
6,8,31,1.40676578984988,0
6,8,32,1.43948552886821,0
6,8,33,1.42200085476183,0
6,8,34,1.42707858553809,0
6,8,35,1.33620634928684,0
6,8,36,1.41810568259585,0
6,8,37,1.50086768747193,0
6,8,38,1.43721936701099,0
6,8,39,1.33762713348706,0
6,8,40,1.29018999212016,0
6,8,41,1.37093273660914,0
6,8,42,1.29838888948201,0
6,8,43,1.39674152157709,0
6,8,44,1.46780011193902,0
6,8,45,1.36899831176878,0
6,8,46,1.42274156352459,0
6,8,47,1.45168195831191,0
6,8,48,1.35469519890715,0
6,8,49,1.54919186003874,0
6,8,50,1.3745280748894,0
6,8,51,1.52128034548344,0
6,8,52,1.31198123237971,0
6,8,53,1.35356430584867,0
6,8,54,1.47659560479073,0
6,8,55,1.39837767829277,0
6,8,56,1.36073899029705,0
6,8,57,1.38126957808111,0.005
6,8,58,1.47585279795984,0
6,8,59,1.39564678350634,0
6,8,60,1.56509528160287,0
6,8,61,1.48961156456521,0
6,8,62,1.46808373834845,0
6,8,63,1.36159351254405,0
6,8,64,1.40289121805081,0
6,8,65,1.42136120550047,0
6,8,66,1.42941508166228,0
6,8,67,1.32404172324695,0
6,8,68,1.46468517471589,0
6,8,69,1.47891756966863,0
6,8,70,1.58461027620798,0
6,8,71,1.35862866065962,0
6,8,72,1.42454503670643,0
6,8,73,1.34371441601732,0
6,8,74,1.32961710725895,0
6,8,75,1.52950492047719,0
6,8,76,1.45720063929062,0
6,8,77,1.43649252559517,0
6,8,78,1.42851299533842,0
6,8,79,1.46397085952357,0
6,8,80,1.41243000400858,0
6,8,81,1.38651431282385,0
6,8,82,1.51535613880027,0
6,8,83,1.4123213204605,0
6,8,84,1.32832518492847,0
6,8,85,1.36317220381575,0
6,8,86,1.42929770060837,0
6,8,87,1.46913579695378,0
6,8,88,1.40107179720588,0
6,8,89,1.37701906175197,0
6,8,90,1.4336933216376,0
6,8,91,1.35667317972973,0
6,8,92,1.45139790667461,0
6,8,93,1.49260731092527,0
6,8,94,1.3955995066811,0
6,8,95,1.35154437160364,0
6,8,96,1.4057801475559,0
6,8,97,1.46429827664452,0
6,8,98,1.37692164659661,0
6,8,99,1.40433467529917,0
6,8,100,1.42078075601984,0
7,1,1,1.31582284844369,0
7,1,2,1.411940365422,0
7,1,3,1.61321016292672,0
7,1,4,1.45145522135915,0
7,1,5,1.4105364619787,0
7,1,6,1.45335191469486,0
7,1,7,1.41139581501059,0
7,1,8,1.46769687888105,0
7,1,9,1.32278634679631,0
7,1,10,1.47453463089504,0
7,1,11,1.34059453491862,0
7,1,12,1.4961858878594,0
7,1,13,1.36207717391347,0
7,1,14,1.43620210829107,0
7,1,15,1.40724949256044,0
7,1,16,1.44553850303644,0
7,1,17,1.45558953128426,0
7,1,18,1.49376573905054,0
7,1,19,1.50224207760299,0
7,1,20,1.50147861192531,0
7,1,21,1.3448069536892,0
7,1,22,1.33669214278328,0
7,1,23,1.42930206090827,0
7,1,24,1.42422403819467,0
7,1,25,1.42504054961165,0
7,1,26,1.4334163238562,0
7,1,27,1.32939800139805,0
7,1,28,1.58469530109112,0
7,1,29,1.32456005425775,0
7,1,30,1.36913094518984,0
7,1,31,1.35133185053232,0
7,1,32,1.30259788650965,0
7,1,33,1.35391358940955,0
7,1,34,1.28529441546256,0
7,1,35,1.45615430466552,0
7,1,36,1.40850474400732,0
7,1,37,1.42000358427527,0
7,1,38,1.44451535384126,0
7,1,39,1.29764242694648,0
7,1,40,1.43580907410457,0
7,1,41,1.39417612942918,0
7,1,42,1.36691169566654,0
7,1,43,1.39681182239967,0
7,1,44,1.38688060752969,0
7,1,45,1.40037845661714,0
7,1,46,1.27293880736265,0
7,1,47,1.39688631380475,0
7,1,48,1.38714161616315,0
7,1,49,1.52994137128067,0
7,1,50,1.35827725663331,0
7,1,51,1.42675681466103,0
7,1,52,1.34572122873646,0
7,1,53,1.19147140713878,0
7,1,54,1.48937433088496,0
7,1,55,1.28136843970147,0
7,1,56,1.40344771968492,0
7,1,57,1.39760801054824,0
7,1,58,1.52756797238372,0
7,1,59,1.36002009501344,0
7,1,60,1.45163897128598,0
7,1,61,1.42731182350044,0
7,1,62,1.34127304533526,0
7,1,63,1.38631466894606,0
