network,eta,condition,target,rawBias,cueDistance,biasRatio,goRms,convergence
7,0,1,6,2.02984693283947,3.22608479237268,0.629198258408635,3.02165034924944,-1.34003347229806
7,0,1,7,2.55638403903577,3.04439244924416,0.839702529044982,3.05226018183565,-1.30866490529736
7,0,1,8,1.95782070024305,2.47748056692099,0.790246642651259,3.01436666956001,-1.26925703891084
7,0,2,1,2.76292010880865,2.87238932939918,0.961889142439675,3.43921008459371,-1.62703655913335
7,0,2,2,2.46398506720757,2.82688803602809,0.871624569422135,3.29168057397318,-1.33344325032161
7,0,2,3,2.26352384242931,2.94048499348431,0.769779083193745,3.34176744454011,-1.46237374699154
7,0,2,4,1.90837769322324,2.83743645497474,0.672571077275539,3.44945846212656,-1.52605029836599
7,0,2,5,2.08997033260293,2.79089995193696,0.748851756994168,3.40398666918123,-1.62150001718045
7,0,2,6,2.50924763205047,2.89007981431446,0.868227797593081,3.40265027451844,-1.55542402010575
7,0,2,7,2.19338604379486,3.00368140101298,0.730232588268233,3.32370492925881,-1.38914810448855
7,0,2,8,2.29604621242675,2.79191455607443,0.822391289672957,3.35419300733367,-1.48419359823546
8,1,1,1,0.286998654745415,2.765275471087,0.103786641781695,1.3394255196087,-0.125386867877916
8,1,1,2,0.274857951100202,2.87702574138085,0.0955354507771215,1.3249872984443,-0.108043005199992
8,1,1,3,0.256431954372062,2.91211082025094,0.0880570727558935,1.36242096942575,-0.141159513577727
8,1,1,4,0.302219898416554,2.62965312439234,0.114927666928082,1.34932780032918,-0.116055135871081
8,1,1,5,0.302600260719418,2.7478067527872,0.110124287456707,1.34676720690508,-0.0865359917174293
8,1,1,6,0.269089187170245,2.96780487859701,0.0906694335300956,1.3809554278756,-0.102150772475286
8,1,1,7,0.301636514528051,2.83931576588567,0.106235635413366,1.35497959261385,-0.0811649973239348
8,1,1,8,0.234011507808692,2.92184124545534,0.0800904252319236,1.34433162637356,-0.134165734855402
8,1,2,1,0.32094243856197,2.8557238438431,0.112385670363021,1.40637005055753,-0.179279795367044
8,1,2,2,0.279443253623691,2.75254701166746,0.101521700606453,1.38146804522744,-0.156070714128955
8,1,2,3,0.245552521615539,2.81154094601486,0.087337345011315,1.42544047421033,-0.209112517429912
8,1,2,4,0.337927885744181,2.80298383974541,0.120560054950183,1.41479655274497,-0.164554641976715
8,1,2,5,0.295569560652252,2.85653534031002,0.103471347433137,1.41181398876595,-0.116527517942475
8,1,2,6,0.282158493126271,2.83645953872751,0.0994755924679443,1.45076171234142,-0.155082004063086
8,1,2,7,0.306587973976852,2.9195144057141,0.105013345156577,1.41797604090765,-0.123428126067942
8,1,2,8,0.258437646162998,2.8549426195903,0.090522886305885,1.39942139549264,-0.159416588416808
8,0.75,1,1,0.393552782983003,2.765275471087,0.142319558068586,1.51518953765948,-0.259269286433101
8,0.75,1,2,0.376062403404658,2.87702574138085,0.130712213657207,1.50656772584078,-0.244425923542428
8,0.75,1,3,0.367526489440038,2.91211082025094,0.126206216770407,1.54357540716131,-0.282500776171041
8,0.75,1,4,0.379863650922544,2.62965312439234,0.144453900554022,1.53289893695108,-0.252220282300842
8,0.75,1,5,0.409707900729769,2.7478067527872,0.1491036079281,1.52263447033813,-0.217175828987157
8,0.75,1,6,0.370130829993643,2.96780487859701,0.124715351963643,1.56721305678015,-0.23407911899355
8,0.75,1,7,0.415108617761033,2.83931576588567,0.146200229910514,1.52897009251002,-0.209239601228795
8,0.75,1,8,0.293913783915211,2.92184124545534,0.100591975820852,1.52723623915335,-0.269646103059181
8,0.75,2,1,0.474072375454105,2.8557238438431,0.166007779945599,1.60980757812753,-0.339495718362062
8,0.75,2,2,0.387266135611751,2.75254701166746,0.140693740731843,1.58834623661595,-0.308796180704918
8,0.75,2,3,0.346292314528194,2.81154094601486,0.123168156245078,1.63475943177756,-0.372224986795225
8,0.75,2,4,0.461972813179276,2.80298383974541,0.164814654522317,1.62426201753524,-0.320537756344122
8,0.75,2,5,0.405340305320559,2.85653534031002,0.141899279032399,1.61191419247348,-0.257620450504896
8,0.75,2,6,0.408502895284016,2.83645953872751,0.14401858715294,1.66210008388069,-0.300257321402804
8,0.75,2,7,0.441943933359882,2.9195144057141,0.151375835822185,1.62093227086211,-0.269565828405524
8,0.75,2,8,0.348466660359865,2.8549426195903,0.122057325414782,1.60365356271611,-0.305741462299103
8,0.5,1,1,0.632660457639429,2.765275471087,0.228787498480481,1.77612554816583,-0.470072141873211
8,0.5,1,2,0.605323354834139,2.87702574138085,0.210399005517277,1.78113530688332,-0.46567765421059
8,0.5,1,3,0.624593412238864,2.91211082025094,0.214481333572684,1.81563356670338,-0.486258556767934
8,0.5,1,4,0.543638464692828,2.62965312439234,0.206733907088393,1.80996830792609,-0.468370221632473
8,0.5,1,5,0.639174295383956,2.7478067527872,0.232612535337727,1.78364556639357,-0.395924761725906
8,0.5,1,6,0.59882428083663,2.96780487859701,0.20177346737152,1.8422517169143,-0.43295037918789
8,0.5,1,7,0.647280274804433,2.83931576588567,0.227970514087054,1.78817223494763,-0.388808968217578
8,0.5,1,8,0.433580522648173,2.92184124545534,0.148392909204964,1.80139154110133,-0.481399175090309
8,0.5,2,1,0.808542687274664,2.8557238438431,0.283130558656037,1.91826664767725,-0.59114966359233
8,0.5,2,2,0.633726754488897,2.75254701166746,0.230232854081208,1.90658952385505,-0.557436018891694
8,0.5,2,3,0.589670556167248,2.81154094601486,0.20973216022447,1.9546050079894,-0.608685009549209
8,0.5,2,4,0.730365351349857,2.80298383974541,0.260567093178887,1.9435671031408,-0.565462739858388
8,0.5,2,5,0.661750285022749,2.85653534031002,0.231661858225402,1.91322920332843,-0.460901825378925
8,0.5,2,6,0.696727537647236,2.83645953872751,0.245632813771707,1.97784639595603,-0.529534791276115
8,0.5,2,7,0.734614012725087,2.9195144057141,0.251621985932761,1.93205091209686,-0.496380558741007
8,0.5,2,8,0.550094651712158,2.8549426195903,0.192681508881289,1.9138926183581,-0.542028001509927
8,0.25,1,1,1.13614724193993,2.765275471087,0.410862228309327,2.19170278997606,-0.80632661635323
8,0.25,1,2,1.093785306118,2.87702574138085,0.380179186576562,2.22702192972213,-0.815241029129691
8,0.25,1,3,1.1859767185591,2.91211082025094,0.407256726053064,2.25802337555402,-0.845449269247143
8,0.25,1,4,0.889015606233814,2.62965312439234,0.338073336740658,2.26052034812172,-0.817641579807831
8,0.25,1,5,1.11418176970055,2.7478067527872,0.405480395799447,2.20143557448117,-0.696920991495031
8,0.25,1,6,1.08126700721113,2.96780487859701,0.364332242664917,2.2798088823652,-0.768873181064127
8,0.25,1,7,1.11743759069734,2.83931576588567,0.393558759516407,2.20741510962234,-0.712665723515792
8,0.25,1,8,0.742537708017244,2.92184124545534,0.254133488317407,2.24067998898638,-0.831774274604341
8,0.25,2,1,1.49187096034095,2.8557238438431,0.522414295611043,2.41394040674798,-0.981321155566876
8,0.25,2,2,1.15893581990792,2.75254701166746,0.421041244707335,2.42951516139405,-0.953956134420855
8,0.25,2,3,1.12496368128172,2.81154094601486,0.400123527589475,2.47537525670168,-1.01891774528402
8,0.25,2,4,1.28796425522052,2.80298383974541,0.459497567184512,2.46597141338114,-0.958626446286642
8,0.25,2,5,1.21451797256525,2.85653534031002,0.425171695034392,2.40291444501732,-0.810304746099815
8,0.25,2,6,1.30096471740655,2.83645953872751,0.458657950040844,2.48552315059181,-0.900091357286531
8,0.25,2,7,1.3389574857408,2.9195144057141,0.458623352952183,2.44730683607793,-0.893577636416687
8,0.25,2,8,0.978095730237182,2.8549426195903,0.34259733401491,2.41710149433878,-0.926298025123741
8,0,1,1,2.14579789826721,2.765275471087,0.775979796842345,2.89134168225048,-1.34454723949942
8,0,1,2,2.08733438967614,2.87702574138085,0.725518148709474,2.99668192852301,-1.40781598180492
8,0,1,3,2.40726929648996,2.91211082025094,0.826640689547153,3.0290194752179,-1.44890837984362
8,0,1,4,1.58098048095462,2.62965312439234,0.601212557766513,3.03636520164577,-1.40831244686661
8,0,1,5,2.0602490365395,2.7478067527872,0.749779450265095,2.91677048425424,-1.20610470080845
8,0,1,6,2.05395819546764,2.96780487859701,0.692079930955106,3.02906200748988,-1.35528325156403
8,0,1,7,2.05579945091797,2.83931576588567,0.724047489052948,2.94215868905338,-1.28358833709733
8,0,1,8,1.37952818300093,2.92184124545534,0.472143442134874,2.99051258813624,-1.37744891071037
8,0,2,1,2.84884105256218,2.8557238438431,0.997589826027556,3.24190854136184,-1.58356329740609
8,0,2,2,2.22497343173303,2.75254701166746,0.808332581533337,3.33229573397649,-1.5989474204824
8,0,2,3,2.26889649191296,2.81154094601486,0.806993935168878,3.37717246496944,-1.70557819522336
8,0,2,4,2.41017854982458,2.80298383974541,0.859861735786351,3.37994525122462,-1.6208795625311
8,0,2,5,2.31740854644507,2.85653534031002,0.811265491360439,3.25434965042209,-1.39337633375787
8,0,2,6,2.50946433423983,2.83645953872751,0.884717127100509,3.35709870398566,-1.55069691316699
8,0,2,7,2.55289923008698,2.9195144057141,0.874425974775265,3.3514520529136,-1.54806408479898
8,0,2,8,1.8443295914734,2.8549426195903,0.646012840614662,3.28269086186933,-1.53595289283543
9,1,1,1,0.279414513304201,2.52572006106715,0.110627665199818,1.35800772082903,-0.0694987350659668
9,1,1,2,0.276558198844943,3.14453103652248,0.0879489487089901,1.34612633720594,-0.11168046960177
9,1,1,3,0.293540945775296,3.14823950675468,0.0932397122726818,1.34201990675559,-0.0665529442249971
9,1,1,4,0.265041824731214,2.58713750537879,0.102445975206257,1.36966129017599,-0.114064834397172
9,1,1,5,0.309801131674338,2.53074651428162,0.122414919837311,1.37542131094382,-0.150651953476963
9,1,1,6,0.268613106649321,3.02303489396842,0.0888554436421688,1.34720733362633,-0.0510119965589229
9,1,1,7,0.273554144370544,3.09680997350996,0.0883341718447435,1.37146942729974,-0.103980247927519
9,1,1,8,0.289496466072767,2.55020013683288,0.113519116359352,1.33521888634423,-0.0620914120633899
9,1,2,1,0.293439297070583,2.6967848640581,0.108810792058888,1.42250970258892,-0.122422757052635
9,1,2,2,0.270129728435478,3.02694626863515,0.0892416661750918,1.42012390867342,-0.172489114115591
9,1,2,3,0.319101549188861,2.99877571924425,0.106410608549705,1.40614845401653,-0.12413185497516
9,1,2,4,0.312839508511055,2.90344849135997,0.107747566193097,1.43344224315238,-0.147417206359725
9,1,2,5,0.317779764371595,2.76189016097791,0.115058798811564,1.43405102937141,-0.182180779723657
9,1,2,6,0.308422736130474,2.88711191453908,0.106827426597944,1.40233024277526,-0.0829683375889118
9,1,2,7,0.290497387655926,2.8198033132122,0.103020443409936,1.43537854454426,-0.142577735684522
9,1,2,8,0.318998940856883,2.84206278155922,0.112242045786854,1.39913897550435,-0.117466440663637
9,0.75,1,1,0.400592365286137,2.52572006106715,0.158605211821013,1.5339518430708,-0.195116494557996
9,0.75,1,2,0.381264151755081,3.14453103652248,0.121246744690019,1.53044377239658,-0.236615291113537
9,0.75,1,3,0.419273890342016,3.14823950675468,0.133177253332361,1.51206355791865,-0.182201356415424
9,0.75,1,4,0.349431243557274,2.58713750537879,0.135064813072668,1.55193687332261,-0.238086151899167
9,0.75,1,5,0.399775696310126,2.53074651428162,0.157967498544044,1.55640348186142,-0.272190682642968
9,0.75,1,6,0.365597182276126,3.02303489396842,0.120937136056738,1.52282454403932,-0.169296354933276
9,0.75,1,7,0.366337825939802,3.09680997350996,0.118295222849787,1.55347327938739,-0.225607238715076
9,0.75,1,8,0.388341708493077,2.55020013683288,0.152278914460166,1.51147498318498,-0.190593390709945
9,0.75,2,1,0.415386519188712,2.6967848640581,0.154030276839971,1.62514917936987,-0.272476838500525
9,0.75,2,2,0.373336521028275,3.02694626863515,0.123337676950775,1.63502773354148,-0.318247465042143
9,0.75,2,3,0.454128187682489,2.99877571924425,0.15143786338144,1.60322023255304,-0.268420908080364
9,0.75,2,4,0.421169531009692,2.90344849135997,0.145058378773724,1.64224871359502,-0.29805696039612
9,0.75,2,5,0.422957676860776,2.76189016097791,0.153140658103151,1.63716902618097,-0.316826206300809
9,0.75,2,6,0.429665873304412,2.88711191453908,0.148822036007914,1.59975803800133,-0.217620885512588
9,0.75,2,7,0.388823551590996,2.8198033132122,0.137890309501078,1.64310532157684,-0.283310411545609
9,0.75,2,8,0.448968494329703,2.84206278155922,0.15797275740805,1.60263490278599,-0.264765025425629
9,0.5,1,1,0.660324183381788,2.52572006106715,0.261439972529178,1.79483998027946,-0.38355083444861
9,0.5,1,2,0.609603726880002,3.14453103652248,0.193861571025917,1.80591390977497,-0.435427144079417
9,0.5,1,3,0.70999388781507,3.14823950675468,0.225520925676636,1.76465867720178,-0.374962842270231
9,0.5,1,4,0.548898070883784,2.58713750537879,0.212164243200292,1.81778441107918,-0.432930280401536
9,0.5,1,5,0.585080135295467,2.53074651428162,0.231188754777974,1.8214596451464,-0.460543825216677
9,0.5,1,6,0.586574211879186,3.02303489396842,0.19403487966663,1.78305303649844,-0.355315636686873
9,0.5,1,7,0.592921528280929,3.09680997350996,0.191462031365426,1.82413784576955,-0.413157943091036
9,0.5,1,8,0.605689287721989,2.55020013683288,0.23750657016049,1.77465987582042,-0.38340948531559
9,0.5,2,1,0.670108469317034,2.6967848640581,0.24848421475811,1.93000084999835,-0.482953124228637
9,0.5,2,2,0.606138167029376,3.02694626863515,0.200247415459635,1.96022953770875,-0.556563869267961
9,0.5,2,3,0.748734679196229,2.99877571924425,0.249680119253775,1.90118399348815,-0.503528829486716
9,0.5,2,4,0.650535988214156,2.90344849135997,0.224056321353732,1.95330293420488,-0.524851015089464
9,0.5,2,5,0.652211471731413,2.76189016097791,0.236146781268261,1.9388900730774,-0.535618980985673
9,0.5,2,6,0.682894083488027,2.88711191453908,0.236531905829168,1.89757525875976,-0.433979939804799
9,0.5,2,7,0.609959785891917,2.8198033132122,0.216312883609275,1.95459642843002,-0.506191365504356
9,0.5,2,8,0.725121224693916,2.84206278155922,0.255139059347626,1.91154529745867,-0.496110014184749
9,0.25,1,1,1.19286424965081,2.52572006106715,0.47228680170787,2.21197736002669,-0.693147822910494
9,0.25,1,2,1.08266736522949,3.14453103652248,0.344301694801147,2.24875970820823,-0.771826153338903
9,0.25,1,3,1.33091609900126,3.14823950675468,0.422749316291128,2.17023948083119,-0.696244253304901
9,0.25,1,4,0.985109748664022,2.58713750537879,0.380772087535327,2.23430789252117,-0.745850073148174
9,0.25,1,5,0.969909650128539,2.53074651428162,0.383250414316528,2.23894005930424,-0.773280249405468
9,0.25,1,6,1.05540987018334,3.02303489396842,0.349122622530458,2.19896267849088,-0.672381668367104
9,0.25,1,7,1.08900472883714,3.09680997350996,0.35165371403233,2.25874892779738,-0.724940284591169
9,0.25,1,8,1.06309247101028,2.55020013683288,0.41686629047497,2.19701905298424,-0.69599830100043
9,0.25,2,1,1.18755236101239,2.6967848640581,0.440358582859061,2.42192461802974,-0.844919440844568
9,0.25,2,2,1.09492125843978,3.02694626863515,0.361724709085596,2.48480976119355,-0.953920110182747
9,0.25,2,3,1.36161621834179,2.99877571924425,0.454057370680909,2.3859206826996,-0.882363174520599
9,0.25,2,4,1.13102702475102,2.90344849135997,0.389546096001604,2.45050089836656,-0.885935852617461
9,0.25,2,5,1.13884962659519,2.76189016097791,0.412344286056602,2.41990342874315,-0.866523741398501
9,0.25,2,6,1.1957800107804,2.88711191453908,0.414178613845423,2.38179583455232,-0.805895294939328
9,0.25,2,7,1.07932466057245,2.8198033132122,0.38276593814727,2.45571332704872,-0.862060869732491
9,0.25,2,8,1.29008287058248,2.84206278155922,0.453924831975287,2.41474114356531,-0.880569255264718
9,0,1,1,2.24862503002388,2.52572006106715,0.890290679749285,2.92313755786219,-1.22688897166129
9,0,1,2,2.02801498354883,3.14453103652248,0.644934001284846,3.00631340174763,-1.33448545610624
9,0,1,3,2.6003353088729,3.14823950675468,0.825964893488497,2.87161570248736,-1.26557997794542
9,0,1,4,1.87687993352401,2.58713750537879,0.72546585932208,2.93518619283521,-1.25005238948879
9,0,1,5,1.74971277653985,2.53074651428162,0.691382075077766,2.9454461632194,-1.27593349813383
9,0,1,6,1.99933290777797,3.02303489396842,0.661366136317861,2.91220412789963,-1.18105758530549
9,0,1,7,2.09770711002079,3.09680997350996,0.677376761236411,3.01106017008822,-1.27421674622471
9,0,1,8,1.98333689901075,2.55020013683288,0.777718136849402,2.92114289579296,-1.22329378218738
9,0,2,1,2.2093583829887,2.6967848640581,0.819256445864233,3.26135388830034,-1.46406637511333
9,0,2,2,2.07114401198912,3.02694626863515,0.684235473040953,3.38138631511994,-1.61991707838827
9,0,2,3,2.58889184401838,2.99877571924425,0.863316261834626,3.22264890498939,-1.52676291555467
9,0,2,4,2.1075654885628,2.90344849135997,0.725883546697818,3.29573911658017,-1.48615758532305
9,0,2,5,2.12753087289793,2.76189016097791,0.770316974569556,3.23774159165651,-1.43476808684014
9,0,2,6,2.20516492580458,2.88711191453908,0.763796136443373,3.22282015030032,-1.38756103817376
9,0,2,7,2.02430397511185,2.8198033132122,0.717888359669259,3.31024802276387,-1.47729149952289
9,0,2,8,2.38708228339952,2.84206278155922,0.839911876292159,3.28575429244108,-1.5268979339586
10,1,1,1,0.267694237329272,2.63206815634521,0.101704903303485,1.36841760456529,-0.144342646125184
10,1,1,2,0.279791710335337,3.51689142276772,0.0795565391993669,1.33129907134281,-0.0893956113001858
10,1,1,3,0.266979538075455,3.4534655445658,0.0773077173147305,1.34915513649332,-0.152396081477103
10,1,1,4,0.261369264397625,2.38345182213618,0.109659973812003,1.36544500450017,-0.100330020749552
10,1,1,5,0.309567538035709,2.54766426526411,0.121510334880651,1.32700170994885,-0.0853403638612927
10,1,1,6,0.273746059256831,3.00188026509269,0.0911915316676958,1.38197681963251,-0.15417699210849
10,1,1,7,0.256824636692869,2.50490615217493,0.102528646220888,1.39203265820968,-0.159846696822922
10,1,1,8,0.273632851981823,2.45763335152708,0.11133998153622,1.35433087611419,-0.121913012635012
10,1,2,1,0.296374494569381,2.89414198606476,0.102404960087106,1.42463808555984,-0.182299744573001
10,1,2,2,0.313119541247944,3.15405935874004,0.0992750946111003,1.39766931080919,-0.130815863901018
10,1,2,3,0.289020930359124,3.11732735744171,0.0927143341776959,1.41242657827693,-0.186065880855079
10,1,2,4,0.297485689810036,2.78712574544903,0.106735654211435,1.42469014953756,-0.146287890978497
10,1,2,5,0.33237780528318,2.70900682041048,0.122693602237892,1.38189530309295,-0.108293533216553
10,1,2,6,0.301273475046973,2.95489257516781,0.101957505182693,1.4379855556699,-0.190218721511894
10,1,2,7,0.282825597980737,2.80524108220206,0.100820424944983,1.4538588821211,-0.186725575188674
10,1,2,8,0.278313052196155,2.72115092448781,0.102277697900399,1.40840720653639,-0.157715198973076
10,0.75,1,1,0.36138890669223,2.63206815634521,0.137302260133735,1.55197991751878,-0.266869129375756
10,0.75,1,2,0.383677418449103,3.51689142276772,0.109095610960647,1.50725297706732,-0.214426381679996
10,0.75,1,3,0.344473782981115,3.4534655445658,0.0997472766228004,1.5370873645927,-0.292067710301229
10,0.75,1,4,0.34376521240818,2.38345182213618,0.144229981581956,1.54571992149217,-0.219487946348269
10,0.75,1,5,0.417621919500857,2.54766426526411,0.163923451451152,1.5093134308596,-0.212427279366519
10,0.75,1,6,0.375177965867478,3.00188026509269,0.124980989491896,1.56971073369998,-0.286001865929791
10,0.75,1,7,0.324196845470031,2.50490615217493,0.129424747186054,1.57675915587828,-0.288326388230544
10,0.75,1,8,0.365228121200203,2.45763335152708,0.148609686214286,1.53395820820216,-0.250137491014637
10,0.75,2,1,0.426169236026193,2.89414198606476,0.14725235944822,1.63079443982139,-0.334150151702235
10,0.75,2,2,0.452168347658675,3.15405935874004,0.143360760286802,1.59830037226497,-0.275858268053849
10,0.75,2,3,0.396828625487766,3.11732735744171,0.127297707294184,1.62243753126411,-0.332306274469587
10,0.75,2,4,0.391226321170826,2.78712574544903,0.140369095943964,1.63037623677686,-0.285099077393852
10,0.75,2,5,0.458420050382745,2.70900682041048,0.169220707356242,1.58389300220881,-0.244911833290695
10,0.75,2,6,0.446258149476378,2.95489257516781,0.151023476530627,1.65006864274586,-0.351261169747754
10,0.75,2,7,0.391064203474421,2.80524108220206,0.139404846861662,1.66039707268728,-0.337686852801359
10,0.75,2,8,0.377465258632063,2.72115092448781,0.138715296985268,1.60712331918016,-0.299809387692806
10,0.5,1,1,0.566305222931697,2.63206815634521,0.215155987342686,1.82283004116565,-0.481535379882534
10,0.5,1,2,0.608652495603416,3.51689142276772,0.173065478127391,1.77068845860743,-0.407825150625853
10,0.5,1,3,0.513195084713029,3.4534655445658,0.148602925985628,1.81741871567222,-0.505007781726919
10,0.5,1,4,0.541988227440202,2.38345182213618,0.227396342735572,1.80992303465671,-0.408842339874035
10,0.5,1,5,0.646683575330796,2.54766426526411,0.253833907453169,1.782338664793,-0.412701918797959
10,0.5,1,6,0.585186912691435,3.00188026509269,0.194940124526708,1.84693729512907,-0.505850360691371
10,0.5,1,7,0.485650095588211,2.50490615217493,0.193879557190809,1.848234452145,-0.500321671497852
10,0.5,1,8,0.557925899779952,2.45763335152708,0.227017548990079,1.79825601913768,-0.446742981549556
10,0.5,2,1,0.706136099771792,2.89414198606476,0.24398806387932,1.94004203368658,-0.57329910166143
10,0.5,2,2,0.739952605368678,3.15405935874004,0.234603259231072,1.90131326608811,-0.497528784497944
10,0.5,2,3,0.629058977146363,3.11732735744171,0.20179432732487,1.93758328925906,-0.561458986797782
10,0.5,2,4,0.588398370946893,2.78712574544903,0.211112961769903,1.93731531033706,-0.501655310002177
10,0.5,2,5,0.715659115754258,2.70900682041048,0.26417767218682,1.88914286279455,-0.472349903580394
10,0.5,2,6,0.74879364923362,2.95489257516781,0.253408078360039,1.96936631112325,-0.589931266294792
10,0.5,2,7,0.641915959695236,2.80524108220206,0.228827377357294,1.96839175641269,-0.576466220649687
10,0.5,2,8,0.589511508410976,2.72115092448781,0.216640504246172,1.90389936681781,-0.512327347728642
10,0.25,1,1,0.989963367762788,2.63206815634521,0.376116159977185,2.25167646190473,-0.817516992861824
10,0.25,1,2,1.07714797916055,3.51689142276772,0.306278428781535,2.19713138726066,-0.727186598196212
10,0.25,1,3,0.869859901986192,3.4534655445658,0.251880289744011,2.26128707764749,-0.830995620286603
10,0.25,1,4,0.981149848501055,2.38345182213618,0.411650799646412,2.22601830220921,-0.71170135253486
10,0.25,1,5,1.13995563340526,2.54766426526411,0.447451278784208,2.22405506139691,-0.749408521221157
10,0.25,1,6,1.0063244836621,3.00188026509269,0.335231386595969,2.28896264234601,-0.850709846790187
10,0.25,1,7,0.847382402754151,2.50490615217493,0.338289082015466,2.27682656896418,-0.835047694188824
10,0.25,1,8,0.960406688170271,2.45763335152708,0.390785178583904,2.21804982122795,-0.761657007657252
10,0.25,2,1,1.27886103455676,2.89414198606476,0.441879161670177,2.43652338146107,-0.949246394784043
10,0.25,2,2,1.31802668368749,3.15405935874004,0.417882650190201,2.39153495696827,-0.866825141440522
10,0.25,2,3,1.10894214373503,3.11732735744171,0.355734902556113,2.44177990313634,-0.919160758336453
10,0.25,2,4,0.999488503806006,2.78712574544903,0.358609045694485,2.42757965955972,-0.8416639975881
10,0.25,2,5,1.23684337251812,2.70900682041048,0.456567094331165,2.38193317743998,-0.839014848426911
10,0.25,2,6,1.35360369246373,2.95489257516781,0.458088968729043,2.48374472502797,-0.981385569142272
10,0.25,2,7,1.1783171351837,2.80524108220206,0.420041308627472,2.46073901239217,-0.946510098639118
10,0.25,2,8,1.02908410689314,2.72115092448781,0.378179724480677,2.38149713645678,-0.860938548898179
10,0,1,1,1.83411578443417,2.63206815634521,0.696834456969743,2.97770362411707,-1.37783377647274
10,0,1,2,2.02918011303804,3.51689142276772,0.576981165782229,2.93300520086443,-1.27800459952779
10,0,1,3,1.59152536320863,3.4534655445658,0.460848774273417,3.00396468250975,-1.36931943740985
10,0,1,4,1.8827290169235,2.38345182213618,0.789916959695915,2.93011311793787,-1.22314798561572
10,0,1,5,2.20051364020453,2.54766426526411,0.863737687185563,2.99801977561993,-1.3268698578651
10,0,1,6,1.83003051301121,3.00188026509269,0.609628083535404,3.05123987280128,-1.40406353354234
10,0,1,7,1.60299037818196,2.50490615217493,0.639940293487693,3.00293425624008,-1.41048939127959
10,0,1,8,1.77687356951125,2.45763335152708,0.72300189465087,2.9360793182638,-1.28334209235282
10,0,2,1,2.41616936697917,2.89414198606476,0.834848248155404,3.27181161008886,-1.58446132843581
10,0,2,2,2.44545597110674,3.15405935874004,0.77533606472252,3.22369541811445,-1.45455658803166
10,0,2,3,2.0652425720336,3.11732735744171,0.662504233667806,3.29558839447702,-1.48966649178799
10,0,2,4,1.82921110591902,2.78712574544903,0.656307347777851,3.25660274409576,-1.39015930702885
10,0,2,5,2.27503421549992,2.70900682041048,0.839803797598115,3.22526263617808,-1.42955424535521
10,0,2,6,2.52813143086299,2.95489257516781,0.85557473463123,3.36150602913649,-1.63068614598716
10,0,2,7,2.26469048438009,2.80524108220206,0.80730690091076,3.29744180366505,-1.61916450810941
10,0,2,8,1.9007325850379,2.72115092448781,0.698503184050943,3.21197869776424,-1.42942053953439
