network,source,amplitude,PR,observed,expected,deficit,normalizedResidualVariance,rawResidualVariance,rateMax,stateMax,inputMax,boundsPass,numericalRank
9,2,0,3.23556399982349,0.994053121403079,0.546729004318698,-0.44732411708438,0.000476319492762618,3.51498842900943e-05,2.36864676286575,16.0924393554186,14.2620919894901,1,59
9,2,0.05,3.23939767453066,0.998521301131239,0.546729004318698,-0.451792296812541,0.032159508926853,0.00238209735834935,2.41123566851764,16.2583055313898,14.2620919894901,1,77
9,2,0.1,3.26348969540811,1,0.546729004318698,-0.453270995681301,0.127135418423788,0.00941485945907065,2.46383002319683,16.4814522839357,14.2620919894901,1,77
9,2,0.2,3.37284935249305,0.994223232176363,0.546729004318698,-0.447494227857665,0.506490232854148,0.0374886500379957,2.76852724035759,17.0947551294782,14.826691728478,1,77
9,2,0.4,3.81046950333881,0.953068785734468,0.546729004318698,-0.40633978141577,1.96138775868362,0.144787169446578,3.48757574995035,19.4982840317003,16.5351626405421,1,77
10,1,0,3.38277250124676,0.999977140146703,0.515562706561063,-0.484414433585639,0.134738197843171,0.00954130527519075,2.18108696871013,15.8149223391931,29.2559348935815,1,77
10,1,0.05,3.38332806346806,0.999994275081937,0.515562706561063,-0.484431568520874,0.134841601853203,0.00954835621405995,2.1893155385048,15.884909180722,29.2851494959081,1,77
10,1,0.1,3.38395520287261,1,0.515562706561063,-0.484437293438937,0.135193514591588,0.00957302957005697,2.19754410829947,16.1316242146853,29.3182415534556,1,77
10,1,0.2,3.38546138848214,0.999976814246344,0.515562706561063,-0.484414107685281,0.136640885645648,0.00967514782603998,2.23916902379508,16.6628146893234,29.3946152676323,1,77
10,1,0.4,3.38968383372697,0.999788456042806,0.515562706561063,-0.484225749481742,0.142468163924594,0.0100877617152806,2.74088446703475,18.0633779995526,29.5877283023142,1,77
10,2,0,3.34326412087417,0.995216164121252,0.515562706561063,-0.479653457560189,0.000498031504060848,3.53406934198544e-05,2.02177420836888,15.9597028585266,29.3182415534556,1,62
10,2,0.05,3.35388091402279,0.998791744825891,0.515562706561063,-0.483229038264828,0.0341737087620486,0.0024202274132962,2.09071619816131,15.9739922149665,29.3182415534556,1,77
10,2,0.1,3.38395520287261,1,0.515562706561063,-0.484437293438937,0.135193514591588,0.00957302957005697,2.19754410829947,16.1316242146853,29.3182415534556,1,77
10,2,0.2,3.49617475821554,0.995144711460302,0.515562706561063,-0.479582004899239,0.538390098787089,0.0380946660174687,2.46513098341667,17.0297808016731,29.3182415534556,1,77
10,2,0.4,3.9128543936843,0.957344212525223,0.515562706561063,-0.44178150596416,2.08145645727981,0.146842554523784,3.20826125141137,19.5729872554306,29.3182415534556,1,77
