network,policy,target,trial,MOms,peakMs,peakMps,nearZero,boundaryPeak,missingWindow,numberLargePeaks
6,1,6,1,54,197,0.389042735613706,0,0,0,1
6,1,6,2,58,202,0.409149206490315,0,0,0,1
6,1,6,3,57,206,0.450693975418491,0,0,0,1
6,1,6,4,57,204,0.409974025601603,0,0,0,1
6,1,6,5,57,203,0.433867408486298,0,0,0,1
6,1,6,6,55,204,0.434889375105638,0,0,0,1
6,1,6,7,59,209,0.427684880975153,0,0,0,1
6,1,6,8,57,207,0.434424699113469,0,0,0,1
6,1,6,9,59,206,0.431963232505841,0,0,0,1
6,1,6,10,58,202,0.428907812429263,0,0,0,1
6,1,6,11,56,201,0.379727355078009,0,0,0,1
6,1,6,12,57,197,0.374994475165227,0,0,0,1
6,1,6,13,57,203,0.399946363809254,0,0,0,1
6,1,6,14,54,200,0.398618189365621,0,0,0,1
6,1,6,15,54,199,0.416370953020787,0,0,0,1
6,1,6,16,56,206,0.429695927282041,0,0,0,1
6,1,6,17,53,207,0.441127666908828,0,0,0,1
6,1,6,18,56,206,0.44659608930492,0,0,0,1
6,1,6,19,53,198,0.403705803865615,0,0,0,1
6,1,6,20,55,200,0.386574747008651,0,0,0,1
6,1,6,21,55,201,0.433721428044755,0,0,0,1
6,1,6,22,54,204,0.454359819203081,0,0,0,1
6,1,6,23,59,206,0.403833875519337,0,0,0,1
6,1,6,24,57,202,0.411081619983259,0,0,0,1
6,1,6,25,56,200,0.396634780071418,0,0,0,1
6,1,6,26,55,201,0.424497230584506,0,0,0,1
6,1,6,27,54,199,0.406406999006676,0,0,0,1
6,1,6,28,54,197,0.389992061700846,0,0,0,1
6,1,6,29,56,211,0.452397509926327,0,0,0,1
6,1,6,30,53,194,0.379034507700168,0,0,0,1
6,1,7,1,54,200,0.427202808244673,0,0,0,1
6,1,7,2,56,199,0.400419612143958,0,0,0,1
6,1,7,3,56,207,0.431810342310864,0,0,0,1
6,1,7,4,51,197,0.408845068441911,0,0,0,1
6,1,7,5,53,202,0.418751820224828,0,0,0,1
6,1,7,6,53,197,0.439627551764378,0,0,0,1
6,1,7,7,55,201,0.398292544300964,0,0,0,1
6,1,7,8,53,196,0.407754137095973,0,0,0,1
6,1,7,9,52,196,0.413809476536304,0,0,0,1
6,1,7,10,54,198,0.411250543940742,0,0,0,1
6,1,7,11,50,195,0.413382252640658,0,0,0,1
6,1,7,12,52,199,0.410333645170716,0,0,0,1
6,1,7,13,56,204,0.421927040018633,0,0,0,1
6,1,7,14,58,201,0.39259636657446,0,0,0,1
6,1,7,15,53,199,0.395251796811161,0,0,0,1
6,1,7,16,52,201,0.414399399573508,0,0,0,1
6,1,7,17,55,203,0.433382940860228,0,0,0,1
6,1,7,18,53,195,0.415102964366843,0,0,0,1
6,1,7,19,52,197,0.40113640147878,0,0,0,1
6,1,7,20,57,207,0.455856586776723,0,0,0,1
6,1,7,21,52,196,0.399458112668904,0,0,0,1
6,1,7,22,52,195,0.403280878400234,0,0,0,1
6,1,7,23,55,205,0.42286378759951,0,0,0,1
6,1,7,24,52,197,0.402321124414254,0,0,0,1
6,1,7,25,51,194,0.405214282723089,0,0,0,1
6,1,7,26,56,199,0.386798955326161,0,0,0,1
6,1,7,27,56,202,0.417186940495827,0,0,0,1
6,1,7,28,53,201,0.433664689379768,0,0,0,1
6,1,7,29,57,202,0.427072189412403,0,0,0,1
6,1,7,30,52,197,0.426757932134113,0,0,0,1
6,1,8,1,61,205,0.430596363392154,0,0,0,1
6,1,8,2,61,207,0.43129035129581,0,0,0,1
6,1,8,3,52,197,0.389577647782721,0,0,0,1
6,1,8,4,58,204,0.426427949209421,0,0,0,1
6,1,8,5,58,202,0.412871758868306,0,0,0,1
6,1,8,6,56,199,0.411745111218381,0,0,0,1
6,1,8,7,50,192,0.44046195041448,0,0,0,1
6,1,8,8,56,201,0.393963440079604,0,0,0,1
6,1,8,9,55,195,0.412876820735021,0,0,0,1
6,1,8,10,53,198,0.437431994697205,0,0,0,1
6,1,8,11,57,203,0.430507157113079,0,0,0,1
6,1,8,12,56,200,0.400138301264615,0,0,0,1
6,1,8,13,59,208,0.478047711626401,0,0,0,1
6,1,8,14,52,197,0.413385472543674,0,0,0,1
6,1,8,15,57,200,0.384914984408846,0,0,0,1
6,1,8,16,57,199,0.431434513258476,0,0,0,1
6,1,8,17,61,204,0.405461154034396,0,0,0,1
6,1,8,18,56,207,0.480278452449537,0,0,0,1
6,1,8,19,58,202,0.450507046588532,0,0,0,1
6,1,8,20,58,203,0.474510805755542,0,0,0,1
6,1,8,21,59,203,0.451261186558663,0,0,0,1
6,1,8,22,55,198,0.365176926883413,0,0,0,1
6,1,8,23,56,198,0.399596773587537,0,0,0,1
6,1,8,24,53,197,0.394261370064836,0,0,0,1
6,1,8,25,54,198,0.393834497088213,0,0,0,1
6,1,8,26,55,194,0.394943588222769,0,0,0,1
6,1,8,27,57,199,0.408071731029317,0,0,0,1
6,1,8,28,52,197,0.43740649414807,0,0,0,1
6,1,8,29,56,195,0.405702660003918,0,0,0,1
6,1,8,30,58,198,0.391481585808932,0,0,0,1
6,2,1,1,52,194,0.373571382551404,0,0,0,1
6,2,1,2,58,192,0.32670983018586,0,0,0,1
6,2,1,3,52,197,0.436666163258651,0,0,0,1
6,2,1,4,60,208,0.491782584352822,0,0,0,1
6,2,1,5,50,187,0.383161755842158,0,0,0,1
6,2,1,6,56,198,0.451937933113175,0,0,0,1
6,2,1,7,53,200,0.479874919438964,0,0,0,1
6,2,1,8,55,196,0.397534921745247,0,0,0,1
6,2,1,9,51,192,0.382189780131584,0,0,0,1
6,2,1,10,59,205,0.39663768539667,0,0,0,1
6,2,1,11,65,199,0.36432318659386,0,0,0,1
6,2,1,12,53,196,0.429196674855701,0,0,0,1
6,2,1,13,57,196,0.443400647404017,0,0,0,1
6,2,1,14,57,207,0.496398257005352,0,0,0,1
6,2,1,15,57,190,0.364237341442416,0,0,0,1
6,2,1,16,62,204,0.395295871091858,0,0,0,1
6,2,1,17,55,193,0.420741946117339,0,0,0,1
6,2,1,18,51,203,0.519602324780008,0,0,0,1
6,2,1,19,56,202,0.451496785054302,0,0,0,1
6,2,1,20,54,197,0.428008218705002,0,0,0,1
6,2,1,21,53,202,0.489938306079333,0,0,0,1
6,2,1,22,58,200,0.363115210352409,0,0,0,1
6,2,1,23,55,198,0.462770452469307,0,0,0,1
6,2,1,24,55,199,0.404957633389177,0,0,0,1
6,2,1,25,54,199,0.41336058651726,0,0,0,1
6,2,1,26,57,202,0.431581465201895,0,0,0,1
6,2,1,27,69,207,0.327797749351424,0,0,0,1
6,2,1,28,58,202,0.424476735476554,0,0,0,1
6,2,1,29,57,196,0.357335843087783,0,0,0,1
6,2,1,30,57,194,0.391793414519177,0,0,0,1
6,2,2,1,54,204,0.408309449549354,0,0,0,1
6,2,2,2,56,199,0.45230911872316,0,0,0,1
6,2,2,3,57,196,0.404103607760684,0,0,0,1
6,2,2,4,55,199,0.421353067190668,0,0,0,1
6,2,2,5,56,195,0.395999273051049,0,0,0,1
6,2,2,6,55,197,0.408510498006279,0,0,0,1
6,2,2,7,54,203,0.390896053088222,0,0,0,1
6,2,2,8,55,198,0.42566777918465,0,0,0,1
6,2,2,9,56,201,0.424801813082324,0,0,0,1
6,2,2,10,54,196,0.407346718338234,0,0,0,1
6,2,2,11,57,204,0.402801781667471,0,0,0,1
6,2,2,12,57,197,0.397044552823408,0,0,0,1
6,2,2,13,50,190,0.429385703663503,0,0,0,1
6,2,2,14,55,198,0.437721612967571,0,0,0,1
6,2,2,15,52,197,0.391021214977442,0,0,0,1
6,2,2,16,55,198,0.412851881782128,0,0,0,1
6,2,2,17,59,205,0.402927463193088,0,0,0,1
6,2,2,18,57,200,0.394455925437373,0,0,0,1
6,2,2,19,53,192,0.391666036464895,0,0,0,1
6,2,2,20,58,199,0.388559531698866,0,0,0,1
6,2,2,21,57,201,0.418525174785382,0,0,0,1
6,2,2,22,58,199,0.373121355263693,0,0,0,1
6,2,2,23,48,196,0.415631878006857,0,0,0,1
6,2,2,24,58,204,0.419091389818228,0,0,0,1
6,2,2,25,60,203,0.41007529651623,0,0,0,1
6,2,2,26,57,204,0.422360957577679,0,0,0,1
6,2,2,27,57,199,0.384115409220306,0,0,0,1
6,2,2,28,57,204,0.417434457536856,0,0,0,1
6,2,2,29,58,195,0.384764439992033,0,0,0,1
6,2,2,30,57,197,0.445941130576398,0,0,0,1
6,2,3,1,53,201,0.39069943454752,0,0,0,1
6,2,3,2,57,202,0.404372322511246,0,0,0,1
6,2,3,3,58,210,0.47109422425526,0,0,0,1
6,2,3,4,51,194,0.421910609671171,0,0,0,1
6,2,3,5,55,206,0.454498591172744,0,0,0,1
6,2,3,6,51,196,0.402713729764788,0,0,0,1
6,2,3,7,56,206,0.403294837875071,0,0,0,1
6,2,3,8,57,209,0.429311926671146,0,0,0,1
6,2,3,9,55,201,0.414133591460711,0,0,0,1
6,2,3,10,54,200,0.362163619620737,0,0,0,1
6,2,3,11,56,207,0.441828352281693,0,0,0,1
6,2,3,12,55,202,0.427158444552049,0,0,0,1
6,2,3,13,55,200,0.401398872556383,0,0,0,1
6,2,3,14,53,204,0.471871891616997,0,0,0,1
6,2,3,15,56,205,0.444178668940625,0,0,0,1
6,2,3,16,50,199,0.405222554676272,0,0,0,1
6,2,3,17,60,210,0.516495652330878,0,0,0,1
6,2,3,18,60,202,0.409842152938194,0,0,0,1
6,2,3,19,51,194,0.423427546078496,0,0,0,1
6,2,3,20,57,202,0.428363613827459,0,0,0,1
6,2,3,21,51,198,0.417971704926842,0,0,0,1
6,2,3,22,59,204,0.410502227754154,0,0,0,1
6,2,3,23,55,204,0.436996548927583,0,0,0,1
6,2,3,24,53,195,0.402663179197989,0,0,0,1
6,2,3,25,55,198,0.404570300849077,0,0,0,1
6,2,3,26,53,206,0.434143802109303,0,0,0,1
6,2,3,27,61,217,0.428684411495727,0,0,0,1
6,2,3,28,56,199,0.405560371306951,0,0,0,1
6,2,3,29,54,207,0.457396683064559,0,0,0,1
6,2,3,30,55,195,0.381182664174055,0,0,0,1
6,2,4,1,58,204,0.405692306123393,0,0,0,1
6,2,4,2,51,196,0.472958828390643,0,0,0,1
6,2,4,3,49,191,0.363789326390279,0,0,0,1
6,2,4,4,57,209,0.477438444253965,0,0,0,1
6,2,4,5,54,206,0.439655250332243,0,0,0,1
6,2,4,6,50,192,0.406619596302298,0,0,0,1
6,2,4,7,59,211,0.496930226682661,0,0,0,1
6,2,4,8,59,201,0.427107822233642,0,0,0,1
6,2,4,9,60,192,0.310126347631021,0,0,0,1
6,2,4,10,48,191,0.480475703537955,0,0,0,1
6,2,4,11,48,190,0.407688275784215,0,0,0,1
6,2,4,12,52,196,0.449634696615749,0,0,0,1
6,2,4,13,59,201,0.410025166795113,0,0,0,1
6,2,4,14,59,193,0.333510625506622,0,0,0,1
6,2,4,15,56,199,0.37678086469075,0,0,0,1
6,2,4,16,56,203,0.477973144463082,0,0,0,1
6,2,4,17,60,205,0.44919023924198,0,0,0,1
6,2,4,18,56,205,0.473410284548545,0,0,0,1
6,2,4,19,56,196,0.359139739231647,0,0,0,1
6,2,4,20,57,213,0.491646739999295,0,0,0,1
6,2,4,21,49,193,0.408941586513535,0,0,0,1
6,2,4,22,50,196,0.459205945197938,0,0,0,1
6,2,4,23,52,190,0.38261833120886,0,0,0,1
6,2,4,24,54,192,0.345143210884001,0,0,0,1
6,2,4,25,51,194,0.403186777713327,0,0,0,1
6,2,4,26,60,206,0.418798286862733,0,0,0,1
6,2,4,27,58,207,0.453343115505024,0,0,0,1
6,2,4,28,60,205,0.391068026256134,0,0,0,1
6,2,4,29,55,201,0.39068247202249,0,0,0,1
6,2,4,30,56,203,0.422518688577232,0,0,0,1
6,2,5,1,50,200,0.470747386374983,0,0,0,1
6,2,5,2,56,199,0.381670524770279,0,0,0,1
6,2,5,3,54,201,0.460666885386245,0,0,0,1
6,2,5,4,53,194,0.404718074004879,0,0,0,1
6,2,5,5,58,199,0.377438838362985,0,0,0,1
6,2,5,6,58,211,0.477441027190274,0,0,0,1
6,2,5,7,58,207,0.403258370381535,0,0,0,1
6,2,5,8,54,193,0.377657940780791,0,0,0,1
6,2,5,9,59,208,0.488234897894647,0,0,0,1
6,2,5,10,54,198,0.417459755780915,0,0,0,1
6,2,5,11,49,189,0.423696776746039,0,0,0,1
6,2,5,12,56,203,0.427760851636633,0,0,0,1
6,2,5,13,61,208,0.440294303052401,0,0,0,1
6,2,5,14,60,212,0.475658158767137,0,0,0,1
6,2,5,15,57,207,0.46774507943466,0,0,0,1
6,2,5,16,56,200,0.380815962687463,0,0,0,1
6,2,5,17,56,195,0.338623840868402,0,0,0,1
6,2,5,18,57,203,0.418845466512818,0,0,0,1
6,2,5,19,59,202,0.371851463699693,0,0,0,1
6,2,5,20,59,211,0.49374495399122,0,0,0,1
6,2,5,21,60,201,0.386702936842344,0,0,0,1
6,2,5,22,54,207,0.487478284563467,0,0,0,1
6,2,5,23,53,194,0.40482304539094,0,0,0,1
6,2,5,24,54,198,0.456616226822064,0,0,0,1
6,2,5,25,62,199,0.352029002828293,0,0,0,1
6,2,5,26,63,212,0.429592346829813,0,0,0,1
6,2,5,27,59,205,0.414728061390202,0,0,0,1
6,2,5,28,53,198,0.418285247142981,0,0,0,1
6,2,5,29,51,193,0.433648452308152,0,0,0,1
6,2,5,30,59,208,0.430655229721518,0,0,0,1
6,2,6,1,52,193,0.370619644865028,0,0,0,1
6,2,6,2,57,202,0.424683773068796,0,0,0,1
6,2,6,3,57,209,0.492833783691495,0,0,0,1
6,2,6,4,56,199,0.377126866023477,0,0,0,1
6,2,6,5,57,204,0.45620038341608,0,0,0,1
6,2,6,6,55,205,0.440257782378656,0,0,0,1
6,2,6,7,63,217,0.448308425508643,0,0,0,1
6,2,6,8,58,209,0.437076415414254,0,0,0,1
6,2,6,9,59,207,0.453404783762335,0,0,0,1
6,2,6,10,56,203,0.468311953107785,0,0,0,1
6,2,6,11,56,202,0.380236871265535,0,0,0,1
6,2,6,12,56,194,0.356732956029605,0,0,0,1
6,2,6,13,56,201,0.38094362467985,0,0,0,1
6,2,6,14,54,202,0.423833786439621,0,0,0,1
6,2,6,15,52,193,0.398585022793989,0,0,0,1
6,2,6,16,55,203,0.425928127191226,0,0,0,1
6,2,6,17,55,210,0.431153506836757,0,0,0,1
6,2,6,18,56,207,0.460323958542567,0,0,0,1
6,2,6,19,52,196,0.398495646846023,0,0,0,1
6,2,6,20,54,200,0.385411112643942,0,0,0,1
6,2,6,21,55,203,0.449535718389902,0,0,0,1
6,2,6,22,53,204,0.487476361102504,0,0,0,1
6,2,6,23,59,208,0.40657699949242,0,0,0,1
6,2,6,24,57,202,0.418437347293848,0,0,0,1
6,2,6,25,57,199,0.375323485387581,0,0,0,1
6,2,6,26,55,200,0.419034013283171,0,0,0,1
6,2,6,27,54,196,0.384490188915291,0,0,0,1
6,2,6,28,54,197,0.387000034429218,0,0,0,1
6,2,6,29,57,214,0.488042721093195,0,0,0,1
6,2,6,30,52,192,0.363207099295907,0,0,0,1
6,2,7,1,55,201,0.421196303082652,0,0,0,1
6,2,7,2,55,200,0.394360838803648,0,0,0,1
6,2,7,3,58,210,0.420850090440264,0,0,0,1
6,2,7,4,51,196,0.386945099095259,0,0,0,1
6,2,7,5,52,205,0.437167814189013,0,0,0,1
6,2,7,6,52,196,0.452063930234435,0,0,0,1
6,2,7,7,56,202,0.40019657779449,0,0,0,1
6,2,7,8,52,193,0.406957834126845,0,0,0,1
6,2,7,9,52,195,0.411485995782406,0,0,0,1
6,2,7,10,54,201,0.432354117097323,0,0,0,1
6,2,7,11,49,194,0.409891384231319,0,0,0,1
6,2,7,12,52,202,0.408195896381409,0,0,0,1
6,2,7,13,58,212,0.430575528874013,0,0,0,1
6,2,7,14,57,199,0.397705143753215,0,0,0,1
6,2,7,15,52,196,0.376094322639431,0,0,0,1
6,2,7,16,51,201,0.415594302026501,0,0,0,1
6,2,7,17,54,201,0.427631639387205,0,0,0,1
6,2,7,18,52,195,0.431087798903629,0,0,0,1
6,2,7,19,52,197,0.407279174459132,0,0,0,1
6,2,7,20,58,208,0.456062708668801,0,0,0,1
6,2,7,21,48,189,0.375944773846564,0,0,0,1
6,2,7,22,51,193,0.3953090955598,0,0,0,1
6,2,7,23,54,205,0.432586347087454,0,0,0,1
6,2,7,24,52,197,0.394654501120502,0,0,0,1
6,2,7,25,50,193,0.389017739449369,0,0,0,1
6,2,7,26,57,202,0.38715096011828,0,0,0,1
6,2,7,27,56,200,0.415124997978145,0,0,0,1
6,2,7,28,53,200,0.434817804720543,0,0,0,1
6,2,7,29,55,202,0.433394047122773,0,0,0,1
6,2,7,30,51,197,0.4232227070799,0,0,0,1
6,2,8,1,62,207,0.428375210286128,0,0,0,1
6,2,8,2,60,209,0.456939838973056,0,0,0,1
6,2,8,3,51,196,0.394864358910571,0,0,0,1
6,2,8,4,59,205,0.42870188222741,0,0,0,1
6,2,8,5,60,204,0.405130272019666,0,0,0,1
6,2,8,6,56,196,0.381010067258754,0,0,0,1
6,2,8,7,49,191,0.440887769967771,0,0,0,1
6,2,8,8,55,200,0.382374551221516,0,0,0,1
6,2,8,9,54,193,0.402608681622379,0,0,0,1
6,2,8,10,51,198,0.473397632349194,0,0,0,1
6,2,8,11,58,203,0.434438549423152,0,0,0,1
6,2,8,12,54,199,0.39096076690241,0,0,0,1
6,2,8,13,61,211,0.490445109258791,0,0,0,1
6,2,8,14,54,199,0.417936417307488,0,0,0,1
6,2,8,15,57,202,0.381283709500582,0,0,0,1
6,2,8,16,58,199,0.431244711813138,0,0,0,1
6,2,8,17,61,206,0.41224859401956,0,0,0,1
6,2,8,18,57,210,0.510423274414806,0,0,0,1
6,2,8,19,59,205,0.457467939166279,0,0,0,1
6,2,8,20,58,204,0.498199672871782,0,0,0,1
6,2,8,21,59,206,0.485566089476889,0,0,0,1
6,2,8,22,56,201,0.35225914242886,0,0,0,1
6,2,8,23,55,198,0.421908035194009,0,0,0,1
6,2,8,24,51,195,0.386222410264228,0,0,0,1
6,2,8,25,53,196,0.380621296205098,0,0,0,1
6,2,8,26,54,193,0.393238658477672,0,0,0,1
6,2,8,27,56,198,0.400852673893305,0,0,0,1
6,2,8,28,52,198,0.439756038255512,0,0,0,1
6,2,8,29,56,196,0.411438663317859,0,0,0,1
6,2,8,30,58,200,0.404085398753111,0,0,0,1
6,3,1,1,44,184,0.230332290275334,0,0,0,1
6,3,1,2,51,181,0.192632242317379,0,0,0,1
6,3,1,3,44,186,0.269820996288918,0,0,0,1
6,3,1,4,53,201,0.290746101596029,0,0,0,1
6,3,1,5,44,175,0.22359335559371,0,0,0,1
6,3,1,6,50,188,0.25789290227605,0,0,0,1
6,3,1,7,48,193,0.298066656181647,0,0,0,1
6,3,1,8,48,189,0.254125906428711,0,0,0,1
6,3,1,9,45,184,0.244549841000416,0,0,0,1
6,3,1,10,52,199,0.231921581377869,0,0,0,1
6,3,1,11,58,192,0.218328496878867,0,0,0,1
6,3,1,12,48,190,0.266660455744742,0,0,0,1
6,3,1,13,53,190,0.272552964953121,0,0,0,1
6,3,1,14,51,199,0.307235922106039,0,0,0,1
6,3,1,15,50,183,0.248591528249882,0,0,0,1
6,3,1,16,55,195,0.219744631187152,0,0,0,1
6,3,1,17,48,186,0.277694593707853,0,0,0,1
6,3,1,18,45,196,0.32665552276788,0,0,0,1
6,3,1,19,50,195,0.27725769927687,0,0,0,1
6,3,1,20,46,188,0.266940404255365,0,0,0,1
6,3,1,21,46,194,0.309708553076882,0,0,0,1
6,3,1,22,48,191,0.229851895908202,0,0,0,1
6,3,1,23,49,192,0.29394850014617,0,0,0,1
6,3,1,24,47,189,0.257885149864719,0,0,0,1
6,3,1,25,45,189,0.252406322306862,0,0,0,1
6,3,1,26,52,195,0.260624543712039,0,0,0,1
6,3,1,27,59,199,0.197487130046682,0,0,0,1
6,3,1,28,50,190,0.243656012842867,0,0,0,1
6,3,1,29,46,189,0.229576662718773,0,0,0,1
6,3,1,30,49,185,0.254759402997644,0,0,0,1
6,3,2,1,43,201,0.30727355342815,0,0,0,1
6,3,2,2,45,195,0.335179067264792,0,0,0,1
6,3,2,3,45,194,0.314793518078025,0,0,0,1
6,3,2,4,47,198,0.322912595028074,0,0,0,1
6,3,2,5,47,195,0.310724658665687,0,0,0,1
6,3,2,6,45,197,0.309131272100417,0,0,0,1
6,3,2,7,44,199,0.310329758042854,0,0,0,1
6,3,2,8,47,198,0.313533072461465,0,0,0,1
6,3,2,9,46,197,0.322225174859046,0,0,0,1
6,3,2,10,44,195,0.312462597571503,0,0,0,1
6,3,2,11,45,200,0.323160221489716,0,0,0,1
6,3,2,12,46,196,0.309838451964381,0,0,0,1
6,3,2,13,42,190,0.331378953525962,0,0,0,1
6,3,2,14,45,193,0.321640919725235,0,0,0,1
6,3,2,15,45,197,0.304765810369219,0,0,0,1
6,3,2,16,44,195,0.317701202815016,0,0,0,1
6,3,2,17,49,199,0.29316796958908,0,0,0,1
6,3,2,18,45,198,0.312914491141989,0,0,0,1
6,3,2,19,44,191,0.29156376303945,0,0,0,1
6,3,2,20,47,196,0.291663016289927,0,0,0,1
6,3,2,21,46,199,0.319486671739353,0,0,0,1
6,3,2,22,46,196,0.302973369648795,0,0,0,1
6,3,2,23,43,195,0.31894998556117,0,0,0,1
6,3,2,24,46,201,0.325973117182818,0,0,0,1
6,3,2,25,47,200,0.305144080951999,0,0,0,1
6,3,2,26,43,198,0.320805844045725,0,0,0,1
6,3,2,27,46,197,0.308557709593825,0,0,0,1
6,3,2,28,46,200,0.324808553723,0,0,0,1
6,3,2,29,46,192,0.302449054320792,0,0,0,1
6,3,2,30,46,196,0.330811224047087,0,0,0,1
6,3,3,1,41,180,0.234226736305758,0,0,0,1
6,3,3,2,47,184,0.234416680500222,0,0,0,1
6,3,3,3,43,190,0.279141507701387,0,0,0,1
6,3,3,4,42,178,0.257772513711552,0,0,0,2
6,3,3,5,42,190,0.273959253991123,0,0,0,1
6,3,3,6,39,180,0.258543799884138,0,0,0,2
6,3,3,7,42,186,0.238098201913364,0,0,0,1
6,3,3,8,44,187,0.239453002942019,0,0,0,1
6,3,3,9,41,185,0.251322652964561,0,0,0,1
6,3,3,10,38,180,0.22048637942244,0,0,0,1
6,3,3,11,43,189,0.260484633567817,0,0,0,1
6,3,3,12,43,186,0.261538996242052,0,0,0,1
6,3,3,13,41,180,0.230720695513813,0,0,0,2
6,3,3,14,42,187,0.282212260023764,0,0,0,1
6,3,3,15,46,186,0.248388791076652,0,0,0,1
6,3,3,16,36,177,0.243639670828876,0,0,0,2
6,3,3,17,50,192,0.298284978213424,0,0,0,1
6,3,3,18,46,185,0.244673690075975,0,0,0,1
6,3,3,19,43,183,0.260226947743534,0,0,0,2
6,3,3,20,46,186,0.262745490559331,0,0,0,1
6,3,3,21,41,184,0.259245278114881,0,0,0,1
6,3,3,22,42,185,0.253516378319031,0,0,0,1
6,3,3,23,44,185,0.262834064607942,0,0,0,1
6,3,3,24,43,180,0.236682002634736,0,0,0,1
6,3,3,25,44,183,0.246691121088983,0,0,0,1
6,3,3,26,41,187,0.265972852273536,0,0,0,1
6,3,3,27,48,193,0.247659530263887,0,0,0,1
6,3,3,28,46,185,0.252496309717938,0,0,0,1
6,3,3,29,42,186,0.263304924169471,0,0,0,1
6,3,3,30,39,180,0.2281080369366,0,0,0,2
6,3,4,1,56,211,0.276637790520524,0,0,0,1
6,3,4,2,47,199,0.329720206496549,0,0,0,1
6,3,4,3,45,199,0.255455883613487,0,0,0,1
6,3,4,4,56,216,0.330289420011939,0,0,0,1
6,3,4,5,50,212,0.314476651450691,0,0,0,1
6,3,4,6,46,193,0.269867250829419,0,0,0,1
6,3,4,7,57,217,0.332169335698954,0,0,0,1
6,3,4,8,59,205,0.284275430420687,0,0,0,1
6,3,4,9,56,197,0.218805576334996,0,0,0,1
6,3,4,10,46,193,0.30222331081331,0,0,0,1
6,3,4,11,44,195,0.279299386758991,0,0,0,1
6,3,4,12,50,201,0.308021318859602,0,0,0,1
6,3,4,13,57,209,0.303405819309844,0,0,0,1
6,3,4,14,57,197,0.223232163777393,0,0,0,1
6,3,4,15,52,204,0.246600738887697,0,0,0,1
6,3,4,16,54,209,0.328502782145525,0,0,0,1
6,3,4,17,57,206,0.292920728214057,0,0,0,1
6,3,4,18,54,208,0.326382688496707,0,0,0,1
6,3,4,19,54,200,0.246026592881338,0,0,0,1
6,3,4,20,58,221,0.319741980665111,0,0,0,1
6,3,4,21,45,193,0.254547687376387,0,0,0,1
6,3,4,22,48,201,0.305812280673446,0,0,0,1
6,3,4,23,46,189,0.255561551238331,0,0,0,1
6,3,4,24,52,195,0.226209495818393,0,0,0,1
6,3,4,25,49,201,0.287915974530476,0,0,0,1
6,3,4,26,58,209,0.279830835974045,0,0,0,1
6,3,4,27,55,211,0.31073268363033,0,0,0,1
6,3,4,28,60,217,0.277613736475027,0,0,0,1
6,3,4,29,52,208,0.268237361214755,0,0,0,1
6,3,4,30,51,209,0.323246889126359,0,0,0,1
6,3,5,1,42,194,0.298512455521364,0,0,0,1
6,3,5,2,49,194,0.21841775375041,0,0,0,1
6,3,5,3,47,199,0.29131936261208,0,0,0,1
6,3,5,4,46,191,0.265421063051709,0,0,0,1
6,3,5,5,51,198,0.243004405633103,0,0,0,1
6,3,5,6,52,208,0.309780277011764,0,0,0,1
6,3,5,7,51,206,0.249874049662374,0,0,0,1
6,3,5,8,47,191,0.245532857370916,0,0,0,2
6,3,5,9,52,203,0.292557130651095,0,0,0,1
6,3,5,10,48,198,0.248910456247219,0,0,0,1
6,3,5,11,41,183,0.26807992847172,0,0,0,1
6,3,5,12,49,201,0.264441301367523,0,0,0,1
6,3,5,13,60,209,0.258920231508407,0,0,0,1
6,3,5,14,55,209,0.302563188947002,0,0,0,1
6,3,5,15,49,202,0.284856639254455,0,0,0,1
6,3,5,16,51,199,0.242586524777111,0,0,0,1
6,3,5,17,50,191,0.205172977084837,0,0,0,2
6,3,5,18,48,197,0.270817216358331,0,0,0,1
6,3,5,19,51,196,0.22070470626204,0,0,0,1
6,3,5,20,52,204,0.304900792868569,0,0,0,1
6,3,5,21,53,204,0.281009872920054,0,0,0,1
6,3,5,22,46,200,0.297387138511063,0,0,0,1
6,3,5,23,46,190,0.251564076482261,0,0,0,1
6,3,5,24,50,196,0.283431447437137,0,0,0,1
6,3,5,25,55,198,0.234617203958594,0,0,0,1
6,3,5,26,55,210,0.260529881634675,0,0,0,1
6,3,5,27,52,201,0.261828521567089,0,0,0,1
6,3,5,28,46,197,0.283557198995324,0,0,0,1
6,3,5,29,44,187,0.257897088002374,0,0,0,1
6,3,5,30,49,201,0.263538427084728,0,0,0,1
6,3,6,1,39,191,0.280104558313076,0,0,0,1
6,3,6,2,45,198,0.299424530710227,0,0,0,1
6,3,6,3,45,205,0.338859536752408,0,0,0,1
6,3,6,4,42,203,0.298278010351223,0,0,0,1
6,3,6,5,44,201,0.322417271823153,0,0,0,1
6,3,6,6,42,205,0.326799069478503,0,0,0,1
6,3,6,7,46,212,0.317743510592654,0,0,0,1
6,3,6,8,45,210,0.327668296554064,0,0,0,1
6,3,6,9,44,204,0.318149873197383,0,0,0,1
6,3,6,10,45,201,0.319537781220078,0,0,0,1
6,3,6,11,40,195,0.266076263113256,0,0,0,1
6,3,6,12,42,190,0.262575986352413,0,0,0,1
6,3,6,13,41,201,0.286706346558345,0,0,0,1
6,3,6,14,39,194,0.285329323074813,0,0,0,1
6,3,6,15,39,193,0.301440855371328,0,0,0,1
6,3,6,16,41,204,0.314337766906156,0,0,0,1
6,3,6,17,41,209,0.332007853810002,0,0,0,1
6,3,6,18,44,206,0.33479678100772,0,0,0,1
